Time,jvm_seconds_Copy,jvm_seconds_MarkSweepCompact
2023-06-17 17:12:00,0.9523809523794485,
2023-06-17 17:17:00,0.9959467284308297,1.1111111111111096
2023-06-17 17:22:00,1.0016142050040404,
2023-06-17 17:27:00,0.992313067784773,
2023-06-17 17:32:00,0.9848919487473909,
2023-06-17 17:37:00,1.0063703357117615,
2023-06-17 17:42:00,0.9999270224412434,
2023-06-17 17:47:00,0.9919521133664452,
2023-06-17 17:52:00,1.0156400579043896,
2023-06-17 17:57:00,1.0012064254579167,1.1111111111111116
2023-06-17 18:02:00,1.0045840820718919,
2023-06-17 18:07:00,1.0044236273744325,
2023-06-17 18:12:00,0.8955223880592587,
2023-06-17 18:17:00,0.9978960024045577,1.1111111111111098
2023-06-17 18:22:00,1.0057261208577053,
2023-06-17 18:27:00,0.9896641629029154,
2023-06-17 18:32:00,1.0061820790985079,0.8333333333333328
2023-06-17 18:37:00,0.9954433929197262,
2023-06-17 18:42:00,0.8333333333334731,
2023-06-17 18:47:00,1.0308182784272095,
2023-06-17 18:52:00,1.0015403144082373,
2023-06-17 18:57:00,1.0123948994206242,1.1111111111111123
2023-06-17 19:02:00,0.9897911153603719,
2023-06-17 19:07:00,1.0013386880856623,
2023-06-17 19:12:00,1.1111111111107161,1.1111111111111118
2023-06-17 19:17:00,1.0148512248051422,
2023-06-17 19:22:00,1.0150419106671293,
2023-06-17 19:27:00,1.0007755312861162,
2023-06-17 19:32:00,0.9913221031138106,
2023-06-17 19:37:00,0.9908297196334623,0.8333351860287402
2023-06-17 19:42:00,0.9649122807045669,
2023-06-17 19:47:00,1.0195530726259303,
2023-06-17 19:52:00,0.9911625408915603,1.1111111111111116
2023-06-17 19:57:00,0.996763754045287,
2023-06-17 20:02:00,1.0000271677197112,
2023-06-17 20:07:00,0.9923759217642366,
2023-06-17 20:12:00,0.9649088965034863,
2023-06-17 20:17:00,1.0249894112664057,
2023-06-17 20:22:00,1.0157509374498368,0.8333333333333336
2023-06-17 20:27:00,0.993983831017228,
2023-06-17 20:32:00,1.0008322929671163,
2023-06-17 20:37:00,0.9959782351549545,
2023-06-17 20:42:00,0.7497542735043218,
2023-06-17 20:47:00,0.9957805907172868,
2023-06-17 20:52:00,1.0067844717659178,1.1111111111111096
2023-06-17 20:57:00,1.00668485738259,1.1111629604937174
2023-06-17 21:02:00,0.987783595113436,
2023-06-17 21:07:00,1.007268951194243,
2023-06-17 21:12:00,0.7856574074069937,
2023-06-17 21:17:00,1.0070257611241444,
2023-06-17 21:22:00,0.9735713172082524,
2023-06-17 21:27:00,1.0119163899199062,
2023-06-17 21:32:00,1.0230433055224453,
2023-06-17 21:37:00,1.0067684050859351,
2023-06-17 21:42:00,0.9039548022595328,
2023-06-17 21:47:00,1.0084925690021034,
2023-06-17 21:52:00,1.0014357501794857,
2023-06-17 21:57:00,1.0056373886161296,
2023-06-17 22:02:00,1.002573187627188,
2023-06-17 22:07:00,0.9851965288411606,
2023-06-17 22:12:00,1.1111111111110699,
2023-06-17 22:17:00,0.9989644021341253,
2023-06-17 22:22:00,0.9938651945957023,
2023-06-17 22:27:00,0.9882086455849814,0.9362139917695467
2023-06-17 22:32:00,0.9991697813906015,
2023-06-17 22:37:00,1.0002577984017391,1.1111111111110905
2023-06-17 22:42:00,0.7975166666669186,
2023-06-17 22:47:00,0.9999999999997771,
2023-06-17 22:52:00,1.005152267917932,
