Time,thread_pool
2023-06-08 17:21:00,3.75
2023-06-08 17:22:00,4.0
2023-06-08 17:23:00,6.0
2023-06-08 17:24:00,8.0
2023-06-08 17:25:00,6.5
2023-06-08 17:26:00,7.625
2023-06-08 17:27:00,7.5
2023-06-08 17:28:00,6.833333333333333
2023-06-08 17:29:00,9.583333333333334
2023-06-08 17:30:00,9.25
2023-06-08 17:31:00,10.75
2023-06-08 17:32:00,12.583333333333332
2023-06-08 17:33:00,15.0
2023-06-08 17:34:00,12.4375
2023-06-08 17:35:00,11.5
2023-06-08 17:36:00,12.625
2023-06-08 17:37:00,11.5625
2023-06-08 17:38:00,10.1875
2023-06-08 17:39:00,9.5
2023-06-08 17:40:00,7.8125
2023-06-08 17:41:00,6.5625
2023-06-08 17:42:00,6.1875
2023-06-08 17:43:00,5.8125
2023-06-08 17:44:00,5.5
2023-06-08 17:45:00,4.625
2023-06-08 17:46:00,4.25
2023-06-08 17:47:00,3.75
2023-06-08 17:48:00,3.916666666666667
2023-06-08 17:49:00,3.5833333333333335
2023-06-08 17:50:00,3.25
2023-06-08 17:51:00,3.166666666666667
2023-06-08 17:52:00,3.625
2023-06-08 17:53:00,4.625
2023-06-08 17:54:00,5.875
2023-06-08 17:55:00,5.25
2023-06-08 17:56:00,8.75
2023-06-08 17:57:00,7.875
2023-06-08 17:58:00,11.125
2023-06-08 17:59:00,10.666666666666666
2023-06-08 18:00:00,10.333333333333334
2023-06-08 18:01:00,10.666666666666666
2023-06-08 18:02:00,12.5
2023-06-08 18:03:00,10.4375
2023-06-08 18:04:00,11.75
2023-06-08 18:05:00,14.1875
2023-06-08 18:06:00,10.375
2023-06-08 18:07:00,11.0
2023-06-08 18:08:00,10.8125
2023-06-08 18:09:00,9.75
2023-06-08 18:10:00,8.375
2023-06-08 18:11:00,7.0625
2023-06-08 18:12:00,6.125
2023-06-08 18:13:00,5.8125
2023-06-08 18:14:00,5.5625
2023-06-08 18:15:00,4.5
2023-06-08 18:16:00,4.0625
2023-06-08 18:17:00,4.0
2023-06-08 18:18:00,3.5833333333333335
2023-06-08 18:19:00,3.1666666666666665
2023-06-08 18:20:00,3.3333333333333335
2023-06-08 18:21:00,3.625
2023-06-08 18:22:00,3.875
2023-06-08 18:23:00,4.0
2023-06-08 18:24:00,4.625
2023-06-08 18:25:00,5.625
2023-06-08 18:26:00,9.25
2023-06-08 18:27:00,8.625
2023-06-08 18:28:00,9.625
2023-06-08 18:29:00,13.75
2023-06-08 18:30:00,9.833333333333332
2023-06-08 18:31:00,11.666666666666666
2023-06-08 18:32:00,11.0
2023-06-08 18:33:00,11.4375
2023-06-08 18:34:00,12.25
2023-06-08 18:35:00,12.0
2023-06-08 18:36:00,11.8125
2023-06-08 18:37:00,10.0625
2023-06-08 18:38:00,10.6875
2023-06-08 18:39:00,9.0625
2023-06-08 18:40:00,8.1875
2023-06-08 18:41:00,7.5625
2023-06-08 18:42:00,6.375
2023-06-08 18:43:00,5.8125
2023-06-08 18:44:00,5.125
2023-06-08 18:45:00,5.125
2023-06-08 18:46:00,4.1875
2023-06-08 18:47:00,3.5
2023-06-08 18:48:00,3.4166666666666665
2023-06-08 18:49:00,3.333333333333333
2023-06-08 18:50:00,3.5
2023-06-08 18:51:00,3.583333333333333
2023-06-08 18:52:00,3.75
2023-06-08 18:53:00,4.25
2023-06-08 18:54:00,4.625
2023-06-08 18:55:00,6.0
2023-06-08 18:56:00,7.25
2023-06-08 18:57:00,10.25
2023-06-08 18:58:00,9.5
2023-06-08 18:59:00,10.5
2023-06-08 19:00:00,10.166666666666666
2023-06-08 19:01:00,10.666666666666666
2023-06-08 19:02:00,12.666666666666666
2023-06-08 19:03:00,11.375
2023-06-08 19:04:00,13.125
2023-06-08 19:05:00,12.75
2023-06-08 19:06:00,12.3125
2023-06-08 19:07:00,10.25
2023-06-08 19:08:00,10.1875
2023-06-08 19:09:00,8.9375
2023-06-08 19:10:00,7.875
2023-06-08 19:11:00,7.75
2023-06-08 19:12:00,6.0625
2023-06-08 19:13:00,5.5
2023-06-08 19:14:00,5.25
2023-06-08 19:15:00,4.25
2023-06-08 19:16:00,4.0625
2023-06-08 19:17:00,4.166666666666666
2023-06-08 19:18:00,3.5833333333333335
2023-06-08 19:19:00,3.333333333333333
2023-06-08 19:20:00,3.083333333333333
2023-06-08 19:21:00,3.125
2023-06-08 19:22:00,3.5
2023-06-08 19:23:00,4.125
2023-06-08 19:24:00,4.875
2023-06-08 19:25:00,5.25
2023-06-08 19:26:00,8.875
2023-06-08 19:27:00,8.625
2023-06-08 19:28:00,10.25
2023-06-08 19:29:00,12.125
2023-06-08 19:30:00,14.375
2023-06-08 19:31:00,17.5
2023-06-08 19:32:00,16.5
2023-06-08 19:33:00,14.25
2023-06-08 19:34:00,15.5
2023-06-08 19:35:00,17.0
2023-06-08 19:36:00,15.875
2023-06-08 19:37:00,15.375
2023-06-08 19:38:00,14.125
2023-06-08 19:39:00,14.25
2023-06-08 19:40:00,12.875
2023-06-08 19:41:00,11.875
2023-06-08 19:42:00,14.125
2023-06-08 19:43:00,10.125
2023-06-08 19:44:00,9.75
2023-06-08 19:45:00,6.5
2023-06-08 19:46:00,5.375
2023-06-08 19:47:00,4.5
2023-06-08 19:48:00,3.5
2023-06-08 19:49:00,4.0
2023-06-08 19:50:00,3.625
2023-06-08 19:51:00,3.375
2023-06-08 19:52:00,3.5
2023-06-08 19:53:00,4.0
2023-06-08 19:54:00,4.25
2023-06-08 19:55:00,5.625
2023-06-08 19:56:00,7.0
2023-06-08 19:57:00,10.5
2023-06-08 19:58:00,10.75
2023-06-08 19:59:00,10.625
2023-06-08 20:00:00,16.25
2023-06-08 20:01:00,14.5
2023-06-08 20:02:00,14.125
2023-06-08 20:03:00,17.875
2023-06-08 20:04:00,16.625
2023-06-08 20:05:00,13.25
2023-06-08 20:06:00,15.5
2023-06-08 20:07:00,15.75
2023-06-08 20:08:00,17.875
2023-06-08 20:09:00,13.75
2023-06-08 20:10:00,16.875
2023-06-08 20:11:00,12.25
2023-06-08 20:12:00,12.125
2023-06-08 20:13:00,8.5
2023-06-08 20:14:00,9.25
2023-06-08 20:15:00,6.0
2023-06-08 20:16:00,5.875
2023-06-08 20:17:00,3.875
2023-06-08 20:18:00,3.875
2023-06-08 20:19:00,3.25
2023-06-08 20:20:00,3.25
2023-06-08 20:21:00,3.375
