Time,jvm_total_scavenge,jvm_total_global
2023-06-08 17:21:00,0.2444444444444444,0.02222222222222222
2023-06-08 17:22:00,0.3555555555555555,0.0
2023-06-08 17:23:00,0.5111111111111111,0.0
2023-06-08 17:24:00,0.8666666666666666,0.02222222222222222
2023-06-08 17:25:00,0.8444444444444443,0.02222222222222222
2023-06-08 17:26:00,1.1111111111111112,0.02222222222222222
2023-06-08 17:27:00,1.6888888888888884,0.03333333333333333
2023-06-08 17:28:00,1.8444444444444443,0.04444444444444444
2023-06-08 17:29:00,1.9333333333333331,0.02222222222222222
2023-06-08 17:30:00,2.1777777777777776,0.04444444444444444
2023-06-08 17:31:00,3.088045007032348,0.04442963949959286
2023-06-08 17:32:00,2.822222222222222,0.02222222222222222
2023-06-08 17:33:00,2.688888888888888,0.04444444444444444
2023-06-08 17:34:00,2.6888888888888887,0.08888888888888888
2023-06-08 17:35:00,2.7555555555555555,0.02222222222222222
2023-06-08 17:36:00,2.733333333333333,0.08888888888888888
2023-06-08 17:37:00,2.688888888888888,0.02222222222222222
2023-06-08 17:38:00,2.4888888888888885,0.02222222222222222
2023-06-08 17:39:00,2.444422717015046,0.04444444444444444
2023-06-08 17:40:00,2.0666666666666664,0.0
2023-06-08 17:41:00,1.9555555555555553,0.04444444444444444
2023-06-08 17:42:00,1.4444444444444442,0.0
2023-06-08 17:43:00,1.2889442061357692,0.04444444444444444
2023-06-08 17:44:00,1.1333333333333333,0.04444444444444444
2023-06-08 17:45:00,0.8444444444444443,0.0
2023-06-08 17:46:00,0.5333333333333332,0.0
2023-06-08 17:47:00,0.42222222222222217,0.0
2023-06-08 17:48:00,0.28888888888888886,0.04444444444444444
2023-06-08 17:49:00,0.33333333333333326,0.0
2023-06-08 17:50:00,0.22219162601565834,0.0
2023-06-08 17:51:00,0.15555555555555553,0.02222222222222222
2023-06-08 17:52:00,0.2222222222222222,0.0
2023-06-08 17:53:00,0.4888888888888888,0.0
2023-06-08 17:54:00,0.5111111111111111,0.0
2023-06-08 17:55:00,0.7333333333333332,0.04444444444444444
2023-06-08 17:56:00,1.0444444444444443,0.0
2023-06-08 17:57:00,1.1554844539246618,0.0
2023-06-08 17:58:00,1.5333333333333332,0.04444444444444444
2023-06-08 17:59:00,1.6666666666666665,0.0
