Time,pods,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF,cpu,heap,jvm_total_scavenge,jvm_total_global,jvm_seconds_scavenge,jvm_seconds_global,memory,rt,tp,thread_pool,rt_jmeter
2023-06-08 17:21:00,1.0,8.25,4.5,0.9716623999999998,536870912.0,0.2444444444444444,0.0222222222222222,1.0093896713614998,1.1111111111111596,1036288.0,0.0613231814208796,53.525696296296296,3.75,82.24012257733993
2023-06-08 17:22:00,1.0,24.5,18.75,0.9038809111111112,536870912.0,0.3555555555555555,0.0,0.9855769230769216,0.0,1036288.0,0.0606813637891726,80.13333333333333,4.0,74.64171673127778
2023-06-08 17:23:00,1.0,46.5,39.0,1.0220285555555555,536870912.0,0.5111111111111111,0.0,0.9863188036907418,0.0,1036288.0,0.0632680983200926,129.1111111111111,6.0,80.45556080182506
2023-06-08 17:24:00,2.0,60.5,51.25,1.3053355999999994,1073741824.0,0.8666666666666666,0.0222222222222222,0.9801051661516786,1.111111111111114,4210688.0,0.0944406110936341,184.7333333333333,8.0,141.7989430551129
2023-06-08 17:25:00,2.0,40.958333333333336,33.58333333333333,2.415869777777778,1073741824.0,0.8444444444444443,0.0222222222222222,1.0132642523876232,1.1111160522358745,2203648.0,0.1045338882317958,227.6636533333333,6.5,100.93216325100302
2023-06-08 17:26:00,3.0,55.125,45.375,1.9205344222222225,1073741824.0,1.1111111111111112,0.0222222222222222,0.9955798779204378,1.111111111110947,3432448.0,0.0988531496995339,317.1555555555555,7.625,98.1977243522391
2023-06-08 17:27:00,3.0,44.5,37.083333333333336,2.6258628333333336,1610612736.0,1.6888888888888884,0.0333333333333333,1.0040303461356097,1.000000000000009,3321856.0,0.1047079507933307,363.7111111111111,7.5,100.19868019296666
2023-06-08 17:28:00,3.0,55.33333333333333,48.58333333333333,2.301496355555556,1610612736.0,1.8444444444444443,0.0444444444444444,1.0003159557661954,0.8801498127340734,3321856.0,0.1394725494367349,476.711111111111,6.833333333333333,99.96737508957531
2023-06-08 17:29:00,3.0,73.75,64.83333333333334,2.411806555555556,1610612736.0,1.933333333333333,0.0222222222222222,0.9837739093058244,1.1111111111111147,3321856.0,0.1487657285898518,570.2888888888888,9.583333333333334,94.03082998760958
2023-06-08 17:30:00,3.0,74.0,65.33333333333333,2.304524244444444,1610612736.0,2.1777777777777776,0.0444444444444444,1.009754683269963,0.8333767846792941,3321856.0,0.143800057588661,642.4888888888888,9.25,98.06130939645124
2023-06-08 17:31:00,3.0,81.91666666666667,74.5,2.9155259498704567,1610612736.0,3.088045007032348,0.0444296394995928,1.0037298540676038,1.0046920071966947,3321856.0,0.1469040807566801,713.2325708786733,10.75,102.90813924251552
2023-06-08 17:32:00,3.0,96.91666666666666,88.83333333333333,2.7421527555555545,1610612736.0,2.822222222222222,0.0222222222222222,1.010315772895504,1.1111111111110836,3321856.0,0.1574701964876061,778.4666666666667,12.583333333333332,99.55198823665722
2023-06-08 17:33:00,4.0,94.16666666666669,87.91666666666667,2.594409044444445,1610612736.0,2.688888888888888,0.0444444444444444,0.9780076414127244,1.1111111111111112,4243456.0,0.2031077422183997,741.9333333333333,15.0,124.81652391379588
2023-06-08 17:34:00,4.0,70.47916666666666,65.8125,3.841947466666664,2147483648.0,2.6888888888888887,0.0888888888888888,0.9905877132853358,0.9728622631848434,4243456.0,0.3310861191089989,661.4627333333332,12.4375,138.76529942733484
2023-06-08 17:35:00,4.0,81.1875,76.0,3.144794511111113,2147483648.0,2.7555555555555555,0.0222222222222222,1.0006900477620229,1.1111111111111118,4243456.0,0.2682853212479212,760.2666666666665,11.5,126.902498280651
