Time,pods,cpu,memory,rt,tp,rt_jmeter
2023-03-23 04:39:00,1.0,0.0997339726731847,97656832.0,0.0048,2.667,21.91944907670608
2023-03-23 04:40:00,1.0,0.1067149975355239,98140160.0,0.0049357142857142,2.067,41.59687304294441
2023-03-23 04:41:00,1.0,0.1313367547052534,98832384.0,0.0089482758620689,8.8,49.00208283990378
2023-03-23 04:42:00,1.0,0.1943933219212569,104968192.0,0.0203124999999999,14.867,59.1622957042311
2023-03-23 04:43:00,2.0,0.3000100205755581,193409024.0,0.0098749999999999,21.933,46.109380695704175
2023-03-23 04:44:00,2.0,0.3576360998524374,194482176.0,0.0099417808219178,29.133,42.38501434253777
2023-03-23 04:45:00,2.0,0.4479129115998077,194367488.0,0.005,43.2,38.6698784708512
2023-03-23 04:46:00,2.0,0.4829184065455017,194600960.0,0.004823602484472,54.6,31.474472239561663
2023-03-23 04:47:00,2.0,0.5988272155457409,201502720.0,0.0048992054483541,60.667,45.16745507462942
2023-03-23 04:48:00,4.0,0.8200056030549701,382128128.0,0.0049601532567049,72.267,40.0220475224484
2023-03-23 04:49:00,4.0,0.853156130001974,386502656.0,0.004993220338983,75.2,38.88667046926063
2023-03-23 04:50:00,4.0,0.9611872890093016,388333568.0,0.0064188311688311,83.6,41.00963202816394
2023-03-23 04:51:00,4.0,0.9875807344032972,388145152.0,0.006026119402985,80.933,41.18688614344296
2023-03-23 04:52:00,4.0,0.9739960840596472,387457024.0,0.0073670212765957,78.867,44.26526481089124
2023-03-23 04:53:00,6.0,1.0600670672506027,583983104.0,0.0075710526315789,81.667,47.04012851583015
2023-03-23 04:54:00,6.0,1.072518402420087,580501504.0,0.0064726441506847,79.352,40.95346521478548
2023-03-23 04:55:00,6.0,1.0831670668197313,581996544.0,0.0065479452054794,76.2,41.20385621731543
2023-03-23 04:56:00,6.0,0.9947500717349688,580055040.0,0.0049428309144886,69.729,39.66776854749581
2023-03-23 04:57:00,6.0,0.9269426802974136,577757184.0,0.0049357147807026,61.204,63.92932006883915
2023-03-23 04:58:00,5.0,0.7814036884367543,577949696.0,0.0049072747014115,61.0,37.969060506302135
2023-03-23 04:59:00,5.0,0.6925608389946226,485560320.0,0.0048733793103448,49.2,36.003556586791554
2023-03-23 05:00:00,5.0,0.6215884878363007,484274176.0,0.0054134615384615,37.733,37.17647278310677
2023-03-23 05:01:00,5.0,0.62554485894976,485007360.0,0.0086940789473684,35.133,39.90673941780648
2023-03-23 05:02:00,5.0,0.5174837287948317,486191104.0,0.010984375,20.0,50.16519836818307
