Time,tp
2023-04-26 13:25:00,7.2
2023-04-26 13:26:00,25.6
2023-04-26 13:27:00,43.467
2023-04-26 13:28:00,57.533
2023-04-26 13:29:00,72.267
2023-04-26 13:30:00,83.867
2023-04-26 13:31:00,99.8
2023-04-26 13:32:00,108.933
2023-04-26 13:33:00,106.586
2023-04-26 13:34:00,125.0
2023-04-26 13:35:00,127.874
2023-04-26 13:36:00,140.067
2023-04-26 13:37:00,144.249
2023-04-26 13:38:00,146.733
2023-04-26 13:39:00,148.097
2023-04-26 13:40:00,152.097
2023-04-26 13:41:00,147.731
2023-04-26 13:42:00,140.6
2023-04-26 13:43:00,141.4
2023-04-26 13:44:00,134.179
2023-04-26 13:45:00,125.553
2023-04-26 13:46:00,117.662
2023-04-26 13:47:00,99.2
2023-04-26 13:48:00,86.933
2023-04-26 13:49:00,84.103
2023-04-26 13:50:00,68.533
2023-04-26 13:51:00,51.8
2023-04-26 13:52:00,38.133
2023-04-26 13:53:00,20.867
2023-04-26 13:54:00,6.2
2023-04-26 13:55:00,11.511
2023-04-26 13:56:00,24.067
2023-04-26 13:57:00,40.193
2023-04-26 13:58:00,53.733
2023-04-26 13:59:00,69.133
2023-04-26 14:00:00,81.8
2023-04-26 14:01:00,92.405
2023-04-26 14:02:00,109.267
2023-04-26 14:03:00,127.867
2023-04-26 14:04:00,130.8
2023-04-26 14:05:00,135.067
2023-04-26 14:06:00,153.21
2023-04-26 14:07:00,136.078
2023-04-26 14:08:00,149.483
2023-04-26 14:09:00,147.223
2023-04-26 14:10:00,151.667
2023-04-26 14:11:00,146.4
2023-04-26 14:12:00,142.828
2023-04-26 14:13:00,136.4
2023-04-26 14:14:00,134.867
2023-04-26 14:15:00,118.067
2023-04-26 14:16:00,111.6
2023-04-26 14:17:00,106.141
2023-04-26 14:18:00,89.406
2023-04-26 14:19:00,71.4
2023-04-26 14:20:00,59.733
2023-04-26 14:21:00,45.403
2023-04-26 14:22:00,33.8
2023-04-26 14:23:00,16.954
2023-04-26 14:24:00,4.463
2023-04-26 14:25:00,5.8
2023-04-26 14:26:00,30.133
2023-04-26 14:27:00,40.533
2023-04-26 14:28:00,57.2
2023-04-26 14:29:00,70.467
2023-04-26 14:30:00,78.8
2023-04-26 14:31:00,95.4
2023-04-26 14:32:00,106.467
2023-04-26 14:33:00,119.824
2023-04-26 14:34:00,124.467
2023-04-26 14:35:00,137.867
2023-04-26 14:36:00,136.667
2023-04-26 14:37:00,132.067
2023-04-26 14:38:00,145.108
2023-04-26 14:39:00,140.078
2023-04-26 14:40:00,144.667
2023-04-26 14:41:00,143.067
2023-04-26 14:42:00,147.715
2023-04-26 14:43:00,122.667
