Time,pods,cpu,memory,rt,tp,rt_jmeter
2023-04-27 11:48:00,1.0,0.0554147637693873,1228800.0,0.1524999999999999,7.533,61.584917193020864
2023-04-27 11:49:00,1.0,0.182599441374735,1228800.0,0.0951699029126213,26.2,52.551963065557445
2023-04-27 11:50:00,1.0,0.3048205697188639,1228800.0,0.1815492957746477,43.867,59.51448053386206
2023-04-27 11:51:00,2.0,0.3175097778998679,2416640.0,0.1805287928347813,65.069,54.23315828425595
2023-04-27 11:52:00,2.0,0.3303880395698004,2314240.0,0.174920758077896,67.538,48.68562984327576
2023-04-27 11:53:00,2.0,0.3519312194789434,2314240.0,0.1791605839416055,86.2,46.3851140989226
2023-04-27 11:54:00,2.0,0.3497780582675001,2314240.0,0.1364615306029786,98.955,43.07231315957775
2023-04-27 11:55:00,2.0,0.3820755424653708,2314240.0,0.0996308724832214,103.467,41.76603855952303
2023-04-27 11:56:00,3.0,0.4134885628345978,3375104.0,0.1373016366663801,117.879,42.99953146696017
2023-04-27 11:57:00,3.0,0.4866011245806674,3198976.0,0.1573848684210525,128.8,45.43058761065101
2023-04-27 11:58:00,3.0,0.5648742471188141,3198976.0,0.1806991306799772,134.262,49.873475914682125
2023-04-27 11:59:00,3.0,0.5694786339996483,3198976.0,0.2111113719154036,138.592,55.777102139894986
2023-04-27 12:00:00,3.0,0.5661669875502837,3198976.0,0.1990205603433667,141.147,59.16498816037313
2023-04-27 12:01:00,3.0,0.5502775721819301,4280320.0,0.2144285714285713,154.0,62.49385557185697
2023-04-27 12:02:00,4.0,0.5819960988493204,4173824.0,0.2089099526066349,156.933,63.29134316196447
2023-04-27 12:03:00,4.0,0.4689923619413374,4173824.0,0.2185928433268859,148.933,66.39786187080828
2023-04-27 12:04:00,4.0,0.5811688978952788,4173824.0,0.1945318021201414,153.067,60.98628203861229
2023-04-27 12:05:00,4.0,0.5256226762717782,4173824.0,0.1982823741007193,139.933,53.76356874585499
2023-04-27 12:06:00,4.0,0.5283602681312886,4173824.0,0.1945167286245351,137.133,52.99809642481372
2023-04-27 12:07:00,3.0,0.5520854337246767,4173824.0,0.1901764705882352,137.467,53.88308597796329
2023-04-27 12:08:00,3.0,0.5007938844018509,3198976.0,0.1562486195136519,123.284,46.82490756035863
2023-04-27 12:09:00,3.0,0.5165240554459909,3198976.0,0.1603888888888889,113.733,45.652866268259785
2023-04-27 12:10:00,3.0,0.5169587611815458,3198976.0,0.1526315789473685,107.2,46.29838149200837
2023-04-27 12:11:00,3.0,0.5057619477196381,3198976.0,0.157566128840393,93.943,46.77622429852565
2023-04-27 12:12:00,3.0,0.4262951704065031,3198976.0,0.1505614760116635,79.872,44.90279213145031
2023-04-27 12:13:00,3.0,0.3559309311739539,3198976.0,0.1167410714285715,68.2,46.557444591558216
2023-04-27 12:14:00,3.0,0.3192983352683372,3198976.0,0.1609926470588233,54.2,49.23927142173004
2023-04-27 12:15:00,2.0,0.2493990963903046,3198976.0,0.1386931818181822,43.0,50.55632033255152
2023-04-27 12:16:00,2.0,0.1724727026817412,2314240.0,0.1615624999999999,18.2,57.07321535139523
2023-04-27 12:17:00,2.0,0.0720515300318611,2314240.0,0.1768749999999997,4.933,64.2120981506462
2023-04-27 12:18:00,2.0,0.0845017517156336,2314240.0,0.1767647058823527,11.733,69.66038359504688
2023-04-27 12:19:00,2.0,0.1622698613643617,2314240.0,0.149285714285714,27.133,54.15653639881171
2023-04-27 12:20:00,2.0,0.2454906552624096,2314240.0,0.1395121951219511,40.8,50.75420569991709
2023-04-27 12:21:00,2.0,0.2751293669925106,2314240.0,0.1557142857142856,54.6,49.214763296780205
2023-04-27 12:22:00,2.0,0.2645058488170559,2314240.0,0.1548863636363638,74.933,48.46081069587071
2023-04-27 12:23:00,2.0,0.3554301686512069,2314240.0,0.1763636363636362,85.0,49.586948941843794
2023-04-27 12:24:00,2.0,0.3454386881261691,2314240.0,0.1850780851595699,96.062,44.46525300693976
2023-04-27 12:25:00,2.0,0.4036478730941896,2314240.0,0.0958913934426229,98.867,41.5384741280696
2023-04-27 12:26:00,2.0,0.417378129276264,2314240.0,0.126280991735537,133.4,44.88053456543928
2023-04-27 12:27:00,2.0,0.4418327492839695,2314240.0,0.1778333333333334,124.133,48.06569056090336
2023-04-27 12:28:00,2.0,0.4150767778195849,2314240.0,0.1554531249999997,137.067,50.32187887465521
2023-04-27 12:29:00,3.0,0.483294174338823,3452928.0,0.189160447761194,150.4,52.25850858985372
2023-04-27 12:30:00,3.0,0.5568804816586679,3268608.0,0.1870306122448979,143.4,53.45059666270324
2023-04-27 12:31:00,3.0,0.5716119688011199,3268608.0,0.1961149825783971,137.867,57.584687158328535
2023-04-27 12:32:00,3.0,0.5464817109247037,3268608.0,0.2137364128619198,159.548,64.26813088725214
2023-04-27 12:33:00,3.0,0.6258446750701876,3268608.0,0.2033736986185857,146.926,63.06095981116668
2023-04-27 12:34:00,3.0,0.5977006306870913,3268608.0,0.2075396825396824,152.867,55.94477017605576
2023-04-27 12:35:00,3.0,0.4919761773901243,3268608.0,0.1881110522360787,146.605,54.10098112374767
2023-04-27 12:36:00,3.0,0.5718326970237328,3268608.0,0.1686034434441447,127.416,51.96514421319009
2023-04-27 12:37:00,3.0,0.5162919298451799,3268608.0,0.183412752476104,131.078,49.99550026917966
2023-04-27 12:38:00,3.0,0.510169234670186,3268608.0,0.1575689655172414,120.133,47.32481852534852
2023-04-27 12:39:00,3.0,0.4908826104640832,3268608.0,0.1714999999999998,118.533,45.58894073858197
2023-04-27 12:40:00,3.0,0.5075954259236959,3268608.0,0.1734615384615383,101.4,47.78844412988647
2023-04-27 12:41:00,3.0,0.4491017695735794,3268608.0,0.1603571428571427,88.533,47.19602126910811
2023-04-27 12:42:00,3.0,0.4444876753010214,3268608.0,0.1615628554109957,75.397,50.26934154985575
2023-04-27 12:43:00,3.0,0.3658447458895908,3268608.0,0.1579347826086956,56.2,49.499616278386014
2023-04-27 12:44:00,3.0,0.3059655015322786,3268608.0,0.1531149236764576,44.557,50.88793806925284
2023-04-27 12:45:00,2.0,0.2197952121693063,3268608.0,0.1252294271191095,36.674,49.7889385142917
2023-04-27 12:46:00,2.0,0.1744479060598089,2314240.0,0.121,16.933,51.49570124153746
2023-04-27 12:47:00,2.0,0.0605702052708211,2314240.0,0.1890625,4.0,62.23901868263635
2023-04-27 12:48:00,2.0,0.0439801399743761,2314240.0,0.1237499999999997,6.467,61.358551345779325
2023-04-27 12:49:00,2.0,0.1590043881753974,2314240.0,0.1431249999999999,27.8,54.99637296588131
2023-04-27 12:50:00,2.0,0.2496607076683679,2314240.0,0.0998484848484848,40.733,48.196076851306586
2023-04-27 12:51:00,2.0,0.2908741096883103,2314240.0,0.1591304347826086,56.0,49.026860854388055
2023-04-27 12:52:00,2.0,0.3365755017529401,2314240.0,0.1813084112149533,71.2,53.06863278921362
2023-04-27 12:53:00,2.0,0.3434299241894989,2314240.0,0.1714154010903426,78.539,46.91081391567252
2023-04-27 12:54:00,2.0,0.3485082303937906,2314240.0,0.1637826086956522,94.333,45.79131443095213
2023-04-27 12:55:00,2.0,0.3838541119431625,2314240.0,0.1400227272727272,111.533,43.15084718281466
2023-04-27 12:56:00,2.0,0.4202665963710276,2314240.0,0.1261315789473685,109.6,42.63098804647518
2023-04-27 12:57:00,2.0,0.4227194134310614,2314240.0,0.1447242647058821,130.267,44.42852223865046
2023-04-27 12:58:00,2.0,0.421138289816382,2314240.0,0.1906361607142855,124.0,48.89717478204373
2023-04-27 12:59:00,3.0,0.479858394228572,3166208.0,0.1529856685501162,140.722,47.63393033195506
2023-04-27 13:00:00,3.0,0.5583443253234485,3166208.0,0.1871660305343509,148.733,53.344837539619846
2023-04-27 13:01:00,3.0,0.6165805234660556,3166208.0,0.1862341772151899,140.467,57.44851731060842
