Time,pods,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF,cpu,heap,jvm_total_scavenge,jvm_total_global,jvm_seconds_scavenge,jvm_seconds_global,memory,rt,tp,thread_pool,rt_jmeter
2023-06-09 09:17:00,1.0,11.5,7.0,0.9893841777777778,536870912.0,0.311111111111111,0.0222222222222222,1.0148148148148168,1.111111111110716,802816.0,0.0488042005913567,54.47268296296296,3.75,75.23247998781665
2023-06-09 09:18:00,1.0,27.5,18.75,0.7576927111111116,536870912.0,0.3333333333333333,0.0,1.0094891984655767,0.0,802816.0,0.0512324886676615,75.33333333333333,5.25,78.98291022857636
2023-06-09 09:19:00,1.0,41.5,32.5,0.8214065555555559,536870912.0,0.4666666666666666,0.0222222222222222,1.0214348206474186,1.1111111111112606,802816.0,0.0452676859496364,121.2222222222222,6.0,85.60002828656472
2023-06-09 09:20:00,1.0,55.25,45.5,0.8472548888888897,536870912.0,0.6888888888888888,0.0222222222222222,0.9896472849853476,1.1126080938351648,802816.0,0.0371217433000392,178.71111111111105,5.25,118.74965052132713
2023-06-09 09:21:00,1.0,75.25,63.25,0.9994957942162166,536870912.0,0.821182058281732,0.0,1.0450020929594286,0.0,802816.0,0.0488812659030078,244.2905652839736,7.75,81.87814284288571
2023-06-09 09:22:00,2.0,86.25,73.0,1.102145866666668,1073741824.0,1.2666666666666666,0.0222222222222222,1.0193608584091465,1.1111111111111809,2232320.0,0.0383372989022407,316.4222222222222,7.125,96.2642186588365
2023-06-09 09:23:00,2.0,45.125,44.29166666666667,2.4159676888888884,1073741824.0,1.4,0.0444444444444444,1.042639277933393,0.8333333333334358,2031616.0,0.1396090225403956,382.0090622222223,8.5,96.2432198453198
2023-06-09 09:24:00,2.0,61.25,54.5,2.258751177777777,1073741824.0,1.7111111111111108,0.0,0.9944169285735294,0.0,2031616.0,0.1220023788194371,476.8444444444444,10.375,99.04406801339752
2023-06-09 09:25:00,2.0,74.75,67.75,2.0619011333333326,1073741824.0,1.622222222222222,0.0222222222222222,1.0101486901109271,1.1111111111111458,2031616.0,0.1045465493353509,532.111111111111,10.75,112.69560301592897
2023-06-09 09:26:00,3.0,46.25,44.0,2.12378461649778,1610612736.0,1.7635199999999998,0.0494755555555555,0.8946075786769472,0.6802453987730062,3084288.0,0.1158883371480552,522.2444444444444,10.75,155.35730656610852
2023-06-09 09:27:00,3.0,61.91666666666667,56.16666666666666,2.9919461555555533,1610612736.0,2.444444444444444,0.0444444444444444,1.009501698267336,1.111111111111095,3084288.0,0.1816909846327478,703.0688222222221,12.75,108.27305253544296
2023-06-09 09:28:00,3.0,77.41666666666667,71.08333333333334,2.8626693555555542,1610612736.0,2.555555555555556,0.0444444444444444,0.995086559213852,0.9161793372320348,3084288.0,0.1694010302997293,758.4222222222221,12.75,107.23926991793016
2023-06-09 09:29:00,3.0,72.0,69.08333333333333,2.7133677777777776,1610612736.0,2.2666666666666666,0.0444444444444444,0.9780201056398002,0.9523809523809504,3084288.0,0.1726108845467842,792.5111111111111,13.0,110.88092599682489
2023-06-09 09:30:00,4.0,84.66666666666667,78.91666666666667,2.870892492344956,1610612736.0,2.7332844477034866,0.0222222222222222,1.0070030286848488,0.8333333333335307,4222976.0,0.1989435013602391,768.1383552207631,14.0,125.72694425604244
2023-06-09 09:31:00,4.0,77.875,71.6875,3.1348333111111093,2147483648.0,2.2,0.0888888888888888,1.0009702457956045,1.0484668644905566,4116480.0,0.2704162526696269,660.1796683333333,9.75,142.12443812219036
2023-06-09 09:32:00,4.0,66.875,67.0625,3.1031327333333305,2147483648.0,2.8666666666666663,0.0222222222222222,1.0205600535696906,0.8333779318929491,4116480.0,0.2542244242708836,707.3859591782285,9.9375,134.39975632822222
2023-06-09 09:33:00,4.0,72.375,69.875,3.0067746444444428,2147483648.0,2.844444444444444,0.0222222222222222,1.0004040404040384,1.1111111111111185,4116480.0,0.2496209731927243,798.0888888888888,11.125,114.0214701117062
2023-06-09 09:34:00,4.0,84.8125,82.5,3.0932023416988623,2147483648.0,2.7996406015985773,0.0444365460182058,1.0050044016405189,0.9634047637455148,4116480.0,0.2956340989987302,755.2921137746923,11.25,122.9368121593023
2023-06-09 09:35:00,4.0,75.3125,75.6875,2.370230822222225,2147483648.0,2.311111111111111,0.0222222222222222,0.997593451272444,1.1111111111109606,4116480.0,0.1977044286268124,717.8222222222222,9.9375,99.19195979610912
2023-06-09 09:36:00,4.0,77.9375,76.0,2.2047382650360072,2147483648.0,2.266222418362835,0.0222148172831278,1.018710558587643,1.1112222715740885,4116480.0,0.1727260305046161,657.7036622503716,9.0,89.07280704051871
2023-06-09 09:37:00,4.0,88.5625,86.625,2.035214822222226,2147483648.0,2.1555555555555554,0.0,0.9970945651991968,0.0,4116480.0,0.1558242946159571,582.4888888888888,7.5,85.86231808339825
2023-06-09 09:38:00,4.0,75.6875,77.25,1.8007719111111111,2147483648.0,1.6888888888888889,0.0444444444444444,1.0134116937914508,0.9909909909909924,4116480.0,0.1594309747657702,498.7333333333332,7.375,85.58196508400893
2023-06-09 09:39:00,4.0,81.1875,79.3125,1.624833004226951,2147483648.0,1.4667007430124972,0.0222237038024757,0.9891096325895836,1.111162970865177,4116480.0,0.1667840757374801,410.2078494121831,6.4375,80.73670078246302
2023-06-09 09:40:00,4.0,90.5625,88.125,1.4084780401318946,2147483648.0,0.9556667037160532,0.0,1.0209338888151442,0.0,4116480.0,0.161789498992461,338.18868511726123,5.1875,79.13558444375262
