Time,jvm_total_global,jvm_total_scavenge
2023-06-09 09:17:00,0.02222222222222222,0.31111111111111106
2023-06-09 09:18:00,0.0,0.3333333333333333
2023-06-09 09:19:00,0.02222222222222222,0.4666666666666666
2023-06-09 09:20:00,0.02222222222222222,0.6888888888888888
2023-06-09 09:21:00,0.0,0.821182058281732
2023-06-09 09:22:00,0.02222222222222222,1.2666666666666666
2023-06-09 09:23:00,0.04444444444444444,1.4
2023-06-09 09:24:00,0.0,1.7111111111111108
2023-06-09 09:25:00,0.02222222222222222,1.622222222222222
2023-06-09 09:26:00,0.04947555555555555,1.7635199999999998
2023-06-09 09:27:00,0.04444444444444444,2.444444444444444
2023-06-09 09:28:00,0.04444444444444444,2.5555555555555554
2023-06-09 09:29:00,0.04444444444444444,2.2666666666666666
2023-06-09 09:30:00,0.02222222222222222,2.7332844477034866
2023-06-09 09:31:00,0.08888888888888888,2.2
2023-06-09 09:32:00,0.02222222222222222,2.8666666666666663
2023-06-09 09:33:00,0.02222222222222222,2.844444444444444
2023-06-09 09:34:00,0.044436546018205875,2.7996406015985773
2023-06-09 09:35:00,0.02222222222222222,2.311111111111111
2023-06-09 09:36:00,0.022214817283127845,2.266222418362835
2023-06-09 09:37:00,0.0,2.1555555555555554
2023-06-09 09:38:00,0.04444444444444444,1.6888888888888887
2023-06-09 09:39:00,0.022223703802475722,1.4667007430124972
2023-06-09 09:40:00,0.0,0.9556667037160533
2023-06-09 09:41:00,0.04444444444444444,1.0444681513090632
2023-06-09 09:42:00,0.0,0.6666888903704691
2023-06-09 09:43:00,0.02222222222222222,0.5333333333333332
2023-06-09 09:44:00,0.02222222222222222,0.26651277042824584
2023-06-09 09:45:00,0.04447904805241999,0.2446026427295891
2023-06-09 09:46:00,0.0,0.17777629639505513
2023-06-09 09:47:00,0.0,0.22222814893837695
2023-06-09 09:48:00,0.02222222222222222,0.3111111111111111
2023-06-09 09:49:00,0.0,0.44406466170976217
2023-06-09 09:50:00,0.0,0.5111111111111111
2023-06-09 09:51:00,0.02219361711571752,0.8434146606102751
2023-06-09 09:52:00,0.0,1.3333333333333333
2023-06-09 09:53:00,0.0,1.376065340909091
2023-06-09 09:54:00,0.04444444444444444,1.4666666666666663
2023-06-09 09:55:00,0.02222222222222222,1.7777777777777777
2023-06-09 09:56:00,0.02222222222222222,2.022222222222222
2023-06-09 09:57:00,0.06999055555555556,2.0932577777777777
2023-06-09 09:58:00,0.02222074083949959,2.4443911146664297
2023-06-09 09:59:00,0.04444444444444444,2.6888888888888887
2023-06-09 10:00:00,0.03995333333333333,2.2672219515209946
