Time,thread_pool
2023-06-09 10:35:00,8.375
2023-06-09 10:36:00,8.25
2023-06-09 10:37:00,6.6875
2023-06-09 10:38:00,6.75
2023-06-09 10:39:00,6.375
2023-06-09 10:40:00,5.0625
2023-06-09 10:41:00,4.6875
2023-06-09 10:42:00,3.75
2023-06-09 10:43:00,3.375
2023-06-09 10:44:00,3.5
2023-06-09 10:45:00,3.333333333333333
2023-06-09 10:46:00,3.5
2023-06-09 10:47:00,3.416666666666667
2023-06-09 10:48:00,3.4166666666666665
2023-06-09 10:49:00,4.625
2023-06-09 10:50:00,4.0
2023-06-09 10:51:00,5.875
2023-06-09 10:52:00,6.75
2023-06-09 10:53:00,20.5
2023-06-09 10:54:00,13.375
2023-06-09 10:55:00,10.875
2023-06-09 10:56:00,12.75
2023-06-09 10:57:00,9.277777777777777
2023-06-09 10:58:00,10.166666666666666
2023-06-09 10:59:00,10.6875
2023-06-09 11:00:00,13.1875
2023-06-09 11:01:00,12.5625
2023-06-09 11:02:00,12.5625
2023-06-09 11:03:00,11.0625
2023-06-09 11:04:00,11.8125
2023-06-09 11:05:00,9.8125
2023-06-09 11:06:00,8.1875
2023-06-09 11:07:00,6.5
2023-06-09 11:08:00,6.0625
2023-06-09 11:09:00,6.0
2023-06-09 11:10:00,5.1875
2023-06-09 11:11:00,4.25
2023-06-09 11:12:00,4.3125
2023-06-09 11:13:00,3.75
2023-06-09 11:14:00,3.4375
2023-06-09 11:15:00,3.3125
2023-06-09 11:16:00,3.25
2023-06-09 11:17:00,3.4166666666666665
2023-06-09 11:18:00,3.25
2023-06-09 11:19:00,4.625
2023-06-09 11:20:00,5.0
2023-06-09 11:21:00,5.5
2023-06-09 11:22:00,6.0
2023-06-09 11:23:00,7.416666666666667
2023-06-09 11:24:00,12.375
2023-06-09 11:25:00,12.625
2023-06-09 11:26:00,13.25
2023-06-09 11:27:00,12.625
2023-06-09 11:28:00,13.75
2023-06-09 11:29:00,11.916666666666666
2023-06-09 11:30:00,11.25
2023-06-09 11:31:00,12.583333333333334
2023-06-09 11:32:00,13.083333333333334
2023-06-09 11:33:00,9.4375
2023-06-09 11:34:00,9.8125
2023-06-09 11:35:00,8.625
2023-06-09 11:36:00,8.5
2023-06-09 11:37:00,6.9375
2023-06-09 11:38:00,5.4375
2023-06-09 11:39:00,5.8125
2023-06-09 11:40:00,4.875
2023-06-09 11:41:00,4.375
2023-06-09 11:42:00,3.9375
2023-06-09 11:43:00,3.4375
2023-06-09 11:44:00,3.4375
2023-06-09 11:45:00,3.5
2023-06-09 11:46:00,3.25
2023-06-09 11:47:00,3.5833333333333335
2023-06-09 11:48:00,3.3333333333333335
2023-06-09 11:49:00,5.625
2023-06-09 11:50:00,5.5
2023-06-09 11:51:00,6.25
2023-06-09 11:52:00,7.125
2023-06-09 11:53:00,11.25
2023-06-09 11:54:00,11.375
2023-06-09 11:55:00,10.375
2023-06-09 11:56:00,12.0
2023-06-09 11:57:00,9.833333333333334
2023-06-09 11:58:00,11.916666666666668
2023-06-09 11:59:00,13.833333333333332
2023-06-09 12:00:00,10.8125
2023-06-09 12:01:00,13.3125
2023-06-09 12:02:00,12.9375
2023-06-09 12:03:00,12.75
2023-06-09 12:04:00,8.0
2023-06-09 12:05:00,8.9375
2023-06-09 12:06:00,7.625
2023-06-09 12:07:00,6.875
2023-06-09 12:08:00,6.5
2023-06-09 12:09:00,5.0625
2023-06-09 12:10:00,5.125
2023-06-09 12:11:00,4.875
2023-06-09 12:12:00,4.4375
2023-06-09 12:13:00,3.625
2023-06-09 12:14:00,3.6875
2023-06-09 12:15:00,3.75
2023-06-09 12:16:00,3.166666666666667
2023-06-09 12:17:00,3.416666666666667
