Time,tp
2023-06-09 09:17:00,54.472682962962956
2023-06-09 09:18:00,75.33333333333333
2023-06-09 09:19:00,121.2222222222222
2023-06-09 09:20:00,178.71111111111105
2023-06-09 09:21:00,244.29056528397362
2023-06-09 09:22:00,316.4222222222222
2023-06-09 09:23:00,382.00906222222227
2023-06-09 09:24:00,476.8444444444444
2023-06-09 09:25:00,532.111111111111
2023-06-09 09:26:00,522.2444444444444
2023-06-09 09:27:00,703.0688222222221
2023-06-09 09:28:00,758.4222222222221
2023-06-09 09:29:00,792.5111111111111
2023-06-09 09:30:00,768.1383552207631
2023-06-09 09:31:00,660.1796683333333
2023-06-09 09:32:00,707.3859591782285
2023-06-09 09:33:00,798.0888888888888
2023-06-09 09:34:00,755.2921137746923
2023-06-09 09:35:00,717.8222222222222
2023-06-09 09:36:00,657.7036622503716
2023-06-09 09:37:00,582.4888888888888
2023-06-09 09:38:00,498.73333333333323
2023-06-09 09:39:00,410.20784941218307
2023-06-09 09:40:00,338.18868511726123
2023-06-09 09:41:00,256.2076128669008
2023-06-09 09:42:00,188.31748783252218
2023-06-09 09:43:00,121.3333333333333
2023-06-09 09:44:00,89.87499679382837
2023-06-09 09:45:00,61.45517069160299
2023-06-09 09:46:00,51.42137042715671
2023-06-09 09:47:00,53.246127631832394
2023-06-09 09:48:00,82.91111111111108
2023-06-09 09:49:00,128.40794091172518
2023-06-09 09:50:00,167.66666666666663
2023-06-09 09:51:00,253.18965481527516
2023-06-09 09:52:00,312.84444444444443
2023-06-09 09:53:00,391.44620028409093
2023-06-09 09:54:00,456.24311666666665
2023-06-09 09:55:00,557.5555555555555
2023-06-09 09:56:00,626.7999999999997
2023-06-09 09:57:00,638.1111111111111
2023-06-09 09:58:00,708.1774993341501
2023-06-09 09:59:00,763.311111111111
2023-06-09 10:00:00,620.3690980333989
2023-06-09 10:01:00,735.2346983984105
2023-06-09 10:02:00,795.8047117096428
2023-06-09 10:03:00,769.9619944893785
2023-06-09 10:04:00,762.688888888889
2023-06-09 10:05:00,715.6261131113777
2023-06-09 10:06:00,655.9194837002145
2023-06-09 10:07:00,582.1777777777777
2023-06-09 10:08:00,504.05839531415137
2023-06-09 10:09:00,412.3137432750878
2023-06-09 10:10:00,333.9333333333332
2023-06-09 10:11:00,258.64444444444445
2023-06-09 10:12:00,188.8
2023-06-09 10:13:00,135.3111111111111
2023-06-09 10:14:00,88.89613413496669
2023-06-09 10:15:00,59.66666666666667
2023-06-09 10:16:00,50.9985867608826
2023-06-09 10:17:00,59.399999999999984
2023-06-09 10:18:00,81.66666666666664
2023-06-09 10:19:00,122.51818419731592
2023-06-09 10:20:00,175.6222222222222
2023-06-09 10:21:00,233.88888888888883
2023-06-09 10:22:00,312.98814000578534
2023-06-09 10:23:00,391.35555555555555
2023-06-09 10:24:00,468.4496262014952
2023-06-09 10:25:00,399.1120761111111
2023-06-09 10:26:00,630.0444444444443
2023-06-09 10:27:00,598.2444444444443
2023-06-09 10:28:00,700.148278888889
2023-06-09 10:29:00,784.6570144444445
2023-06-09 10:30:00,686.7777777777776
2023-06-09 10:31:00,729.3483396296295
2023-06-09 10:32:00,814.1111111111109
2023-06-09 10:33:00,802.2888888888889
2023-06-09 10:34:00,754.9777777777779
2023-06-09 10:35:00,726.022222222222
2023-06-09 10:36:00,654.1838568126475
2023-06-09 10:37:00,575.7777777777776
2023-06-09 10:38:00,487.6280249990112
2023-06-09 10:39:00,420.5111111111111
2023-06-09 10:40:00,336.78856202610456
2023-06-09 10:41:00,256.9111111111111
2023-06-09 10:42:00,188.08888888888887
2023-06-09 10:43:00,130.97777777777776
2023-06-09 10:44:00,85.37777777777777
2023-06-09 10:45:00,58.822222222222216
2023-06-09 10:46:00,50.97777777777778
2023-06-09 10:47:00,58.955555555555556
2023-06-09 10:48:00,78.13333333333333
2023-06-09 10:49:00,120.13333333333331
2023-06-09 10:50:00,182.6
2023-06-09 10:51:00,244.8888888888889
2023-06-09 10:52:00,316.1111111111111
2023-06-09 10:53:00,356.82222222222214
2023-06-09 10:54:00,457.99999999999994
2023-06-09 10:55:00,449.4691044444444
2023-06-09 10:56:00,581.6222222222221
2023-06-09 10:57:00,496.1333333333333
2023-06-09 10:58:00,715.3025396706788
2023-06-09 10:59:00,658.2001145882725
2023-06-09 11:00:00,687.9724297710366
2023-06-09 11:01:00,781.0028705370037
2023-06-09 11:02:00,789.3042533466827
2023-06-09 11:03:00,761.595099871461
2023-06-09 11:04:00,764.7269976883922
2023-06-09 11:05:00,711.9925217240822
2023-06-09 11:06:00,640.8495535008691
2023-06-09 11:07:00,572.0478476923267
2023-06-09 11:08:00,495.28888888888883
2023-06-09 11:09:00,408.3758262763664
2023-06-09 11:10:00,323.99649093558753
2023-06-09 11:11:00,252.65612555815406
2023-06-09 11:12:00,190.6222222222222
2023-06-09 11:13:00,127.61442975234442
2023-06-09 11:14:00,91.62459915572674
2023-06-09 11:15:00,64.19916053113688
2023-06-09 11:16:00,54.38708979177322
2023-06-09 11:17:00,57.26666666666666
2023-06-09 11:18:00,80.88888888888889
2023-06-09 11:19:00,125.37584438078741
2023-06-09 11:20:00,176.39999999999998
2023-06-09 11:21:00,238.6065144068613
2023-06-09 11:22:00,306.98357591133663
2023-06-09 11:23:00,362.2666666666667
2023-06-09 11:24:00,471.5239126755271
2023-06-09 11:25:00,568.4928945477708
2023-06-09 11:26:00,635.6888888888888
2023-06-09 11:27:00,700.2660832375373
2023-06-09 11:28:00,758.5111111111111
2023-06-09 11:29:00,689.1890077777778
