Time,tp
2023-04-26 16:56:00,3.133
2023-04-26 16:57:00,9.067
2023-04-26 16:58:00,15.267
2023-04-26 16:59:00,19.933
2023-04-26 17:00:00,24.324
2023-04-26 17:01:00,29.344
2023-04-26 17:02:00,35.733
2023-04-26 17:03:00,34.591
2023-04-26 17:04:00,38.808
2023-04-26 17:05:00,42.411
2023-04-26 17:06:00,44.667
2023-04-26 17:07:00,45.792
2023-04-26 17:08:00,47.0
2023-04-26 17:09:00,51.267
2023-04-26 17:10:00,49.067
2023-04-26 17:11:00,49.667
2023-04-26 17:12:00,46.336
2023-04-26 17:13:00,46.181
2023-04-26 17:14:00,48.2
2023-04-26 17:15:00,42.982
2023-04-26 17:16:00,41.669
2023-04-26 17:17:00,37.123
2023-04-26 17:18:00,35.267
2023-04-26 17:19:00,28.536
2023-04-26 17:20:00,25.854
2023-04-26 17:21:00,22.267
2023-04-26 17:22:00,20.875
2023-04-26 17:23:00,10.061
2023-04-26 17:24:00,5.533
2023-04-26 17:25:00,1.734
2023-04-26 17:26:00,4.067
2023-04-26 17:27:00,8.662
2023-04-26 17:28:00,13.533
2023-04-26 17:29:00,19.723
2023-04-26 17:30:00,24.867
2023-04-26 17:31:00,26.867
2023-04-26 17:32:00,32.4
2023-04-26 17:33:00,38.667
2023-04-26 17:34:00,38.774
2023-04-26 17:35:00,43.333
2023-04-26 17:36:00,42.991
2023-04-26 17:37:00,45.6
2023-04-26 17:38:00,46.933
2023-04-26 17:39:00,49.533
2023-04-26 17:40:00,49.2
2023-04-26 17:41:00,47.595
2023-04-26 17:42:00,48.991
2023-04-26 17:43:00,46.933
2023-04-26 17:44:00,46.267
2023-04-26 17:45:00,44.6
2023-04-26 17:46:00,43.333
2023-04-26 17:47:00,36.0
2023-04-26 17:48:00,33.133
2023-04-26 17:49:00,29.333
2023-04-26 17:50:00,24.598
2023-04-26 17:51:00,18.532
2023-04-26 17:52:00,14.942
2023-04-26 17:53:00,10.683
2023-04-26 17:54:00,5.667
2023-04-26 17:55:00,0.601
2023-04-26 17:56:00,2.129
2023-04-26 17:57:00,10.333
2023-04-26 17:58:00,15.467
2023-04-26 17:59:00,18.467
2023-04-26 18:00:00,22.533
2023-04-26 18:01:00,26.0
2023-04-26 18:02:00,34.2
2023-04-26 18:03:00,35.882
2023-04-26 18:04:00,39.354
2023-04-26 18:05:00,40.267
2023-04-26 18:06:00,43.667
2023-04-26 18:07:00,44.933
2023-04-26 18:08:00,46.4
2023-04-26 18:09:00,49.067
2023-04-26 18:10:00,49.007
2023-04-26 18:11:00,46.206
2023-04-26 18:12:00,51.067
2023-04-26 18:13:00,47.0
2023-04-26 18:14:00,47.133
2023-04-26 18:15:00,41.067
2023-04-26 18:16:00,40.6
2023-04-26 18:17:00,36.581
2023-04-26 18:18:00,34.333
2023-04-26 18:19:00,30.533
2023-04-26 18:20:00,25.538
2023-04-26 18:21:00,21.4
2023-04-26 18:22:00,16.4
2023-04-26 18:23:00,11.333
2023-04-26 18:24:00,5.853
2023-04-26 18:25:00,0.664
2023-04-26 18:26:00,4.8
2023-04-26 18:27:00,10.84
2023-04-26 18:28:00,15.333
2023-04-26 18:29:00,18.733
2023-04-26 18:30:00,23.461
2023-04-26 18:31:00,29.002
2023-04-26 18:32:00,32.929
2023-04-26 18:33:00,38.6
2023-04-26 18:34:00,40.333
2023-04-26 18:35:00,43.133
2023-04-26 18:36:00,47.4
2023-04-26 18:37:00,50.513
2023-04-26 18:38:00,49.667
2023-04-26 18:39:00,48.4
2023-04-26 18:40:00,48.0
2023-04-26 18:41:00,47.308
2023-04-26 18:42:00,47.867
2023-04-26 18:43:00,48.531
2023-04-26 18:44:00,43.062
2023-04-26 18:45:00,44.691
2023-04-26 18:46:00,42.268
2023-04-26 18:47:00,36.8
2023-04-26 18:48:00,33.823
2023-04-26 18:49:00,28.4
2023-04-26 18:50:00,24.733
2023-04-26 18:51:00,20.467
2023-04-26 18:52:00,15.067
2023-04-26 18:53:00,11.266
2023-04-26 18:54:00,6.2
2023-04-26 18:55:00,2.0
2023-04-26 18:56:00,5.4
2023-04-26 18:57:00,9.467
2023-04-26 18:58:00,14.719
2023-04-26 18:59:00,17.264
2023-04-26 19:00:00,17.113
2023-04-26 19:01:00,27.8
2023-04-26 19:02:00,29.47
2023-04-26 19:03:00,35.733
2023-04-26 19:04:00,38.2
2023-04-26 19:05:00,42.405
2023-04-26 19:06:00,44.206
2023-04-26 19:07:00,46.358
2023-04-26 19:08:00,49.933
2023-04-26 19:09:00,47.595
2023-04-26 19:10:00,49.4
2023-04-26 19:11:00,47.533
2023-04-26 19:12:00,43.311
2023-04-26 19:13:00,50.6
2023-04-26 19:14:00,47.476
2023-04-26 19:15:00,44.984
2023-04-26 19:16:00,40.133
2023-04-26 19:17:00,39.4
2023-04-26 19:18:00,33.6
2023-04-26 19:19:00,28.41
2023-04-26 19:20:00,27.404
2023-04-26 19:21:00,22.991
2023-04-26 19:22:00,17.467
2023-04-26 19:23:00,11.132
2023-04-26 19:24:00,7.4
2023-04-26 19:25:00,2.268
2023-04-26 19:26:00,2.933
2023-04-26 19:27:00,7.999
2023-04-26 19:28:00,14.136
2023-04-26 19:29:00,17.077
2023-04-26 19:30:00,23.067
2023-04-26 19:31:00,29.6
2023-04-26 19:32:00,33.067
2023-04-26 19:33:00,36.4
2023-04-26 19:34:00,40.442
2023-04-26 19:35:00,42.4
2023-04-26 19:36:00,43.933
2023-04-26 19:37:00,46.4
2023-04-26 19:38:00,46.933
2023-04-26 19:39:00,49.467
2023-04-26 19:40:00,48.603
2023-04-26 19:41:00,50.461
2023-04-26 19:42:00,48.539
2023-04-26 19:43:00,47.867
2023-04-26 19:44:00,45.315
2023-04-26 19:45:00,42.67
2023-04-26 19:46:00,40.203
2023-04-26 19:47:00,37.668
2023-04-26 19:48:00,33.333
2023-04-26 19:49:00,27.935
2023-04-26 19:50:00,25.349
2023-04-26 19:51:00,21.2
2023-04-26 19:52:00,17.2
2023-04-26 19:53:00,14.067
2023-04-26 19:54:00,6.067
2023-04-26 19:55:00,3.6
2023-04-26 19:56:00,1.999
