Time,tp
2023-03-20 18:13:00,2.733
2023-03-20 18:14:00,1.067
2023-03-20 18:15:00,6.333
2023-03-20 18:16:00,11.933
2023-03-20 18:17:00,16.6
2023-03-20 18:18:00,20.315
2023-03-20 18:19:00,31.467
2023-03-20 18:20:00,41.4
2023-03-20 18:21:00,47.133
2023-03-20 18:22:00,53.863
2023-03-20 18:23:00,58.933
2023-03-20 18:24:00,66.533
2023-03-20 18:25:00,68.467
2023-03-20 18:26:00,66.467
2023-03-20 18:27:00,66.733
2023-03-20 18:28:00,66.099
2023-03-20 18:29:00,63.933
2023-03-20 18:30:00,60.267
2023-03-20 18:31:00,53.267
2023-03-20 18:32:00,46.333
2023-03-20 18:33:00,42.067
2023-03-20 18:34:00,33.867
2023-03-20 18:35:00,30.133
2023-03-20 18:36:00,20.8
2023-03-20 18:37:00,13.2
2023-03-20 18:38:00,9.067
2023-03-20 18:39:00,5.067
2023-03-20 18:40:00,2.0
2023-03-20 18:41:00,1.933
2023-03-20 18:42:00,1.6
2023-03-20 18:43:00,0.933
2023-03-20 18:44:00,2.0
2023-03-20 18:45:00,3.267
2023-03-20 18:46:00,8.533
2023-03-20 18:47:00,15.933
2023-03-20 18:48:00,27.8
2023-03-20 18:49:00,32.667
2023-03-20 18:50:00,38.8
2023-03-20 18:51:00,51.867
2023-03-20 18:52:00,57.333
2023-03-20 18:53:00,60.133
2023-03-20 18:54:00,60.654
2023-03-20 18:55:00,64.933
2023-03-20 18:56:00,69.933
2023-03-20 18:57:00,70.733
2023-03-20 18:58:00,67.867
2023-03-20 18:59:00,64.956
2023-03-20 19:00:00,65.533
2023-03-20 19:01:00,55.667
2023-03-20 19:02:00,47.885
2023-03-20 19:03:00,41.4
2023-03-20 19:04:00,39.0
2023-03-20 19:05:00,31.8
2023-03-20 19:06:00,19.819
2023-03-20 19:07:00,9.267
2023-03-20 19:08:00,6.052
2023-03-20 19:09:00,2.333
2023-03-20 19:10:00,1.467
2023-03-20 19:11:00,3.0
2023-03-20 19:12:00,1.069
2023-03-20 19:13:00,0.2
2023-03-20 19:14:00,5.867
2023-03-20 19:15:00,4.8
2023-03-20 19:16:00,11.467
2023-03-20 19:17:00,18.733
2023-03-20 19:18:00,22.0
2023-03-20 19:19:00,34.333
2023-03-20 19:20:00,41.0
2023-03-20 19:21:00,48.667
2023-03-20 19:22:00,51.133
2023-03-20 19:23:00,55.467
2023-03-20 19:24:00,67.6
2023-03-20 19:25:00,68.533
2023-03-20 19:26:00,66.267
2023-03-20 19:27:00,71.0
2023-03-20 19:28:00,65.933
2023-03-20 19:29:00,63.733
2023-03-20 19:30:00,61.028
2023-03-20 19:31:00,62.933
2023-03-20 19:32:00,51.4
2023-03-20 19:33:00,46.533
2023-03-20 19:34:00,39.733
2023-03-20 19:35:00,31.333
2023-03-20 19:36:00,20.533
2023-03-20 19:37:00,12.333
2023-03-20 19:38:00,6.133
2023-03-20 19:39:00,2.333
2023-03-20 19:40:00,1.333
2023-03-20 19:41:00,2.267
2023-03-20 19:42:00,1.2
2023-03-20 19:43:00,0.668
2023-03-20 19:44:00,0.2
2023-03-20 19:45:00,2.8
2023-03-20 19:46:00,8.933
2023-03-20 19:47:00,16.4
2023-03-20 19:48:00,23.667
2023-03-20 19:49:00,31.467
2023-03-20 19:50:00,38.2
2023-03-20 19:51:00,46.667
2023-03-20 19:52:00,55.001
2023-03-20 19:53:00,59.933
2023-03-20 19:54:00,65.133
2023-03-20 19:55:00,67.667
2023-03-20 19:56:00,69.733
2023-03-20 19:57:00,68.303
2023-03-20 19:58:00,69.067
2023-03-20 19:59:00,67.733
2023-03-20 20:00:00,61.2
2023-03-20 20:01:00,54.669
2023-03-20 20:02:00,52.6
2023-03-20 20:03:00,44.067
2023-03-20 20:04:00,35.2
2023-03-20 20:05:00,29.733
2023-03-20 20:06:00,20.533
2023-03-20 20:07:00,12.57
2023-03-20 20:08:00,8.733
2023-03-20 20:09:00,7.667
2023-03-20 20:10:00,2.533
2023-03-20 20:11:00,1.0
2023-03-20 20:12:00,1.333
2023-03-20 20:13:00,1.067
2023-03-20 20:14:00,1.733
2023-03-20 20:15:00,3.4
2023-03-20 20:16:00,10.867
2023-03-20 20:17:00,17.933
2023-03-20 20:18:00,24.733
2023-03-20 20:19:00,32.6
2023-03-20 20:20:00,44.067
2023-03-20 20:21:00,44.867
2023-03-20 20:22:00,51.067
2023-03-20 20:23:00,59.2
2023-03-20 20:24:00,60.133
2023-03-20 20:25:00,65.2
2023-03-20 20:26:00,68.867
2023-03-20 20:27:00,71.133
2023-03-20 20:28:00,69.333
2023-03-20 20:29:00,62.8
2023-03-20 20:30:00,59.333
2023-03-20 20:31:00,55.199
2023-03-20 20:32:00,45.467
2023-03-20 20:33:00,43.533
2023-03-20 20:34:00,37.333
2023-03-20 20:35:00,31.8
2023-03-20 20:36:00,20.933
2023-03-20 20:37:00,17.6
2023-03-20 20:38:00,14.0
2023-03-20 20:39:00,8.467
2023-03-20 20:40:00,6.467
2023-03-20 20:41:00,2.467
2023-03-20 20:42:00,1.867
2023-03-20 20:43:00,0.467
2023-03-20 20:44:00,1.133
2023-03-20 20:45:00,3.467
2023-03-20 20:46:00,9.133
2023-03-20 20:47:00,15.4
2023-03-20 20:48:00,26.0
2023-03-20 20:49:00,34.4
2023-03-20 20:50:00,43.467
2023-03-20 20:51:00,44.133
2023-03-20 20:52:00,55.4
2023-03-20 20:53:00,58.333
2023-03-20 20:54:00,62.667
2023-03-20 20:55:00,66.933
2023-03-20 20:56:00,68.667
2023-03-20 20:57:00,68.867
2023-03-20 20:58:00,67.333
2023-03-20 20:59:00,61.4
2023-03-20 21:00:00,61.852
