Time,heap
2023-06-18 21:00:00,14983422.0
2023-06-18 21:01:00,17033400.0
2023-06-18 21:02:00,18373052.0
2023-06-18 21:03:00,18983894.0
2023-06-18 21:04:00,37746744.0
2023-06-18 21:05:00,49388982.0
2023-06-18 21:06:00,61326922.0
2023-06-18 21:07:00,60295834.0
2023-06-18 21:08:00,70799556.0
2023-06-18 21:09:00,70083846.0
2023-06-18 21:10:00,85618582.0
2023-06-18 21:11:00,91772930.0
2023-06-18 21:12:00,89798344.0
2023-06-18 21:13:00,90929070.0
2023-06-18 21:14:00,94517172.0
2023-06-18 21:15:00,97138812.0
2023-06-18 21:16:00,91158790.0
2023-06-18 21:17:00,103538310.0
2023-06-18 21:18:00,106666394.0
2023-06-18 21:19:00,112106378.66666666
2023-06-18 21:20:00,86914058.0
2023-06-18 21:21:00,94192754.0
2023-06-18 21:22:00,95690506.0
2023-06-18 21:23:00,84579580.0
2023-06-18 21:24:00,97140352.0
2023-06-18 21:25:00,102804436.0
2023-06-18 21:26:00,108364092.0
2023-06-18 21:27:00,109016840.0
2023-06-18 21:28:00,110030452.0
2023-06-18 21:29:00,106536348.0
2023-06-18 21:30:00,89305622.0
2023-06-18 21:31:00,49928860.0
2023-06-18 21:32:00,45640346.0
2023-06-18 21:33:00,49048696.0
2023-06-18 21:34:00,48220238.0
2023-06-18 21:35:00,51034208.0
2023-06-18 21:36:00,74986784.0
2023-06-18 21:37:00,77093390.0
2023-06-18 21:38:00,89124902.0
2023-06-18 21:39:00,91297734.0
2023-06-18 21:40:00,94266328.0
2023-06-18 21:41:00,136616730.0
2023-06-18 21:42:00,125582116.0
2023-06-18 21:43:00,121767214.0
2023-06-18 21:44:00,138597818.0
2023-06-18 21:45:00,138593794.0
2023-06-18 21:46:00,135194442.0
2023-06-18 21:47:00,124100884.0
2023-06-18 21:48:00,126564782.0
2023-06-18 21:49:00,127327456.0
2023-06-18 21:50:00,140163982.0
2023-06-18 21:51:00,128730248.0
2023-06-18 21:52:00,151795438.0
2023-06-18 21:53:00,124615668.0
2023-06-18 21:54:00,115387918.0
2023-06-18 21:55:00,116819626.0
2023-06-18 21:56:00,122102862.0
2023-06-18 21:57:00,124754024.0
2023-06-18 21:58:00,130086688.0
2023-06-18 21:59:00,94988108.0
2023-06-18 22:00:00,98805226.0
2023-06-18 22:01:00,98463204.0
2023-06-18 22:02:00,96956696.0
2023-06-18 22:03:00,114806082.0
2023-06-18 22:04:00,119828670.0
2023-06-18 22:05:00,126211784.0
2023-06-18 22:06:00,125995218.0
2023-06-18 22:07:00,132173218.0
2023-06-18 22:08:00,140918082.0
2023-06-18 22:09:00,156090086.0
2023-06-18 22:10:00,159046676.0
2023-06-18 22:11:00,154742750.0
2023-06-18 22:12:00,162549198.0
2023-06-18 22:13:00,158849330.0
2023-06-18 22:14:00,180335470.6666667
2023-06-18 22:15:00,189496512.0
2023-06-18 22:16:00,186526004.0
2023-06-18 22:17:00,188384762.0
2023-06-18 22:18:00,183936426.0
2023-06-18 22:19:00,196693678.0
2023-06-18 22:20:00,175552530.0
2023-06-18 22:21:00,164257964.0
2023-06-18 22:22:00,175610260.0
2023-06-18 22:23:00,160683030.0
2023-06-18 22:24:00,162715082.0
2023-06-18 22:25:00,138981830.0
2023-06-18 22:26:00,138707260.0
2023-06-18 22:27:00,129889056.0
2023-06-18 22:28:00,136973272.0
2023-06-18 22:29:00,130885510.0
2023-06-18 22:30:00,51012396.0
2023-06-18 22:31:00,54763740.0
2023-06-18 22:32:00,56186612.0
2023-06-18 22:33:00,56173614.0
2023-06-18 22:34:00,61760024.0
2023-06-18 22:35:00,70922030.66666667
2023-06-18 22:36:00,88616086.0
