Time,tp
2023-03-23 04:39:00,5.067
2023-03-23 04:40:00,9.867
2023-03-23 04:41:00,44.067
2023-03-23 04:42:00,58.333
2023-03-23 04:43:00,86.333
2023-03-23 04:44:00,110.067
2023-03-23 04:45:00,166.0
2023-03-23 04:46:00,205.333
2023-03-23 04:47:00,164.533
2023-03-23 04:48:00,267.533
2023-03-23 04:49:00,273.533
2023-03-23 04:50:00,314.4
2023-03-23 04:51:00,311.133
2023-03-23 04:52:00,301.133
2023-03-23 04:53:00,313.4
2023-03-23 04:54:00,298.933
2023-03-23 04:55:00,286.733
2023-03-23 04:56:00,261.333
2023-03-23 04:57:00,236.816
2023-03-23 04:58:00,201.133
2023-03-23 04:59:00,179.0
2023-03-23 05:00:00,156.2
2023-03-23 05:01:00,129.133
2023-03-23 05:02:00,80.132
2023-03-23 05:03:00,53.0
2023-03-23 05:04:00,31.6
2023-03-23 05:05:00,20.533
2023-03-23 05:06:00,8.267
2023-03-23 05:07:00,12.4
2023-03-23 05:08:00,4.0
2023-03-23 05:09:00,5.467
2023-03-23 05:10:00,12.267
2023-03-23 05:11:00,23.733
2023-03-23 05:12:00,50.533
2023-03-23 05:13:00,93.733
2023-03-23 05:14:00,144.067
2023-03-23 05:15:00,151.467
2023-03-23 05:16:00,194.8
2023-03-23 05:17:00,250.467
2023-03-23 05:18:00,270.733
2023-03-23 05:19:00,285.933
2023-03-23 05:20:00,277.4
2023-03-23 05:21:00,310.6
2023-03-23 05:22:00,323.333
2023-03-23 05:23:00,319.067
2023-03-23 05:24:00,308.724
2023-03-23 05:25:00,301.0
2023-03-23 05:26:00,288.6
2023-03-23 05:27:00,236.933
2023-03-23 05:28:00,212.333
2023-03-23 05:29:00,175.133
2023-03-23 05:30:00,170.667
2023-03-23 05:31:00,112.067
2023-03-23 05:32:00,70.133
2023-03-23 05:33:00,27.6
2023-03-23 05:34:00,22.333
2023-03-23 05:35:00,7.733
2023-03-23 05:36:00,7.267
2023-03-23 05:37:00,20.467
2023-03-23 05:38:00,4.4
2023-03-23 05:39:00,5.867
2023-03-23 05:40:00,26.133
2023-03-23 05:41:00,21.467
2023-03-23 05:42:00,37.267
2023-03-23 05:43:00,90.533
2023-03-23 05:44:00,107.267
2023-03-23 05:45:00,169.733
2023-03-23 05:46:00,196.667
2023-03-23 05:47:00,217.0
2023-03-23 05:48:00,237.867
2023-03-23 05:49:00,272.467
2023-03-23 05:50:00,320.6
2023-03-23 05:51:00,310.667
2023-03-23 05:52:00,292.867
2023-03-23 05:53:00,321.333
2023-03-23 05:54:00,296.933
2023-03-23 05:55:00,282.133
2023-03-23 05:56:00,278.838
2023-03-23 05:57:00,267.467
2023-03-23 05:58:00,223.4
2023-03-23 05:59:00,202.133
2023-03-23 06:00:00,155.6
2023-03-23 06:01:00,130.467
2023-03-23 06:02:00,99.0
2023-03-23 06:03:00,45.467
2023-03-23 06:04:00,17.733
2023-03-23 06:05:00,8.933
2023-03-23 06:06:00,4.867
2023-03-23 06:07:00,15.4
2023-03-23 06:08:00,3.6
2023-03-23 06:09:00,1.333
2023-03-23 06:10:00,0.133
2023-03-23 06:11:00,19.733
2023-03-23 06:12:00,48.933
2023-03-23 06:13:00,87.8
2023-03-23 06:14:00,116.533
2023-03-23 06:15:00,160.267
2023-03-23 06:16:00,190.0
2023-03-23 06:17:00,222.4
2023-03-23 06:18:00,264.8
2023-03-23 06:19:00,283.267
2023-03-23 06:20:00,306.133
2023-03-23 06:21:00,329.333
2023-03-23 06:22:00,312.333
2023-03-23 06:23:00,312.533
2023-03-23 06:24:00,304.8
2023-03-23 06:25:00,292.933
2023-03-23 06:26:00,256.0
2023-03-23 06:27:00,244.933
2023-03-23 06:28:00,223.6
2023-03-23 06:29:00,183.533
2023-03-23 06:30:00,156.0
2023-03-23 06:31:00,121.267
2023-03-23 06:32:00,80.667
2023-03-23 06:33:00,49.267
2023-03-23 06:34:00,30.333
2023-03-23 06:35:00,30.8
2023-03-23 06:36:00,6.4
2023-03-23 06:37:00,5.667
2023-03-23 06:38:00,6.933
2023-03-23 06:39:00,3.333
2023-03-23 06:40:00,18.133
2023-03-23 06:41:00,23.733
2023-03-23 06:42:00,69.333
2023-03-23 06:43:00,93.933
2023-03-23 06:44:00,120.933
2023-03-23 06:45:00,155.8
2023-03-23 06:46:00,210.333
2023-03-23 06:47:00,206.933
2023-03-23 06:48:00,248.533
2023-03-23 06:49:00,279.6
2023-03-23 06:50:00,285.533
2023-03-23 06:51:00,193.067
2023-03-23 06:52:00,318.8
2023-03-23 06:53:00,323.8
2023-03-23 06:54:00,314.933
2023-03-23 06:55:00,277.8
2023-03-23 06:56:00,268.4
2023-03-23 06:57:00,247.8
2023-03-23 06:58:00,198.133
2023-03-23 06:59:00,198.133
2023-03-23 07:00:00,159.6
2023-03-23 07:01:00,128.733
2023-03-23 07:02:00,82.4
2023-03-23 07:03:00,97.667
2023-03-23 07:04:00,55.398
2023-03-23 07:05:00,38.937
2023-03-23 07:06:00,28.467
2023-03-23 07:07:00,6.333
2023-03-23 07:08:00,16.533
2023-03-23 07:09:00,1.867
2023-03-23 07:10:00,22.8
2023-03-23 07:11:00,20.8
2023-03-23 07:12:00,55.067
2023-03-23 07:13:00,84.067
2023-03-23 07:14:00,147.0
2023-03-23 07:15:00,168.067
2023-03-23 07:16:00,204.467
2023-03-23 07:17:00,219.0
2023-03-23 07:18:00,264.133
2023-03-23 07:19:00,268.333
2023-03-23 07:20:00,296.036
2023-03-23 07:21:00,312.067
2023-03-23 07:22:00,317.933
2023-03-23 07:23:00,311.0
2023-03-23 07:24:00,297.0
2023-03-23 07:25:00,273.933
2023-03-23 07:26:00,276.557
2023-03-23 07:27:00,263.2
2023-03-23 07:28:00,228.267
2023-03-23 07:29:00,193.333
2023-03-23 07:30:00,138.533
2023-03-23 07:31:00,112.733
2023-03-23 07:32:00,89.081
2023-03-23 07:33:00,56.733
2023-03-23 07:34:00,37.667
2023-03-23 07:35:00,10.0
2023-03-23 07:36:00,7.933
2023-03-23 07:37:00,12.733
2023-03-23 07:38:00,3.067
2023-03-23 07:39:00,5.6
