Time,conn-pool_jms_TradeStreamerTCF,conn-pool_jdbc_TradeDataSource
2023-05-26 10:20:00,69.875,74.91666666666667
2023-05-26 10:21:00,68.79166666666666,74.875
2023-05-26 10:22:00,74.29166666666666,79.75
2023-05-26 10:23:00,85.54166666666667,91.625
2023-05-26 10:24:00,80.33333333333333,85.75
2023-05-26 10:25:00,80.05,83.75
2023-05-26 10:26:00,86.8,90.35
2023-05-26 10:27:00,82.15,85.1
2023-05-26 10:28:00,81.0,84.6
2023-05-26 10:29:00,86.65,91.55
2023-05-26 10:30:00,82.875,89.5625
2023-05-26 10:31:00,84.0,94.25
2023-05-26 10:32:00,89.1875,106.8125
2023-05-26 10:33:00,80.5,107.8125
2023-05-26 10:34:00,76.9375,111.75
2023-05-26 10:35:00,94.0,137.875
2023-05-26 10:36:00,66.125,106.75
2023-05-26 10:37:00,75.0,119.75
2023-05-26 10:38:00,85.0,132.625
2023-05-26 10:39:00,62.125,86.5
2023-05-26 10:40:00,51.83333333333333,70.5
2023-05-26 10:41:00,64.58333333333333,85.25
2023-05-26 10:42:00,55.41666666666667,66.33333333333334
2023-05-26 10:43:00,70.33333333333333,81.25
2023-05-26 10:44:00,84.08333333333333,96.58333333333333
2023-05-26 10:45:00,72.5,80.33333333333334
2023-05-26 10:46:00,46.66666666666667,51.91666666666667
2023-05-26 10:47:00,56.75,62.08333333333333
2023-05-26 10:48:00,56.875,62.916666666666664
2023-05-26 10:49:00,69.625,76.625
2023-05-26 10:50:00,79.29166666666667,86.41666666666666
2023-05-26 10:51:00,80.125,87.29166666666667
2023-05-26 10:52:00,85.1,90.05
2023-05-26 10:53:00,90.15,96.4
2023-05-26 10:54:00,87.35,93.75
2023-05-26 10:55:00,82.2,87.15
2023-05-26 10:56:00,84.15,88.1
2023-05-26 10:57:00,77.4375,79.75
2023-05-26 10:58:00,81.5625,83.75
2023-05-26 10:59:00,86.5625,89.0
2023-05-26 11:00:00,82.0,85.1875
2023-05-26 11:01:00,83.4375,89.8125
2023-05-26 11:02:00,85.5,94.125
2023-05-26 11:03:00,74.08333333333333,89.5
2023-05-26 11:04:00,82.08333333333333,107.08333333333334
2023-05-26 11:05:00,84.58333333333333,122.25
2023-05-26 11:06:00,70.5,115.75
2023-05-26 11:07:00,75.75,124.5
2023-05-26 11:08:00,78.875,124.875
2023-05-26 11:09:00,52.625,86.75
2023-05-26 11:10:00,66.0,100.625
2023-05-26 11:11:00,79.25,115.875
2023-05-26 11:12:00,42.916666666666664,48.916666666666664
2023-05-26 11:13:00,57.16666666666667,64.33333333333333
2023-05-26 11:14:00,71.0,80.16666666666667
2023-05-26 11:15:00,64.58333333333334,70.75
2023-05-26 11:16:00,78.33333333333333,84.83333333333333
2023-05-26 11:17:00,50.291666666666664,55.97222222222223
2023-05-26 11:18:00,47.5,51.833333333333336
2023-05-26 11:19:00,58.75,64.70833333333333
2023-05-26 11:20:00,73.0,79.79166666666667
2023-05-26 11:21:00,68.20833333333333,72.91666666666667
2023-05-26 11:22:00,77.79166666666667,85.04166666666667
2023-05-26 11:23:00,83.125,89.20833333333333
2023-05-26 11:24:00,72.95,77.5
2023-05-26 11:25:00,81.8,89.55
2023-05-26 11:26:00,89.35,95.4
2023-05-26 11:27:00,74.9,78.5
2023-05-26 11:28:00,81.45,87.4
2023-05-26 11:29:00,92.5,95.625
2023-05-26 11:30:00,77.25,81.75
2023-05-26 11:31:00,91.5,97.1875
2023-05-26 11:32:00,93.625,100.0
2023-05-26 11:33:00,73.5,85.95833333333334
2023-05-26 11:34:00,89.58333333333333,106.33333333333334
2023-05-26 11:35:00,86.16666666666667,105.66666666666666
2023-05-26 11:36:00,50.666666666666664,69.33333333333333
