Time,jvm_total_global,jvm_total_scavenge
2023-05-26 08:36:00,0.02222222222222222,0.28888888888888886
2023-05-26 08:37:00,0.0,0.28888888888888886
2023-05-26 08:38:00,0.02222222222222222,0.4666666666666666
2023-05-26 08:39:00,0.02222222222222222,0.6666666666666666
2023-05-26 08:40:00,0.04444444444444444,0.7999999999999998
2023-05-26 08:41:00,0.0,1.3777777777777778
2023-05-26 08:42:00,0.0,1.4666311126912879
2023-05-26 08:43:00,0.02222222222222222,1.6888888888888887
2023-05-26 08:44:00,0.04444444444444444,1.911111111111111
2023-05-26 08:45:00,0.02222222222222222,2.155612351989727
2023-05-26 08:46:00,0.06666666666666665,3.155555555555555
2023-05-26 08:47:00,0.02222222222222222,2.822222222222222
2023-05-26 08:48:00,0.04444444444444444,2.7555555555555555
2023-05-26 08:49:00,0.04444444444444444,2.533333333333333
2023-05-26 08:50:00,0.04444444444444444,2.2444444444444445
2023-05-26 08:51:00,0.04444592602469794,2.4888824774865497
2023-05-26 08:52:00,0.02222222222222222,2.711111111111111
2023-05-26 08:53:00,0.02222222222222222,2.6666666666666665
2023-05-26 08:54:00,0.04444444444444444,2.4888513596926556
2023-05-26 08:55:00,0.04444444444444444,2.155555555555555
2023-05-26 08:56:00,0.02222222222222222,2.311111111111111
2023-05-26 08:57:00,0.04444444444444444,1.5999999999999999
2023-05-26 08:58:00,0.0,1.4
2023-05-26 08:59:00,0.02222222222222222,1.222222222222222
2023-05-26 09:00:00,0.04444444444444444,0.8222222222222221
2023-05-26 09:01:00,0.0,0.7111259269136461
2023-05-26 09:02:00,0.0,0.5777777777777777
2023-05-26 09:03:00,0.0,0.33333333333333326
2023-05-26 09:04:00,0.02222222222222222,0.2444444444444444
2023-05-26 09:05:00,0.0,0.1333333333333333
2023-05-26 09:06:00,0.02222222222222222,0.1333333333333333
2023-05-26 09:07:00,0.02222222222222222,0.2222222222222222
2023-05-26 09:08:00,0.0,0.4444444444444444
2023-05-26 09:09:00,0.040094444444444446,0.5289833333333334
2023-05-26 09:10:00,0.04444444444444444,0.7999999999999998
2023-05-26 09:11:00,0.04444444444444444,1.1111111111111112
2023-05-26 09:12:00,0.0,1.2891023360607137
2023-05-26 09:13:00,0.04444444444444444,1.7555555555555553
2023-05-26 09:14:00,0.02222222222222222,1.9847740771355982
2023-05-26 09:15:00,0.1111111111111111,2.311111111111111
2023-05-26 09:16:00,0.1111145681756052,2.9111842033694733
2023-05-26 09:17:00,0.0,3.2666666666666666
2023-05-26 09:18:00,0.06666518528394402,3.2888444474072096
