Time,thread_pool
2023-05-26 08:36:00,4.25
2023-05-26 08:37:00,5.25
2023-05-26 08:38:00,6.0
2023-05-26 08:39:00,5.125
2023-05-26 08:40:00,6.0
2023-05-26 08:41:00,7.625
2023-05-26 08:42:00,8.5
2023-05-26 08:43:00,10.0
2023-05-26 08:44:00,8.833333333333334
2023-05-26 08:45:00,13.083333333333334
2023-05-26 08:46:00,13.75
2023-05-26 08:47:00,11.75
2023-05-26 08:48:00,13.5
2023-05-26 08:49:00,11.9375
2023-05-26 08:50:00,10.0
2023-05-26 08:51:00,11.9375
2023-05-26 08:52:00,11.0625
2023-05-26 08:53:00,9.9375
2023-05-26 08:54:00,8.75
2023-05-26 08:55:00,7.3125
2023-05-26 08:56:00,8.1875
2023-05-26 08:57:00,9.25
2023-05-26 08:58:00,8.5
2023-05-26 08:59:00,6.083333333333333
2023-05-26 09:00:00,5.416666666666666
2023-05-26 09:01:00,4.333333333333334
2023-05-26 09:02:00,4.083333333333333
2023-05-26 09:03:00,3.4166666666666665
2023-05-26 09:04:00,3.583333333333333
2023-05-26 09:05:00,3.3333333333333335
2023-05-26 09:06:00,3.375
2023-05-26 09:07:00,4.0
2023-05-26 09:08:00,4.25
2023-05-26 09:09:00,3.75
2023-05-26 09:10:00,4.666666666666667
2023-05-26 09:11:00,5.416666666666666
2023-05-26 09:12:00,7.583333333333334
2023-05-26 09:13:00,7.583333333333334
2023-05-26 09:14:00,7.083333333333334
2023-05-26 09:15:00,5.25
2023-05-26 09:16:00,6.583333333333333
2023-05-26 09:17:00,7.666666666666667
2023-05-26 09:18:00,7.124999999999999
2023-05-26 09:19:00,6.958333333333333
2023-05-26 09:20:00,9.125
2023-05-26 09:21:00,8.2
2023-05-26 09:22:00,8.1
2023-05-26 09:23:00,7.8
2023-05-26 09:24:00,7.3
2023-05-26 09:25:00,6.35
2023-05-26 09:26:00,6.65
2023-05-26 09:27:00,5.9375
2023-05-26 09:28:00,5.75
2023-05-26 09:29:00,4.875
2023-05-26 09:30:00,4.375
2023-05-26 09:31:00,4.5
2023-05-26 09:32:00,4.166666666666667
2023-05-26 09:33:00,3.333333333333333
2023-05-26 09:34:00,3.666666666666667
2023-05-26 09:35:00,3.5833333333333335
2023-05-26 09:36:00,3.666666666666667
2023-05-26 09:37:00,3.75
2023-05-26 09:38:00,3.75
2023-05-26 09:39:00,5.0
2023-05-26 09:40:00,5.166666666666667
2023-05-26 09:41:00,5.166666666666667
2023-05-26 09:42:00,6.916666666666667
2023-05-26 09:43:00,8.166666666666666
2023-05-26 09:44:00,7.0
2023-05-26 09:45:00,11.0
2023-05-26 09:46:00,7.361111111111112
2023-05-26 09:47:00,8.041666666666668
2023-05-26 09:48:00,9.375
2023-05-26 09:49:00,8.0
2023-05-26 09:50:00,8.125
2023-05-26 09:51:00,7.416666666666666
2023-05-26 09:52:00,7.375
2023-05-26 09:53:00,7.75
2023-05-26 09:54:00,7.25
2023-05-26 09:55:00,6.15
2023-05-26 09:56:00,6.55
2023-05-26 09:57:00,5.25
2023-05-26 09:58:00,5.85
2023-05-26 09:59:00,5.9375
2023-05-26 10:00:00,4.3125
2023-05-26 10:01:00,3.9375
2023-05-26 10:02:00,4.0625
2023-05-26 10:03:00,3.75
2023-05-26 10:04:00,3.25
2023-05-26 10:05:00,3.583333333333333
2023-05-26 10:06:00,3.583333333333333
2023-05-26 10:07:00,3.4166666666666665
2023-05-26 10:08:00,3.666666666666667
2023-05-26 10:09:00,6.125
2023-05-26 10:10:00,7.75
2023-05-26 10:11:00,6.25
2023-05-26 10:12:00,11.0
2023-05-26 10:13:00,7.4375
2023-05-26 10:14:00,7.0625
2023-05-26 10:15:00,8.8125
2023-05-26 10:16:00,9.375
2023-05-26 10:17:00,11.75
2023-05-26 10:18:00,9.430555555555555
