Time,pods,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF,cpu,heap,jvm_total_scavenge,jvm_total_global,jvm_seconds_scavenge,jvm_seconds_global,memory,rt,tp,thread_pool,rt_jmeter
2023-05-26 08:36:00,1.0,16.0,9.5,1.009654244444444,536870912.0,0.2888888888888888,0.0222222222222222,1.013460015835313,0.8333333333334274,1028096.0,0.0659826332210199,50.64041666666667,4.25,69.86009292938176
2023-05-26 08:37:00,1.0,36.25,26.0,0.7808139555555549,536870912.0,0.2888888888888888,0.0,0.9999999999999998,0.0,1028096.0,0.0574673633383001,78.6,5.25,76.05407717892956
2023-05-26 08:38:00,1.0,50.25,36.25,1.005806377777776,536870912.0,0.4666666666666666,0.0222222222222222,0.9830402010050276,1.1111111111115364,1028096.0,0.0546099668514821,123.64444444444445,6.0,147.76802212272077
2023-05-26 08:39:00,2.0,69.75,52.5,1.395173590571111,1073741824.0,0.6666666666666666,0.0222222222222222,0.9972752043596712,0.8333333333333387,2113536.0,0.0889212146727699,181.6222222222222,5.125,136.94683314875832
2023-05-26 08:40:00,2.0,48.5,38.0,2.195474577777777,1073741824.0,0.7999999999999998,0.0444444444444444,1.0111169931180526,1.111111111111163,2113536.0,0.1147949566760432,230.9333333333333,6.0,90.50803878701444
2023-05-26 08:41:00,2.0,65.625,52.75,2.103207733333333,1073741824.0,1.3777777777777778,0.0,1.0179839405401792,0.0,2113536.0,0.1060682660279234,312.08888888888885,7.625,85.87865242461972
2023-05-26 08:42:00,2.0,62.75,52.625,1.886323054569425,1073741824.0,1.466631112691288,0.0,1.0139383861295548,0.0,2113536.0,0.0847732449819254,396.8354166975295,8.5,102.60018476176108
2023-05-26 08:43:00,2.0,75.75,64.125,2.254237355555558,1073741824.0,1.6888888888888889,0.0222222222222222,0.9893455098934572,0.833333333333339,2113536.0,0.0999569336932827,476.3999999999999,10.0,99.3168306541356
2023-05-26 08:44:00,3.0,90.75,77.75,2.0880347041511085,1610612736.0,1.911111111111111,0.0444444444444444,0.9958239640218408,1.1111111111110823,3379200.0,0.119956951509186,535.1777777777777,8.833333333333334,137.8556894269657
2023-05-26 08:45:00,3.0,59.66666666666667,51.75,2.9345784474966323,1610612736.0,2.155612351989727,0.0222222222222222,0.9547069115978996,1.1111111111111147,3280896.0,0.1966788177716722,603.744580447457,13.083333333333334,113.08755615650256
2023-05-26 08:46:00,3.0,66.16666666666667,58.91666666666666,3.284967,1610612736.0,3.155555555555555,0.0666666666666666,0.9950043066322144,1.1111111111110896,3280896.0,0.1989487925206948,717.0666666666665,13.75,110.7627795276513
2023-05-26 08:47:00,3.0,80.83333333333334,73.25,2.9234452888888907,1610612736.0,2.822222222222222,0.0222222222222222,0.9885931558935326,1.1111111111111018,3280896.0,0.1576497417418241,760.6444444444443,11.75,100.69752622355529
2023-05-26 08:48:00,3.0,80.41666666666667,73.16666666666667,2.7838802444444446,1610612736.0,2.7555555555555555,0.0444444444444444,1.0017584349928548,0.9071038251366867,3280896.0,0.1547322356253793,810.6888888888888,13.5,98.41726579069184
2023-05-26 08:49:00,4.0,81.66666666666667,75.66666666666667,2.796966,2147483648.0,2.533333333333333,0.0444444444444444,0.997427599369342,1.1111111111111094,4714496.0,0.2136315002660194,712.2222222222222,11.9375,138.50346396030864
2023-05-26 08:50:00,4.0,75.64583333333334,70.45833333333333,3.64284888888889,2147483648.0,2.2444444444444445,0.0444444444444444,1.0130948205308132,1.1111111111111187,4628480.0,0.2598992796673951,649.2318977777779,10.0,141.04942913383294
2023-05-26 08:51:00,4.0,73.3125,69.625,3.1461420541124725,2147483648.0,2.4888824774865497,0.0444459260246979,0.99666999857271,1.111103607739987,4628480.0,0.2768900204273627,802.1622310406862,11.9375,116.0282735963417
2023-05-26 08:52:00,4.0,78.1875,74.0,3.1571537777777774,2147483648.0,2.711111111111111,0.0222222222222222,0.972816457063831,1.1111111111111145,4628480.0,0.2701039230669732,787.6888888888888,11.0625,120.1208645011348
2023-05-26 08:53:00,4.0,96.3125,91.3125,3.108150244444438,2147483648.0,2.6666666666666665,0.0222222222222222,1.004370707341009,0.8333333333333345,4628480.0,0.254169230436763,758.4666666666666,9.9375,114.08736015653255
2023-05-26 08:54:00,4.0,88.9375,85.4375,2.519367084860418,2147483648.0,2.488851359692656,0.0444444444444444,0.987511279098022,1.1111111111112313,4628480.0,0.1887535090431579,688.9694077794073,8.75,94.40672355995916
2023-05-26 08:55:00,3.0,90.1875,87.0,2.283890022222225,2147483648.0,2.155555555555555,0.0444444444444444,1.005247169290257,0.9661835748792178,4628480.0,0.179547445719252,627.2222222222221,7.3125,92.05858093022296
2023-05-26 08:56:00,3.0,96.70833333333334,94.625,2.2248019941416617,2147483648.0,2.311111111111111,0.0222222222222222,1.0042492917847017,1.1111111111111067,4628480.0,0.1442379940503501,583.6444444444444,8.1875,88.64066849366176
2023-05-26 08:57:00,3.0,94.41666666666666,92.75,2.026614866666664,1610612736.0,1.6,0.0444444444444444,1.0309562778603385,0.9318956351339226,3280896.0,0.1295481652272112,495.7111111111112,9.25,88.40116679183959
2023-05-26 08:58:00,3.0,94.0,91.41666666666669,1.790420199999999,1610612736.0,1.4,0.0,1.0001434926101218,0.0,3280896.0,0.1264311346101448,416.2666666666666,8.5,81.62348732551955
2023-05-26 08:59:00,3.0,108.08333333333331,105.16666666666669,1.7127843111111156,1610612736.0,1.222222222222222,0.0222222222222222,1.0163377890940042,0.8333333333333419,3280896.0,0.1410182700448257,349.51111111111106,6.083333333333333,85.93007836228169
2023-05-26 09:00:00,3.0,91.75,88.91666666666667,1.4317407777777789,1610612736.0,0.8222222222222221,0.0444444444444444,1.0205643232902706,1.1111111111111622,3280896.0,0.1290839983034292,251.44444444444443,5.416666666666666,80.72507914907081
2023-05-26 09:01:00,3.0,86.91666666666667,83.5,1.0705058533413407,1610612736.0,0.7111259269136461,0.0,0.9922402503399814,0.0,3280896.0,0.1235955309095092,188.0934640087117,4.333333333333334,77.41356262179491
2023-05-26 09:02:00,3.0,103.5,97.91666666666669,0.8499966888888946,1610612736.0,0.5777777777777777,0.0,1.0108303249097503,0.0,3280896.0,0.1145103500476959,128.51111111111112,4.083333333333333,77.2180472859246
2023-05-26 09:03:00,2.0,92.33333333333331,82.33333333333333,0.6517448444444425,1610612736.0,0.3333333333333332,0.0,0.9781674402612728,0.0,3280896.0,0.1187961897518166,88.02222222222223,3.4166666666666665,66.94281726205702
2023-05-26 09:04:00,2.0,99.5,81.0,0.5809598888888912,1610612736.0,0.2444444444444444,0.0222222222222222,0.9838673028857268,0.833333333333337,3280896.0,0.1505553257745037,63.42222222222223,3.583333333333333,67.36049490837412
2023-05-26 09:05:00,2.0,116.41666666666669,90.08333333333334,0.341461377777768,1610612736.0,0.1333333333333333,0.0,0.9518716577540706,0.0,3280896.0,0.0865928124858774,50.17777777777777,3.333333333333333,68.53661239652135
2023-05-26 09:06:00,2.0,105.625,72.5,0.3819204666666665,1073741824.0,0.1333333333333333,0.0222222222222222,1.0549645390070286,1.1111111111110736,2195456.0,0.070083837421991,55.26666666666666,3.375,60.91253457206527
2023-05-26 09:07:00,2.0,116.125,78.5,0.6256204888888912,1073741824.0,0.2222222222222222,0.0222222222222222,1.0103963612735265,1.1111111111111036,2195456.0,0.0779762329477448,90.53333333333336,4.0,68.58539642568357
2023-05-26 09:08:00,2.0,127.25,86.75,0.8945821777777785,1073741824.0,0.4444444444444444,0.0,1.0179806362379007,0.0,3354624.0,0.0858624234254304,131.26666666666662,4.25,89.58579496935768
2023-05-26 09:09:00,3.0,80.875,50.0,0.9851385754777772,1610612736.0,0.5289833333333334,0.0400944444444444,0.9784221450932432,0.6014166666666663,3244032.0,0.0818997654065566,173.86666666666665,3.75,89.77540824082607
2023-05-26 09:10:00,3.0,68.33333333333334,45.083333333333336,1.7105708000000068,1610612736.0,0.7999999999999998,0.0444444444444444,0.9704911047192982,1.1111111111112293,3244032.0,0.126282227253356,236.79999999999995,4.666666666666667,82.08544376782082
2023-05-26 09:11:00,3.0,85.41666666666667,60.91666666666666,1.5843551777777714,1610612736.0,1.1111111111111112,0.0444444444444444,0.9925390006782854,0.941475826972006,3244032.0,0.1238305658760471,306.42222222222216,5.416666666666666,81.42318100874046
2023-05-26 09:12:00,3.0,65.83333333333334,57.333333333333336,1.806605248452508,1610612736.0,1.2891023360607137,0.0,0.9920558397943618,0.0,3244032.0,0.1379467009681058,394.420313055852,7.583333333333334,86.55006994843289
2023-05-26 09:13:00,3.0,82.83333333333333,73.91666666666667,2.0431595111111074,1610612736.0,1.755555555555555,0.0444444444444444,0.9967685806612028,1.1111111111110568,3244032.0,0.1330499423145023,493.311111111111,7.583333333333334,84.35420529197013
2023-05-26 09:14:00,6.0,103.5,90.83333333333331,1.920136685330322,3221225472.0,1.9847740771355984,0.0222222222222222,0.9934743383887428,0.8333333333333272,6770688.0,0.1552933325658823,568.3876052707598,7.083333333333334,116.68457244353418
2023-05-26 09:15:00,6.0,52.625,47.69444444444444,4.092771577777776,3221225472.0,2.311111111111111,0.1111111111111111,1.0194871794871778,0.9597257926306813,6520832.0,0.255904004250121,649.0098537037038,5.25,92.0030367377116
2023-05-26 09:16:00,6.0,63.958333333333336,57.25,3.1139623134439542,3221225472.0,2.9111842033694733,0.1111145681756052,0.9964966977706372,1.1110972067712703,6520832.0,0.2743659987749183,705.7046540834142,6.583333333333333,95.29951532883187
2023-05-26 09:17:00,6.0,80.70833333333333,72.66666666666666,2.9923160222222127,3221225472.0,3.2666666666666666,0.0,1.0025830704994378,0.0,6520832.0,0.2710863789525331,734.9555555555556,7.666666666666667,97.19532605738564
2023-05-26 09:18:00,6.0,76.04166666666667,68.875,3.0341969712596875,3221225472.0,3.2888444474072096,0.066665185283944,0.9981495750589788,0.8771865200126276,6520832.0,0.2554142976991968,806.3690420638624,7.124999999999999,98.48294955138113
2023-05-26 09:19:00,5.0,80.91666666666667,73.75,3.331881573052371,3221225472.0,3.68880247873693,0.0222222222222222,0.9870509452189868,0.833333333333322,6520832.0,0.3205441975306147,842.8689799898776,6.958333333333333,109.08770042784744
