Time,pods,cpu,memory,rt,tp,rt_jmeter
2023-04-27 18:57:00,1.0,0.0355932727578633,1134592.0,0.0887499999999999,3.133,63.86199409823941
2023-04-27 18:58:00,1.0,0.1017841959343786,1134592.0,0.06475,9.8,54.50411232263403
2023-04-27 18:59:00,1.0,0.186668513447497,1134592.0,0.0940151515151515,14.867,63.00409607658947
2023-04-27 19:00:00,2.0,0.1982142467293855,2297856.0,0.0984239130434782,19.8,56.08582365848732
2023-04-27 19:01:00,2.0,0.2041316496457417,2191360.0,0.0838100244217928,24.642,50.89446601391369
2023-04-27 19:02:00,2.0,0.2223537620399758,2191360.0,0.0781409949568339,28.602,47.93112121630142
2023-04-27 19:03:00,2.0,0.2108831898085125,2191360.0,0.0729166666666666,32.467,45.78273360974329
2023-04-27 19:04:00,2.0,0.2440510314592901,2191360.0,0.0817777777777777,34.733,43.19776401223558
2023-04-27 19:05:00,2.0,0.2382115169162162,2191360.0,0.0852542372881355,37.067,46.467593319380015
2023-04-27 19:06:00,2.0,0.2471033050105738,2191360.0,0.0887037037037036,40.533,51.290638031822816
2023-04-27 19:07:00,2.0,0.2197569073714519,2191360.0,0.0972560975609756,44.067,50.22195180770271
2023-04-27 19:08:00,2.0,0.2585014132522939,2191360.0,0.097561475409836,44.333,54.18920541320991
2023-04-27 19:09:00,2.0,0.2360273199482746,2191360.0,0.1255681818181817,48.067,56.02900862898491
2023-04-27 19:10:00,2.0,0.2831369748073976,2191360.0,0.1867391304347826,51.133,75.19153985987454
2023-04-27 19:11:00,2.0,0.2759247759994687,2191360.0,0.1797222222222221,50.533,71.9814807311746
2023-04-27 19:12:00,2.0,0.2701815842724625,2191360.0,0.1809116433134208,52.27,67.7454662326235
2023-04-27 19:13:00,2.0,0.2469811895646806,2191360.0,0.1848214285714285,48.933,64.95147471037515
2023-04-27 19:14:00,2.0,0.2395248069175403,2191360.0,0.1432,46.533,59.56937743142448
2023-04-27 19:15:00,2.0,0.2638652849218734,2191360.0,0.0966598360655737,44.6,57.63698063162752
2023-04-27 19:16:00,2.0,0.2644228607962398,2191360.0,0.0957520325203252,43.8,58.46413470450361
2023-04-27 19:17:00,2.0,0.2529194034723909,2191360.0,0.0928763440860215,41.733,50.2899994234517
2023-04-27 19:18:00,2.0,0.2307254854818427,2191360.0,0.0892410714285713,36.933,47.83662600831299
2023-04-27 19:19:00,2.0,0.2214876549409516,2191360.0,0.0842156862745098,33.733,47.20268480533751
2023-04-27 19:20:00,2.0,0.2410954231843631,2191360.0,0.0878571428571428,29.867,50.60680574351393
2023-04-27 19:21:00,2.0,0.2327779249716811,2191360.0,0.0904761904761904,28.0,49.62942083207576
2023-04-27 19:22:00,2.0,0.1983245024425762,2191360.0,0.0975581395348837,21.733,53.22444915605483
2023-04-27 19:23:00,2.0,0.167122401403779,2191360.0,0.0926020408163265,17.933,52.60309402070956
2023-04-27 19:24:00,2.0,0.1596200317323442,2191360.0,0.0933593749999999,10.333,51.40193678703256
2023-04-27 19:25:00,2.0,0.1160866896812261,2191360.0,0.0962926374050714,5.399,55.12760533136109
2023-04-27 19:26:00,2.0,0.057388369325388,2191360.0,0.0908333333333333,1.933,59.1550508702962
2023-04-27 19:27:00,2.0,0.0601188012754437,2191360.0,0.0951249999999999,4.333,62.73805802399109
2023-04-27 19:28:00,2.0,0.1117650187101036,2191360.0,0.0918749999999999,7.4,50.54552053591617
2023-04-27 19:29:00,1.0,0.1168931817459799,2191360.0,0.0956603773584905,18.6,50.137340589975416
2023-04-27 19:30:00,1.0,0.187120933160266,1134592.0,0.0913571428571428,19.0,50.33580937034706
2023-04-27 19:31:00,1.0,0.2363755365488354,1134592.0,0.0901442307692307,24.467,55.27694270046649
2023-04-27 19:32:00,1.0,0.2385562166559573,1134592.0,0.0880357142857142,27.263,48.88079202985176
2023-04-27 19:33:00,1.0,0.2535865531732764,1134592.0,0.0954508196721311,32.462,49.21544787043985
2023-04-27 19:34:00,2.0,0.2501432685720585,1966080.0,0.1184821428571427,31.662,48.54725403503529
2023-04-27 19:35:00,2.0,0.3226996079810974,1966080.0,0.1154411764705878,40.333,48.20065283857481
2023-04-27 19:36:00,2.0,0.3008157131524732,1966080.0,0.1068571428571425,44.6,49.018584968536736
2023-04-27 19:37:00,2.0,0.3265701726672311,1966080.0,0.0991737288135593,45.8,52.16139318181635
2023-04-27 19:38:00,2.0,0.3162756014083167,1966080.0,0.11249161577158,46.862,48.82761396418626
2023-04-27 19:39:00,2.0,0.3435416894200636,1966080.0,0.1589655172413793,47.0,55.04517940735799
2023-04-27 19:40:00,2.0,0.3657896214544833,1966080.0,0.1963790065530281,47.385,57.66260856636517
2023-04-27 19:41:00,2.0,0.3793337694186066,1966080.0,0.1862912087912087,52.467,60.24569395604725
2023-04-27 19:42:00,2.0,0.3641823170988612,1966080.0,0.1631640624999999,48.267,58.134657504699895
2023-04-27 19:43:00,2.0,0.3569223030531793,1966080.0,0.2043591757015306,49.167,62.76618016322392
2023-04-27 19:44:00,2.0,0.347532491057108,1966080.0,0.1454929408627014,46.543,56.22715154257921
2023-04-27 19:45:00,2.0,0.338281408976424,1966080.0,0.1834740259740258,45.733,52.054276775182
2023-04-27 19:46:00,2.0,0.3672103138684686,1966080.0,0.1598500000000002,44.6,51.72817064897508
2023-04-27 19:47:00,2.0,0.3400408877097057,1966080.0,0.0949305555555555,41.267,47.08147787376133
2023-04-27 19:48:00,2.0,0.2912579315212351,1966080.0,0.1355714285714286,37.933,51.02215577293983
