Time,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF
2023-05-26 12:13:00,7.75,5.25
2023-05-26 12:14:00,24.25,21.0
2023-05-26 12:15:00,42.25,37.5
2023-05-26 12:16:00,55.5,49.5
2023-05-26 12:17:00,45.0,38.0
2023-05-26 12:18:00,61.75,54.125
2023-05-26 12:19:00,71.0,61.125
2023-05-26 12:20:00,85.625,76.375
2023-05-26 12:21:00,102.875,90.875
2023-05-26 12:22:00,52.0625,45.833333333333336
2023-05-26 12:23:00,57.625,51.0
2023-05-26 12:24:00,73.1875,65.375
2023-05-26 12:25:00,75.0,67.8125
2023-05-26 12:26:00,78.25,71.0625
2023-05-26 12:27:00,94.75,86.625
2023-05-26 12:28:00,85.125,79.375
2023-05-26 12:29:00,86.8125,79.0625
2023-05-26 12:30:00,99.25,91.8125
2023-05-26 12:31:00,79.0625,76.3125
2023-05-26 12:32:00,84.3125,79.0
2023-05-26 12:33:00,95.1875,89.625
2023-05-26 12:34:00,69.6875,74.0625
2023-05-26 12:35:00,83.25,83.0
2023-05-26 12:36:00,98.25,97.58333333333334
2023-05-26 12:37:00,81.91666666666667,80.41666666666667
2023-05-26 12:38:00,84.08333333333334,80.16666666666667
2023-05-26 12:39:00,101.25,94.16666666666666
2023-05-26 12:40:00,92.58333333333334,79.25
2023-05-26 12:41:00,100.08333333333334,78.16666666666666
2023-05-26 12:42:00,118.0,88.25
2023-05-26 12:43:00,95.625,66.375
2023-05-26 12:44:00,104.5,72.0
2023-05-26 12:45:00,116.125,81.125
2023-05-26 12:46:00,77.0,56.75
2023-05-26 12:47:00,95.625,73.375
2023-05-26 12:48:00,77.0,59.75
2023-05-26 12:49:00,62.0,52.33333333333333
2023-05-26 12:50:00,79.08333333333334,68.25
2023-05-26 12:51:00,96.91666666666667,85.08333333333334
2023-05-26 12:52:00,79.16666666666667,71.0
2023-05-26 12:53:00,99.58333333333333,88.66666666666667
2023-05-26 12:54:00,57.66666666666667,53.45833333333333
2023-05-26 12:55:00,53.83333333333333,50.416666666666664
2023-05-26 12:56:00,69.70833333333333,65.33333333333333
2023-05-26 12:57:00,81.04166666666667,78.41666666666667
2023-05-26 12:58:00,71.25,67.66666666666666
2023-05-26 12:59:00,83.45833333333334,78.66666666666666
2023-05-26 13:00:00,86.35,85.65
2023-05-26 13:01:00,82.0,76.35
2023-05-26 13:02:00,96.2,89.55
2023-05-26 13:03:00,87.15,84.3
2023-05-26 13:04:00,76.4,72.9
2023-05-26 13:05:00,92.65,88.15
2023-05-26 13:06:00,90.9375,87.9375
2023-05-26 13:07:00,89.125,84.4375
2023-05-26 13:08:00,106.0625,98.4375
2023-05-26 13:09:00,108.875,94.8125
2023-05-26 13:10:00,103.9375,83.6875
2023-05-26 13:11:00,115.25,89.875
2023-05-26 13:12:00,109.91666666666667,77.33333333333333
2023-05-26 13:13:00,92.5,56.58333333333333
2023-05-26 13:14:00,106.58333333333333,65.0
2023-05-26 13:15:00,104.0,59.66666666666667
2023-05-26 13:16:00,78.41666666666666,45.0
2023-05-26 13:17:00,107.25,74.25
2023-05-26 13:18:00,122.0,88.5
2023-05-26 13:19:00,81.5,69.0
2023-05-26 13:20:00,99.0,84.0
2023-05-26 13:21:00,20.489583333333336,14.770833333333336
2023-05-26 13:22:00,26.9375,19.9375
2023-05-26 13:23:00,43.12500000000001,34.6875
2023-05-26 13:24:00,59.15625,48.96875
2023-05-26 13:25:00,68.6875,58.18750000000001
2023-05-26 13:26:00,81.03125,69.84375
2023-05-26 13:27:00,81.375,74.46875
2023-05-26 13:28:00,85.35714285714286,76.78571428571429
2023-05-26 13:29:00,99.75,90.10714285714286
2023-05-26 13:30:00,87.28571428571428,83.82142857142858
2023-05-26 13:31:00,81.14285714285714,76.17857142857143
2023-05-26 13:32:00,91.39285714285714,84.28571428571428
2023-05-26 13:33:00,88.25,86.0
2023-05-26 13:34:00,84.95,79.4
2023-05-26 13:35:00,98.25,92.2
2023-05-26 13:36:00,87.15,86.05
2023-05-26 13:37:00,83.75,78.05
2023-05-26 13:38:00,103.375,94.875
2023-05-26 13:39:00,92.625,88.0
2023-05-26 13:40:00,95.875,81.1875
2023-05-26 13:41:00,117.25,92.8125
2023-05-26 13:42:00,107.4375,81.0
2023-05-26 13:43:00,99.0625,64.5
2023-05-26 13:44:00,124.75,85.125
2023-05-26 13:45:00,92.25,71.625
2023-05-26 13:46:00,95.75,64.5
2023-05-26 13:47:00,114.0,81.125
2023-05-26 13:48:00,100.0,87.25
2023-05-26 13:49:00,104.625,90.375
2023-05-26 13:50:00,82.63888888888889,71.25
2023-05-26 13:51:00,72.41666666666667,70.5
2023-05-26 13:52:00,84.16666666666667,73.41666666666667
2023-05-26 13:53:00,102.58333333333333,89.66666666666667
2023-05-26 13:54:00,89.08333333333333,86.91666666666667
2023-05-26 13:55:00,52.416666666666664,46.375
2023-05-26 13:56:00,59.66666666666668,55.08333333333333
2023-05-26 13:57:00,60.70833333333334,57.54166666666667
2023-05-26 13:58:00,72.95833333333334,65.20833333333333
2023-05-26 13:59:00,81.33333333333333,75.79166666666667
2023-05-26 14:00:00,80.75,77.75
2023-05-26 14:01:00,80.5,76.83333333333333
2023-05-26 14:02:00,86.6,83.6
2023-05-26 14:03:00,85.0,84.5
2023-05-26 14:04:00,84.8,84.85
2023-05-26 14:05:00,85.25,83.15
2023-05-26 14:06:00,84.95,83.75
2023-05-26 14:07:00,87.3,84.75
2023-05-26 14:08:00,98.125,87.0
2023-05-26 14:09:00,102.625,91.375
2023-05-26 14:10:00,105.75,89.125
2023-05-26 14:11:00,113.8125,84.5625
2023-05-26 14:12:00,115.6875,82.8125
2023-05-26 14:13:00,114.41666666666667,73.25
2023-05-26 14:14:00,118.08333333333334,69.58333333333333
2023-05-26 14:15:00,103.83333333333333,67.75
2023-05-26 14:16:00,103.5,67.41666666666667
2023-05-26 14:17:00,109.08333333333333,71.66666666666667
2023-05-26 14:18:00,105.5,87.5
2023-05-26 14:19:00,113.0,95.0
2023-05-26 14:20:00,134.5,114.5
