Time,tp
2023-03-20 21:53:00,2.4
2023-03-20 21:54:00,0.667
2023-03-20 21:55:00,0.733
2023-03-20 21:56:00,1.934
2023-03-20 21:57:00,3.0
2023-03-20 21:58:00,3.2
2023-03-20 21:59:00,4.067
2023-03-20 22:00:00,3.936
2023-03-20 22:01:00,4.798
2023-03-20 22:02:00,5.07
2023-03-20 22:03:00,4.997
2023-03-20 22:04:00,4.667
2023-03-20 22:05:00,4.867
2023-03-20 22:06:00,4.8
2023-03-20 22:07:00,4.002
2023-03-20 22:08:00,3.6
2023-03-20 22:09:00,3.533
2023-03-20 22:10:00,3.065
2023-03-20 22:11:00,2.068
2023-03-20 22:12:00,2.602
2023-03-20 22:13:00,1.667
2023-03-20 22:14:00,1.133
2023-03-20 22:15:00,0.666
2023-03-20 22:16:00,0.133
2023-03-20 22:17:00,0.2
2023-03-20 22:18:00,0.2
2023-03-20 22:19:00,0.2
2023-03-20 22:20:00,0.133
2023-03-20 22:21:00,0.0
2023-03-20 22:22:00,0.133
2023-03-20 22:23:00,0.667
2023-03-20 22:24:00,1.401
2023-03-20 22:25:00,2.065
2023-03-20 22:26:00,2.067
2023-03-20 22:27:00,2.935
2023-03-20 22:28:00,4.067
2023-03-20 22:29:00,4.4
2023-03-20 22:30:00,4.597
2023-03-20 22:31:00,4.397
2023-03-20 22:32:00,4.93
2023-03-20 22:33:00,5.2
2023-03-20 22:34:00,5.0
2023-03-20 22:35:00,4.537
2023-03-20 22:36:00,5.064
2023-03-20 22:37:00,4.536
2023-03-20 22:38:00,4.004
2023-03-20 22:39:00,3.664
2023-03-20 22:40:00,3.333
2023-03-20 22:41:00,2.998
2023-03-20 22:42:00,2.135
2023-03-20 22:43:00,1.133
2023-03-20 22:44:00,0.4
2023-03-20 22:45:00,0.267
2023-03-20 22:46:00,0.267
2023-03-20 22:47:00,0.067
2023-03-20 22:48:00,0.2
2023-03-20 22:49:00,0.067
2023-03-20 22:50:00,0.133
2023-03-20 22:51:00,0.267
2023-03-20 22:52:00,0.333
2023-03-20 22:53:00,0.533
2023-03-20 22:54:00,1.599
2023-03-20 22:55:00,1.6
2023-03-20 22:56:00,2.733
2023-03-20 22:57:00,2.733
2023-03-20 22:58:00,3.2
2023-03-20 22:59:00,3.933
2023-03-20 23:00:00,3.8
2023-03-20 23:01:00,4.733
2023-03-20 23:02:00,4.867
2023-03-20 23:03:00,4.401
2023-03-20 23:04:00,5.398
2023-03-20 23:05:00,4.6
2023-03-20 23:06:00,4.467
2023-03-20 23:07:00,4.067
2023-03-20 23:08:00,4.333
2023-03-20 23:09:00,2.867
2023-03-20 23:10:00,3.8
2023-03-20 23:11:00,2.667
2023-03-20 23:12:00,2.267
2023-03-20 23:13:00,1.533
2023-03-20 23:14:00,0.734
2023-03-20 23:15:00,0.4
2023-03-20 23:16:00,0.2
2023-03-20 23:17:00,0.0
2023-03-20 23:18:00,0.133
2023-03-20 23:19:00,0.0
2023-03-20 23:20:00,0.0
2023-03-20 23:21:00,0.0
2023-03-20 23:22:00,0.2
2023-03-20 23:23:00,0.8
2023-03-20 23:24:00,0.8
2023-03-20 23:25:00,1.332
2023-03-20 23:26:00,2.602
2023-03-20 23:27:00,2.4
2023-03-20 23:28:00,3.533
2023-03-20 23:29:00,4.069
2023-03-20 23:30:00,4.467
2023-03-20 23:31:00,4.736
2023-03-20 23:32:00,4.8
2023-03-20 23:33:00,4.803
2023-03-20 23:34:00,5.07
2023-03-20 23:35:00,4.997
2023-03-20 23:36:00,4.4
2023-03-20 23:37:00,4.266
2023-03-20 23:38:00,3.331
2023-03-20 23:39:00,4.064
2023-03-20 23:40:00,3.663
2023-03-20 23:41:00,2.133
2023-03-20 23:42:00,2.0
2023-03-20 23:43:00,1.134
2023-03-20 23:44:00,0.933
2023-03-20 23:45:00,0.067
2023-03-20 23:46:00,0.534
2023-03-20 23:47:00,0.133
2023-03-20 23:48:00,0.0
