Time,cpu
2023-03-20 21:50:00,0.01388514935501297
2023-03-20 21:51:00,0.013535279386045415
2023-03-20 21:52:00,0.012783438832936849
2023-03-20 21:53:00,0.020670208596885908
2023-03-20 21:54:00,0.014286832372008163
2023-03-20 21:55:00,0.023951912761623714
2023-03-20 21:56:00,0.02231552677189597
2023-03-20 21:57:00,0.027156250836624627
2023-03-20 21:58:00,0.0297682212147352
2023-03-20 21:59:00,0.03245793525756292
2023-03-20 22:00:00,0.03950802227461324
2023-03-20 22:01:00,0.042226627168199624
2023-03-20 22:02:00,0.04552747712763051
2023-03-20 22:03:00,0.042096211339566494
2023-03-20 22:04:00,0.03763014338874669
2023-03-20 22:05:00,0.03974049831783406
2023-03-20 22:06:00,0.03853235505904148
2023-03-20 22:07:00,0.03477956732695163
2023-03-20 22:08:00,0.033010835724966256
2023-03-20 22:09:00,0.026985729973477323
2023-03-20 22:10:00,0.024169074515381896
2023-03-20 22:11:00,0.025606735435089754
2023-03-20 22:12:00,0.023199645523599367
2023-03-20 22:13:00,0.02004156835959463
2023-03-20 22:14:00,0.01832606144578451
2023-03-20 22:15:00,0.013973803883855824
2023-03-20 22:16:00,0.01359530130392696
2023-03-20 22:17:00,0.012173476322380887
2023-03-20 22:18:00,0.011519141227457352
2023-03-20 22:19:00,0.010884575735910765
2023-03-20 22:20:00,0.012128152345714419
2023-03-20 22:21:00,0.012342686168257042
2023-03-20 22:22:00,0.01324282791478593
2023-03-20 22:23:00,0.013145141082268965
2023-03-20 22:24:00,0.01696415880302078
2023-03-20 22:25:00,0.020224627090078842
2023-03-20 22:26:00,0.02184650705248197
2023-03-20 22:27:00,0.022615170042618198
2023-03-20 22:28:00,0.025214277061141696
2023-03-20 22:29:00,0.030434181582602856
2023-03-20 22:30:00,0.03145474369861752
2023-03-20 22:31:00,0.03383289718802675
2023-03-20 22:32:00,0.03554149745148889
2023-03-20 22:33:00,0.04014201420771367
2023-03-20 22:34:00,0.03905651634552825
2023-03-20 22:35:00,0.03623223494703931
2023-03-20 22:36:00,0.037347178535252
2023-03-20 22:37:00,0.03266727270184828
2023-03-20 22:38:00,0.030901987769014237
2023-03-20 22:39:00,0.027193621363091343
2023-03-20 22:40:00,0.02499179107120159
2023-03-20 22:41:00,0.02577084927842011
2023-03-20 22:42:00,0.02324897259060193
2023-03-20 22:43:00,0.019843326810084196
2023-03-20 22:44:00,0.013658084823500557
2023-03-20 22:45:00,0.014287114847329906
2023-03-20 22:46:00,0.01259422499592275
2023-03-20 22:47:00,0.010709088589707328
2023-03-20 22:48:00,0.011553534430869603
2023-03-20 22:49:00,0.011696650986409575
2023-03-20 22:50:00,0.011845286723754168
2023-03-20 22:51:00,0.010139809633766348
2023-03-20 22:52:00,0.013393059875281176
2023-03-20 22:53:00,0.014602889343830895
2023-03-20 22:54:00,0.017942125907479144
2023-03-20 22:55:00,0.020525068879594405
2023-03-20 22:56:00,0.0223573932510438
2023-03-20 22:57:00,0.021626234329712064
2023-03-20 22:58:00,0.02680718289667655
2023-03-20 22:59:00,0.026661094198542918
2023-03-20 23:00:00,0.029654746773911583
2023-03-20 23:01:00,0.034608945731431015
2023-03-20 23:02:00,0.03574856810027039
2023-03-20 23:03:00,0.036875311284440715
2023-03-20 23:04:00,0.03788881506954609
2023-03-20 23:05:00,0.037663776241059474
2023-03-20 23:06:00,0.03511562718910101
2023-03-20 23:07:00,0.032109397436383046
2023-03-20 23:08:00,0.032675968597559266
2023-03-20 23:09:00,0.028221106225890663
2023-03-20 23:10:00,0.023114054358967177
2023-03-20 23:11:00,0.024343347174333646
2023-03-20 23:12:00,0.0218856644554598
2023-03-20 23:13:00,0.019426864759120997
2023-03-20 23:14:00,0.015453299334155925
2023-03-20 23:15:00,0.012685046649935729
2023-03-20 23:16:00,0.012547939324485363
2023-03-20 23:17:00,0.011651731805493705
2023-03-20 23:18:00,0.01049078649137514
2023-03-20 23:19:00,0.011024994409043006
2023-03-20 23:20:00,0.01206992867417544
2023-03-20 23:21:00,0.012226535423682855
2023-03-20 23:22:00,0.011487875144415655
2023-03-20 23:23:00,0.014279046484332194
2023-03-20 23:24:00,0.016715212643240593
2023-03-20 23:25:00,0.01790621802661199
2023-03-20 23:26:00,0.021610542912883047
2023-03-20 23:27:00,0.02232545299819158
2023-03-20 23:28:00,0.023072290653328817
2023-03-20 23:29:00,0.027934692680569733
2023-03-20 23:30:00,0.03487603571252576
2023-03-20 23:31:00,0.03465454146249081
2023-03-20 23:32:00,0.03931710313548621
2023-03-20 23:33:00,0.036467937630640025
2023-03-20 23:34:00,0.032920069124501114
2023-03-20 23:35:00,0.03533154511896273
2023-03-20 23:36:00,0.03668604557240025
2023-03-20 23:37:00,0.030352224708749636
2023-03-20 23:38:00,0.028757574546373142
2023-03-20 23:39:00,0.028653842065252497
2023-03-20 23:40:00,0.024997360599183845
2023-03-20 23:41:00,0.01986159154117508
2023-03-20 23:42:00,0.020843359740553433
2023-03-20 23:43:00,0.01985933192650962
2023-03-20 23:44:00,0.016647835008508534
2023-03-20 23:45:00,0.01388216503042534
2023-03-20 23:46:00,0.01443962830253059
2023-03-20 23:47:00,0.012118057281248408
2023-03-20 23:48:00,0.011881494589855518
2023-03-20 23:49:00,0.011349496344341865
2023-03-20 23:50:00,0.011114860921220692
2023-03-20 23:51:00,0.01126955286519353
2023-03-20 23:52:00,0.011790751900810416
2023-03-20 23:53:00,0.014060128308567656
2023-03-20 23:54:00,0.016577425211772336
2023-03-20 23:55:00,0.01805939497727221
2023-03-20 23:56:00,0.02253109152007589
