Time,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF
2023-05-23 18:19:00,0.0,0.0
2023-05-23 18:24:00,11.0,12.25
2023-05-23 18:29:00,73.58333333333333,60.916666666666664
2023-05-23 18:34:00,71.45,62.95
2023-05-23 18:39:00,79.41666666666666,76.08333333333333
2023-05-23 18:44:00,84.8,83.85
2023-05-23 18:49:00,91.1875,80.4375
2023-05-23 18:54:00,117.5,82.125
2023-05-23 18:59:00,40.875,32.5
2023-05-23 19:04:00,91.625,84.1875
2023-05-23 19:09:00,94.0,88.3125
2023-05-23 19:14:00,101.5,98.25
2023-05-23 19:19:00,94.4375,85.4375
2023-05-23 19:24:00,114.875,75.625
2023-05-23 19:29:00,32.55,26.6
2023-05-23 19:34:00,87.16666666666667,78.66666666666666
2023-05-23 19:39:00,92.9375,86.0625
2023-05-23 19:44:00,90.375,86.0
2023-05-23 19:49:00,90.0,85.41666666666666
2023-05-23 19:54:00,121.125,79.125
2023-05-23 19:59:00,43.666666666666664,33.895833333333336
2023-05-23 20:04:00,77.08333333333333,67.79166666666667
2023-05-23 20:09:00,90.55,86.15
2023-05-23 20:14:00,88.625,84.25
2023-05-23 20:19:00,82.3125,77.4375
2023-05-23 20:24:00,111.5,72.375
2023-05-23 20:29:00,65.0,52.0
2023-05-23 20:34:00,78.625,73.0625
2023-05-23 20:39:00,74.7,70.55
2023-05-23 20:44:00,95.75,90.55
2023-05-23 20:49:00,95.16666666666667,85.5
2023-05-23 20:54:00,102.875,61.25
2023-05-23 20:59:00,44.916666666666664,48.375
2023-05-23 21:04:00,60.91666666666667,51.833333333333336
2023-05-23 21:09:00,88.42857142857143,78.60714285714286
2023-05-23 21:14:00,87.05,85.45
2023-05-23 21:19:00,91.5625,83.75
2023-05-23 21:24:00,106.0,67.75
2023-05-23 21:29:00,43.25,33.83333333333333
2023-05-23 21:34:00,62.333333333333336,51.75
2023-05-23 21:39:00,89.78125,81.625
2023-05-23 21:44:00,96.35,90.25
2023-05-23 21:49:00,74.625,71.625
2023-05-23 21:54:00,119.375,81.75
2023-05-23 21:59:00,56.05555555555556,44.833333333333336
2023-05-23 22:04:00,68.8,61.15
2023-05-23 22:09:00,93.05,87.5
2023-05-23 22:14:00,85.55,80.5
2023-05-23 22:19:00,99.58333333333333,89.16666666666667
2023-05-23 22:24:00,116.0,77.25
2023-05-23 22:29:00,67.125,51.5
2023-05-23 22:34:00,65.85,60.05
2023-05-23 22:39:00,91.45,86.45
2023-05-23 22:44:00,85.625,81.8125
2023-05-23 22:49:00,89.83333333333333,85.08333333333333
2023-05-23 22:54:00,82.125,58.125
2023-05-23 22:59:00,52.125,41.25
2023-05-23 23:04:00,65.625,56.91666666666667
2023-05-23 23:09:00,82.8,76.5
2023-05-23 23:14:00,84.55,83.05
2023-05-23 23:19:00,88.6875,81.6875
2023-05-23 23:24:00,101.0,67.5
2023-05-23 23:29:00,62.0,49.125
2023-05-23 23:34:00,70.125,59.96875
2023-05-23 23:39:00,90.79166666666667,82.79166666666666
2023-05-23 23:44:00,88.58333333333333,81.95833333333333
2023-05-23 23:49:00,79.6875,74.625
2023-05-23 23:54:00,114.375,83.25
2023-05-23 23:59:00,46.08333333333333,52.625
2023-05-24 00:04:00,68.28571428571429,61.17857142857143
2023-05-24 00:09:00,94.66666666666666,90.04166666666667
2023-05-24 00:14:00,92.75,91.4
2023-05-24 00:19:00,83.3125,79.20833333333333
2023-05-24 00:24:00,115.375,85.0
2023-05-24 00:29:00,61.41666666666667,44.5
2023-05-24 00:34:00,51.46875,44.0625
2023-05-24 00:39:00,86.42857142857142,82.35714285714286
2023-05-24 00:44:00,84.1,77.5
2023-05-24 00:49:00,89.5,86.9375
2023-05-24 00:54:00,114.125,78.5
2023-05-24 00:59:00,53.83333333333333,43.083333333333336
2023-05-24 01:04:00,63.75,57.17857142857143
2023-05-24 01:09:00,83.58333333333333,80.29166666666666
2023-05-24 01:14:00,92.5,88.1
2023-05-24 01:19:00,92.58333333333333,80.91666666666667
2023-05-24 01:24:00,105.375,69.0
2023-05-24 01:29:00,66.5,52.625
2023-05-24 01:34:00,59.416666666666664,50.72222222222222
2023-05-24 01:39:00,90.46875,82.75
