Time,pods
2023-03-20 14:37:00,1.0
2023-03-20 14:38:00,1.0
2023-03-20 14:39:00,1.0
2023-03-20 14:40:00,2.0
2023-03-20 14:41:00,4.0
2023-03-20 14:42:00,6.0
2023-03-20 14:43:00,7.0
2023-03-20 14:44:00,10.0
2023-03-20 14:45:00,10.0
2023-03-20 14:46:00,10.0
2023-03-20 14:47:00,10.0
2023-03-20 14:48:00,10.0
2023-03-20 14:49:00,10.0
2023-03-20 14:50:00,10.0
2023-03-20 14:51:00,10.0
2023-03-20 14:52:00,10.0
2023-03-20 14:53:00,10.0
2023-03-20 14:54:00,10.0
2023-03-20 14:55:00,10.0
2023-03-20 14:56:00,10.0
2023-03-20 14:57:00,10.0
2023-03-20 14:58:00,10.0
2023-03-20 14:59:00,10.0
2023-03-20 15:00:00,10.0
2023-03-20 15:01:00,10.0
2023-03-20 15:02:00,10.0
2023-03-20 15:03:00,10.0
2023-03-20 15:04:00,9.0
2023-03-20 15:05:00,8.0
2023-03-20 15:06:00,5.0
2023-03-20 15:07:00,4.0
2023-03-20 15:08:00,3.0
2023-03-20 15:09:00,2.0
2023-03-20 15:10:00,2.0
2023-03-20 15:11:00,3.0
2023-03-20 15:12:00,5.0
2023-03-20 15:13:00,8.0
2023-03-20 15:14:00,9.0
2023-03-20 15:15:00,10.0
2023-03-20 15:16:00,10.0
2023-03-20 15:17:00,10.0
2023-03-20 15:18:00,10.0
2023-03-20 15:19:00,10.0
2023-03-20 15:20:00,10.0
2023-03-20 15:21:00,10.0
2023-03-20 15:22:00,10.0
2023-03-20 15:23:00,10.0
2023-03-20 15:24:00,10.0
2023-03-20 15:25:00,10.0
2023-03-20 15:26:00,10.0
2023-03-20 15:27:00,10.0
2023-03-20 15:28:00,10.0
2023-03-20 15:29:00,10.0
2023-03-20 15:30:00,10.0
2023-03-20 15:31:00,10.0
2023-03-20 15:32:00,10.0
2023-03-20 15:33:00,10.0
2023-03-20 15:34:00,9.0
2023-03-20 15:35:00,8.0
2023-03-20 15:36:00,6.0
2023-03-20 15:37:00,4.0
2023-03-20 15:38:00,3.0
2023-03-20 15:39:00,2.0
2023-03-20 15:40:00,2.0
2023-03-20 15:41:00,4.0
2023-03-20 15:42:00,6.0
2023-03-20 15:43:00,7.0
2023-03-20 15:44:00,9.0
2023-03-20 15:45:00,10.0
2023-03-20 15:46:00,10.0
2023-03-20 15:47:00,10.0
2023-03-20 15:48:00,10.0
2023-03-20 15:49:00,10.0
2023-03-20 15:50:00,10.0
2023-03-20 15:51:00,10.0
2023-03-20 15:52:00,10.0
2023-03-20 15:53:00,10.0
2023-03-20 15:54:00,10.0
2023-03-20 15:55:00,10.0
2023-03-20 15:56:00,10.0
2023-03-20 15:57:00,10.0
2023-03-20 15:58:00,10.0
2023-03-20 15:59:00,10.0
2023-03-20 16:00:00,10.0
2023-03-20 16:01:00,10.0
2023-03-20 16:02:00,10.0
2023-03-20 16:03:00,10.0
2023-03-20 16:04:00,8.0
2023-03-20 16:05:00,8.0
2023-03-20 16:06:00,6.0
2023-03-20 16:07:00,4.0
2023-03-20 16:08:00,3.0
2023-03-20 16:09:00,2.0
2023-03-20 16:10:00,2.0
2023-03-20 16:11:00,3.0
2023-03-20 16:12:00,5.0
2023-03-20 16:13:00,7.0
2023-03-20 16:14:00,10.0
2023-03-20 16:15:00,10.0
2023-03-20 16:16:00,10.0
2023-03-20 16:17:00,10.0
2023-03-20 16:18:00,10.0
2023-03-20 16:19:00,10.0
2023-03-20 16:20:00,10.0
2023-03-20 16:21:00,10.0
2023-03-20 16:22:00,10.0
2023-03-20 16:23:00,10.0
2023-03-20 16:24:00,10.0
2023-03-20 16:25:00,10.0
2023-03-20 16:26:00,10.0
2023-03-20 16:27:00,10.0
2023-03-20 16:28:00,10.0
2023-03-20 16:29:00,10.0
2023-03-20 16:30:00,10.0
2023-03-20 16:31:00,10.0
2023-03-20 16:32:00,10.0
