Time,thread_pool
2023-05-26 16:41:00,5.25
2023-05-26 16:42:00,4.25
2023-05-26 16:43:00,5.0
2023-05-26 16:44:00,6.75
2023-05-26 16:45:00,7.5
2023-05-26 16:46:00,9.0
2023-05-26 16:47:00,7.25
2023-05-26 16:48:00,13.0
2023-05-26 16:49:00,13.375
2023-05-26 16:50:00,10.145833333333332
2023-05-26 16:51:00,10.6875
2023-05-26 16:52:00,9.1875
2023-05-26 16:53:00,11.0625
2023-05-26 16:54:00,9.6875
2023-05-26 16:55:00,11.125
2023-05-26 16:56:00,11.5625
2023-05-26 16:57:00,11.0
2023-05-26 16:58:00,9.375
2023-05-26 16:59:00,9.6875
2023-05-26 17:00:00,8.0
2023-05-26 17:01:00,6.625
2023-05-26 17:02:00,5.8125
2023-05-26 17:03:00,5.833333333333333
2023-05-26 17:04:00,5.25
2023-05-26 17:05:00,5.333333333333334
2023-05-26 17:06:00,4.75
2023-05-26 17:07:00,4.166666666666666
2023-05-26 17:08:00,3.666666666666667
2023-05-26 17:09:00,4.125
2023-05-26 17:10:00,4.0
2023-05-26 17:11:00,3.375
2023-05-26 17:12:00,3.625
2023-05-26 17:13:00,4.25
2023-05-26 17:14:00,4.75
2023-05-26 17:15:00,4.5
2023-05-26 17:16:00,5.833333333333333
2023-05-26 17:17:00,5.916666666666667
2023-05-26 17:18:00,8.5
2023-05-26 17:19:00,10.583333333333334
2023-05-26 17:20:00,10.4375
2023-05-26 17:21:00,10.5
2023-05-26 17:22:00,9.5
2023-05-26 17:23:00,10.6875
2023-05-26 17:24:00,10.3125
2023-05-26 17:25:00,10.875
2023-05-26 17:26:00,10.25
2023-05-26 17:27:00,11.1875
2023-05-26 17:28:00,10.125
2023-05-26 17:29:00,7.5625
2023-05-26 17:30:00,9.375
2023-05-26 17:31:00,7.4375
2023-05-26 17:32:00,6.125
2023-05-26 17:33:00,5.8125
2023-05-26 17:34:00,5.9375
2023-05-26 17:35:00,4.5
2023-05-26 17:36:00,4.333333333333333
2023-05-26 17:37:00,4.5
2023-05-26 17:38:00,3.583333333333333
2023-05-26 17:39:00,3.416666666666667
2023-05-26 17:40:00,3.6666666666666665
2023-05-26 17:41:00,3.3333333333333335
