Time,pods,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF,cpu,heap,jvm_total_scavenge,jvm_total_global,jvm_seconds_scavenge,jvm_seconds_global,memory,rt,tp,thread_pool,rt_jmeter
2023-05-26 16:41:00,1.0,15.75,12.0,0.9897051333333332,536870912.0,0.4444444444444444,0.0222222222222222,0.9889901290812458,1.1111111111110947,954368.0,0.0582366534673737,56.15877037037037,5.25,61.11798347935503
2023-05-26 16:42:00,1.0,24.5,20.75,0.7168819111111108,536870912.0,0.4444444444444444,0.0,0.9929891650732956,0.0,954368.0,0.0472981482939302,82.84444444444443,4.25,111.42508736441816
2023-05-26 16:43:00,1.0,36.0,29.75,0.8303709111111105,536870912.0,0.6666666666666666,0.0222222222222222,0.9886866699458928,1.1111111111110077,954368.0,0.0364181978696103,129.46666666666664,5.0,129.01127380588665
2023-05-26 16:44:00,2.0,53.0,45.0,1.0776108000000009,536870912.0,1.1777777777777776,0.0222222222222222,1.0078272199640013,0.8333222318512402,1818624.0,0.0505238000685426,191.8444444444444,6.75,99.15587355742412
2023-05-26 16:45:00,2.0,40.04166666666666,32.833333333333336,2.3460049111111103,1073741824.0,1.222222222222222,0.0666666666666666,1.016121152906693,1.1111111111111238,1818624.0,0.1400297715875202,232.40269333333327,7.5,87.3263433505763
2023-05-26 16:46:00,2.0,55.125,47.375,2.249330844444444,1073741824.0,1.844444444444444,0.0222222222222222,0.9960034128160228,0.8333333333333303,1818624.0,0.1076574417555936,333.1555555555555,9.0,86.22733586476659
2023-05-26 16:47:00,2.0,54.375,48.875,1.946923977777779,1073741824.0,1.7111111111111108,0.0222222222222222,0.9837513246202768,1.111111111111069,1818624.0,0.101651432492431,414.5337488888888,7.25,97.84650032544164
2023-05-26 16:48:00,2.0,74.625,67.625,2.587448133333333,1073741824.0,2.088888888888889,0.0222222222222222,0.9759457454699568,1.1111111111111098,1818624.0,0.1507815072148831,479.7555555555555,13.0,127.7687408268756
2023-05-26 16:49:00,4.0,89.25,80.375,1.976667422222224,1073741824.0,1.6888888888888889,0.0444444444444444,1.0158460667798543,0.9222222222222332,3780608.0,0.1175960863936642,465.0888888888889,13.375,137.76334068598203
2023-05-26 16:50:00,4.0,45.6875,39.4375,3.6857974897033343,2147483648.0,1.902313333333333,0.0801477777777777,0.9536420312064658,0.7990644067796615,3686400.0,0.4394359555430909,479.5506133333332,10.145833333333332,169.7103014560507
