Time,tp
2023-04-26 20:29:00,4.4
2023-04-26 20:30:00,14.867
2023-04-26 20:31:00,23.067
2023-04-26 20:32:00,30.067
2023-04-26 20:33:00,35.671
2023-04-26 20:34:00,43.823
2023-04-26 20:35:00,52.857
2023-04-26 20:36:00,39.56
2023-04-26 20:37:00,56.6
2023-04-26 20:38:00,62.067
2023-04-26 20:39:00,65.133
2023-04-26 20:40:00,70.6
2023-04-26 20:41:00,71.266
2023-04-26 20:42:00,74.4
2023-04-26 20:43:00,76.395
2023-04-26 20:44:00,76.456
2023-04-26 20:45:00,71.933
2023-04-26 20:46:00,71.2
2023-04-26 20:47:00,69.4
2023-04-26 20:48:00,67.128
2023-04-26 20:49:00,62.733
2023-04-26 20:50:00,56.819
2023-04-26 20:51:00,53.467
2023-04-26 20:52:00,44.705
2023-04-26 20:53:00,39.123
2023-04-26 20:54:00,32.398
2023-04-26 20:55:00,26.541
2023-04-26 20:56:00,17.249
2023-04-26 20:57:00,7.933
2023-04-26 20:58:00,2.933
2023-04-26 20:59:00,5.873
2023-04-26 21:00:00,13.253
2023-04-26 21:01:00,20.484
2023-04-26 21:02:00,28.267
2023-04-26 21:03:00,35.6
2023-04-26 21:04:00,40.31
2023-04-26 21:05:00,48.667
2023-04-26 21:06:00,53.933
2023-04-26 21:07:00,60.2
2023-04-26 21:08:00,65.667
2023-04-26 21:09:00,68.191
2023-04-26 21:10:00,69.6
2023-04-26 21:11:00,73.2
2023-04-26 21:12:00,74.003
2023-04-26 21:13:00,76.333
2023-04-26 21:14:00,74.067
2023-04-26 21:15:00,73.067
2023-04-26 21:16:00,71.667
2023-04-26 21:17:00,65.933
2023-04-26 21:18:00,65.667
2023-04-26 21:19:00,62.4
2023-04-26 21:20:00,56.333
2023-04-26 21:21:00,50.6
2023-04-26 21:22:00,41.927
2023-04-26 21:23:00,37.865
2023-04-26 21:24:00,27.466
2023-04-26 21:25:00,22.535
2023-04-26 21:26:00,23.201
2023-04-26 21:27:00,8.085
2023-04-26 21:28:00,1.338
2023-04-26 21:29:00,3.467
2023-04-26 21:30:00,14.055
2023-04-26 21:31:00,20.95
2023-04-26 21:32:00,29.066
2023-04-26 21:33:00,36.267
2023-04-26 21:34:00,40.4
2023-04-26 21:35:00,49.463
2023-04-26 21:36:00,52.537
2023-04-26 21:37:00,61.269
2023-04-26 21:38:00,62.933
2023-04-26 21:39:00,66.331
2023-04-26 21:40:00,67.938
2023-04-26 21:41:00,69.594
2023-04-26 21:42:00,74.333
2023-04-26 21:43:00,73.0
2023-04-26 21:44:00,71.0
2023-04-26 21:45:00,72.267
2023-04-26 21:46:00,71.198
2023-04-26 21:47:00,68.803
2023-04-26 21:48:00,63.267
2023-04-26 21:49:00,60.17
2023-04-26 21:50:00,56.133
2023-04-26 21:51:00,52.395
2023-04-26 21:52:00,45.067
2023-04-26 21:53:00,37.533
2023-04-26 21:54:00,31.468
2023-04-26 21:55:00,23.467
2023-04-26 21:56:00,18.52
2023-04-26 21:57:00,8.591
2023-04-26 21:58:00,2.201
2023-04-26 21:59:00,6.794
2023-04-26 22:00:00,15.186
2023-04-26 22:01:00,22.282
2023-04-26 22:02:00,29.563
2023-04-26 22:03:00,35.867
2023-04-26 22:04:00,42.548
2023-04-26 22:05:00,49.459
2023-04-26 22:06:00,55.333
2023-04-26 22:07:00,59.267
2023-04-26 22:08:00,64.133
2023-04-26 22:09:00,69.867
2023-04-26 22:10:00,73.12
2023-04-26 22:11:00,74.067
2023-04-26 22:12:00,74.0
2023-04-26 22:13:00,74.553
2023-04-26 22:14:00,73.66
2023-04-26 22:15:00,70.483
2023-04-26 22:16:00,69.8
2023-04-26 22:17:00,68.66
2023-04-26 22:18:00,67.139
2023-04-26 22:19:00,60.833
2023-04-26 22:20:00,57.411
2023-04-26 22:21:00,50.6
2023-04-26 22:22:00,44.579
2023-04-26 22:23:00,36.132
2023-04-26 22:24:00,31.067
2023-04-26 22:25:00,24.067
2023-04-26 22:26:00,21.222
2023-04-26 22:27:00,10.0
2023-04-26 22:28:00,3.131
2023-04-26 22:29:00,7.673
2023-04-26 22:30:00,13.683
2023-04-26 22:31:00,21.306
2023-04-26 22:32:00,29.333
2023-04-26 22:33:00,33.867
2023-04-26 22:34:00,40.4
2023-04-26 22:35:00,46.067
2023-04-26 22:36:00,54.461
2023-04-26 22:37:00,57.805
2023-04-26 22:38:00,63.267
2023-04-26 22:39:00,69.32
2023-04-26 22:40:00,70.236
2023-04-26 22:41:00,74.588
2023-04-26 22:42:00,74.2
2023-04-26 22:43:00,76.209
2023-04-26 22:44:00,74.773
2023-04-26 22:45:00,75.73
2023-04-26 22:46:00,73.8
2023-04-26 22:47:00,71.536
2023-04-26 22:48:00,67.404
2023-04-26 22:49:00,61.467
2023-04-26 22:50:00,57.069
2023-04-26 22:51:00,49.933
2023-04-26 22:52:00,44.374
2023-04-26 22:53:00,40.138
2023-04-26 22:54:00,31.733
2023-04-26 22:55:00,25.516
2023-04-26 22:56:00,15.6
2023-04-26 22:57:00,10.067
2023-04-26 22:58:00,2.467
2023-04-26 22:59:00,3.664
2023-04-26 23:00:00,12.6
2023-04-26 23:01:00,20.667
2023-04-26 23:02:00,33.067
2023-04-26 23:03:00,34.067
2023-04-26 23:04:00,44.276
2023-04-26 23:05:00,47.133
2023-04-26 23:06:00,54.335
2023-04-26 23:07:00,56.933
2023-04-26 23:08:00,62.816
2023-04-26 23:09:00,67.933
2023-04-26 23:10:00,69.4
2023-04-26 23:11:00,71.775
2023-04-26 23:12:00,72.333
2023-04-26 23:13:00,75.933
2023-04-26 23:14:00,75.8
2023-04-26 23:15:00,73.467
2023-04-26 23:16:00,71.135
2023-04-26 23:17:00,67.067
2023-04-26 23:18:00,66.802
