Time,tp
2023-03-19 17:47:00,2.867
2023-03-19 17:52:00,25.6
2023-03-19 17:57:00,71.867
2023-03-19 18:02:00,56.867
2023-03-19 18:07:00,48.4
2023-03-19 18:12:00,9.867
2023-03-19 18:17:00,1.067
2023-03-19 18:22:00,34.333
2023-03-19 18:27:00,73.533
2023-03-19 18:32:00,62.2
2023-03-19 18:37:00,48.4
2023-03-19 18:42:00,7.133
2023-03-19 18:47:00,0.8
2023-03-19 18:52:00,27.733
2023-03-19 18:57:00,59.067
2023-03-19 19:02:00,78.733
2023-03-19 19:07:00,55.2
2023-03-19 19:12:00,6.867
2023-03-19 19:17:00,0.6
2023-03-19 19:22:00,27.333
2023-03-19 19:27:00,72.267
2023-03-19 19:32:00,83.867
2023-03-19 19:37:00,53.133
2023-03-19 19:42:00,10.2
2023-03-19 19:47:00,1.0
2023-03-19 19:52:00,30.133
2023-03-19 19:57:00,72.533
2023-03-19 20:02:00,84.733
2023-03-19 20:07:00,48.867
2023-03-19 20:12:00,16.467
2023-03-19 20:17:00,0.533
2023-03-19 20:22:00,34.0
2023-03-19 20:27:00,72.8
2023-03-19 20:32:00,81.533
2023-03-19 20:37:00,53.133
2023-03-19 20:42:00,11.4
2023-03-19 20:47:00,2.333
2023-03-19 20:52:00,24.133
2023-03-19 20:57:00,70.8
2023-03-19 21:02:00,81.467
2023-03-19 21:07:00,51.067
2023-03-19 21:12:00,12.6
2023-03-19 21:17:00,1.133
2023-03-19 21:22:00,28.867
2023-03-19 21:27:00,72.533
2023-03-19 21:32:00,83.533
2023-03-19 21:37:00,52.4
2023-03-19 21:42:00,7.333
2023-03-19 21:47:00,0.867
2023-03-19 21:52:00,26.4
2023-03-19 21:57:00,65.867
2023-03-19 22:02:00,83.4
2023-03-19 22:07:00,57.467
2023-03-19 22:12:00,9.067
2023-03-19 22:17:00,1.4
2023-03-19 22:22:00,24.867
2023-03-19 22:27:00,70.733
2023-03-19 22:32:00,83.533
2023-03-19 22:37:00,55.867
2023-03-19 22:42:00,11.867
2023-03-19 22:47:00,1.4
2023-03-19 22:52:00,25.867
2023-03-19 22:57:00,69.4
2023-03-19 23:02:00,82.8
2023-03-19 23:07:00,52.667
2023-03-19 23:12:00,19.533
2023-03-19 23:17:00,1.733
2023-03-19 23:22:00,29.067
2023-03-19 23:27:00,71.867
2023-03-19 23:32:00,80.733
2023-03-19 23:37:00,56.2
2023-03-19 23:42:00,12.867
2023-03-19 23:47:00,1.533
2023-03-19 23:52:00,21.867
2023-03-19 23:57:00,70.267
2023-03-20 00:02:00,83.467
2023-03-20 00:07:00,52.6
2023-03-20 00:12:00,13.667
2023-03-20 00:17:00,0.867
2023-03-20 00:22:00,24.4
2023-03-20 00:27:00,71.267
2023-03-20 00:32:00,84.867
2023-03-20 00:37:00,54.933
2023-03-20 00:42:00,7.0
2023-03-20 00:47:00,0.867
2023-03-20 00:52:00,25.133
2023-03-20 00:57:00,63.533
2023-03-20 01:02:00,85.133
2023-03-20 01:07:00,58.267
2023-03-20 01:12:00,10.667
2023-03-20 01:17:00,0.733
2023-03-20 01:22:00,23.533
2023-03-20 01:27:00,36.333
2023-03-20 01:32:00,84.267
2023-03-20 01:37:00,59.467
2023-03-20 01:42:00,13.0
2023-03-20 01:47:00,1.4
2023-03-20 01:52:00,25.333
2023-03-20 01:57:00,66.933
2023-03-20 02:02:00,86.4
2023-03-20 02:07:00,54.133
2023-03-20 02:12:00,19.333
2023-03-20 02:17:00,2.267
2023-03-20 02:22:00,23.867
2023-03-20 02:27:00,43.267
2023-03-20 02:32:00,83.8
2023-03-20 02:37:00,59.733
2023-03-20 02:42:00,11.6
2023-03-20 02:47:00,0.067
2023-03-20 02:52:00,19.4
2023-03-20 02:57:00,69.467
2023-03-20 03:02:00,82.6
2023-03-20 03:07:00,56.133
2023-03-20 03:12:00,17.4
2023-03-20 03:17:00,1.467
2023-03-20 03:22:00,20.733
2023-03-20 03:27:00,69.467
2023-03-20 03:32:00,86.867
2023-03-20 03:37:00,58.267
2023-03-20 03:42:00,9.467
2023-03-20 03:47:00,1.467
2023-03-20 03:52:00,24.0
2023-03-20 03:57:00,46.533
2023-03-20 04:02:00,87.467
2023-03-20 04:07:00,61.133
2023-03-20 04:12:00,13.8
2023-03-20 04:17:00,1.867
2023-03-20 04:22:00,21.267
2023-03-20 04:27:00,55.333
2023-03-20 04:32:00,84.133
2023-03-20 04:37:00,61.8
2023-03-20 04:42:00,14.4
2023-03-20 04:47:00,2.267
2023-03-20 04:52:00,23.2
2023-03-20 04:57:00,62.733
2023-03-20 05:02:00,85.867
2023-03-20 05:07:00,53.133
2023-03-20 05:12:00,21.667
2023-03-20 05:17:00,2.2
2023-03-20 05:22:00,20.067
2023-03-20 05:27:00,63.6
2023-03-20 05:32:00,84.4
2023-03-20 05:37:00,61.267
2023-03-20 05:42:00,13.933
