Time,tp
2023-03-19 17:47:00,2.933
2023-03-19 17:48:00,2.8
2023-03-19 17:49:00,11.6
2023-03-19 17:50:00,23.133
2023-03-19 17:51:00,24.2
2023-03-19 17:52:00,34.8
2023-03-19 17:53:00,52.867
2023-03-19 17:54:00,73.533
2023-03-19 17:55:00,79.067
2023-03-19 17:56:00,104.0
2023-03-19 17:57:00,104.733
2023-03-19 17:58:00,114.733
2023-03-19 17:59:00,116.533
2023-03-19 18:00:00,110.4
2023-03-19 18:01:00,124.333
2023-03-19 18:02:00,87.867
2023-03-19 18:03:00,103.0
2023-03-19 18:04:00,103.733
2023-03-19 18:05:00,85.333
2023-03-19 18:06:00,78.333
2023-03-19 18:07:00,63.667
2023-03-19 18:08:00,55.333
2023-03-19 18:09:00,52.933
2023-03-19 18:10:00,34.333
2023-03-19 18:11:00,23.067
2023-03-19 18:12:00,16.933
2023-03-19 18:13:00,9.067
2023-03-19 18:14:00,3.0
2023-03-19 18:15:00,5.267
2023-03-19 18:16:00,3.533
2023-03-19 18:17:00,1.933
2023-03-19 18:18:00,3.467
2023-03-19 18:19:00,5.667
2023-03-19 18:20:00,15.467
2023-03-19 18:21:00,27.933
2023-03-19 18:22:00,46.8
2023-03-19 18:23:00,60.667
2023-03-19 18:24:00,64.2
2023-03-19 18:25:00,77.8
2023-03-19 18:26:00,79.933
2023-03-19 18:27:00,101.6
2023-03-19 18:28:00,102.933
2023-03-19 18:29:00,94.8
2023-03-19 18:30:00,75.534
2023-03-19 18:31:00,77.0
2023-03-19 18:32:00,87.399
2023-03-19 18:33:00,90.2
2023-03-19 18:34:00,109.268
2023-03-19 18:35:00,90.597
2023-03-19 18:36:00,77.867
2023-03-19 18:37:00,67.733
2023-03-19 18:38:00,67.0
2023-03-19 18:39:00,51.4
2023-03-19 18:40:00,33.333
2023-03-19 18:41:00,14.333
2023-03-19 18:42:00,10.467
2023-03-19 18:43:00,3.733
2023-03-19 18:44:00,2.8
2023-03-19 18:45:00,5.333
2023-03-19 18:46:00,2.2
2023-03-19 18:47:00,1.267
2023-03-19 18:48:00,9.933
2023-03-19 18:49:00,7.0
2023-03-19 18:50:00,19.2
2023-03-19 18:51:00,29.933
2023-03-19 18:52:00,38.267
2023-03-19 18:53:00,61.401
2023-03-19 18:54:00,68.133
2023-03-19 18:55:00,83.2
2023-03-19 18:56:00,76.0
2023-03-19 18:57:00,77.867
2023-03-19 18:58:00,120.2
2023-03-19 18:59:00,105.933
2023-03-19 19:00:00,116.067
2023-03-19 19:01:00,117.0
2023-03-19 19:02:00,115.533
2023-03-19 19:03:00,108.8
2023-03-19 19:04:00,93.2
2023-03-19 19:05:00,101.133
2023-03-19 19:06:00,83.933
2023-03-19 19:07:00,75.267
2023-03-19 19:08:00,64.867
2023-03-19 19:09:00,54.26
2023-03-19 19:10:00,32.933
2023-03-19 19:11:00,22.667
2023-03-19 19:12:00,10.267
2023-03-19 19:13:00,4.933
2023-03-19 19:14:00,2.333
2023-03-19 19:15:00,4.0
2023-03-19 19:16:00,3.733
2023-03-19 19:17:00,0.8
2023-03-19 19:18:00,0.2
2023-03-19 19:19:00,6.4
2023-03-19 19:20:00,15.0
2023-03-19 19:21:00,26.6
2023-03-19 19:22:00,39.733
2023-03-19 19:23:00,57.333
2023-03-19 19:24:00,66.267
2023-03-19 19:25:00,76.133
2023-03-19 19:26:00,95.0
2023-03-19 19:27:00,104.4
2023-03-19 19:28:00,108.0
2023-03-19 19:29:00,120.175
2023-03-19 19:30:00,88.267
2023-03-19 19:31:00,115.42
2023-03-19 19:32:00,118.2
2023-03-19 19:33:00,113.4
2023-03-19 19:34:00,103.333
2023-03-19 19:35:00,98.467
2023-03-19 19:36:00,84.8
2023-03-19 19:37:00,72.467
2023-03-19 19:38:00,53.2
2023-03-19 19:39:00,49.0
2023-03-19 19:40:00,32.533
2023-03-19 19:41:00,21.133
2023-03-19 19:42:00,13.933
2023-03-19 19:43:00,11.867
2023-03-19 19:44:00,4.0
2023-03-19 19:45:00,2.2
2023-03-19 19:46:00,3.0
2023-03-19 19:47:00,1.867
2023-03-19 19:48:00,4.133
2023-03-19 19:49:00,8.467
2023-03-19 19:50:00,21.733
2023-03-19 19:51:00,31.067
2023-03-19 19:52:00,42.603
2023-03-19 19:53:00,48.067
2023-03-19 19:54:00,70.933
2023-03-19 19:55:00,75.867
2023-03-19 19:56:00,74.333
2023-03-19 19:57:00,102.667
2023-03-19 19:58:00,88.6
2023-03-19 19:59:00,113.267
2023-03-19 20:00:00,102.0
2023-03-19 20:01:00,121.933
2023-03-19 20:02:00,120.267
2023-03-19 20:03:00,104.133
2023-03-19 20:04:00,102.467
2023-03-19 20:05:00,93.867
2023-03-19 20:06:00,65.467
2023-03-19 20:07:00,70.4
2023-03-19 20:08:00,66.133
2023-03-19 20:09:00,52.6
2023-03-19 20:10:00,32.533
2023-03-19 20:11:00,28.733
2023-03-19 20:12:00,26.0
2023-03-19 20:13:00,17.333
2023-03-19 20:14:00,12.8
2023-03-19 20:15:00,6.4
2023-03-19 20:16:00,4.067
2023-03-19 20:17:00,0.867
