Time,memory
2023-03-22 20:18:00,134332416.0
2023-03-22 20:19:00,137113600.0
2023-03-22 20:20:00,142798848.0
2023-03-22 20:21:00,147099648.0
2023-03-22 20:22:00,155459584.0
2023-03-22 20:23:00,155725824.0
2023-03-22 20:24:00,156495872.0
2023-03-22 20:25:00,167514112.0
2023-03-22 20:26:00,162258944.0
2023-03-22 20:27:00,164999168.0
2023-03-22 20:28:00,168128512.0
2023-03-22 20:29:00,168153088.0
2023-03-22 20:30:00,168501248.0
2023-03-22 20:31:00,172609536.0
2023-03-22 20:32:00,174739456.0
2023-03-22 20:33:00,176549888.0
2023-03-22 20:34:00,176922624.0
2023-03-22 20:35:00,176697344.0
2023-03-22 20:36:00,176324608.0
2023-03-22 20:37:00,176222208.0
2023-03-22 20:38:00,176275456.0
2023-03-22 20:39:00,177340416.0
2023-03-22 20:40:00,177188864.0
2023-03-22 20:41:00,177872896.0
2023-03-22 20:42:00,178245632.0
2023-03-22 20:43:00,178327552.0
2023-03-22 20:44:00,177307648.0
2023-03-22 20:45:00,177369088.0
2023-03-22 20:46:00,177373184.0
2023-03-22 20:47:00,177479680.0
2023-03-22 20:48:00,177487872.0
2023-03-22 20:49:00,177569792.0
2023-03-22 20:50:00,177688576.0
2023-03-22 20:51:00,178835456.0
2023-03-22 20:52:00,178909184.0
2023-03-22 20:53:00,179294208.0
2023-03-22 20:54:00,179261440.0
2023-03-22 20:55:00,179187712.0
2023-03-22 20:56:00,179515392.0
2023-03-22 20:57:00,180338688.0
2023-03-22 20:58:00,180436992.0
2023-03-22 20:59:00,180617216.0
2023-03-22 21:00:00,180539392.0
2023-03-22 21:01:00,180842496.0
2023-03-22 21:02:00,181108736.0
2023-03-22 21:03:00,181166080.0
2023-03-22 21:04:00,181104640.0
2023-03-22 21:05:00,182177792.0
2023-03-22 21:06:00,182337536.0
2023-03-22 21:07:00,182284288.0
2023-03-22 21:08:00,182804480.0
2023-03-22 21:09:00,182845440.0
2023-03-22 21:10:00,182800384.0
2023-03-22 21:11:00,183132160.0
2023-03-22 21:12:00,183132160.0
2023-03-22 21:13:00,183308288.0
2023-03-22 21:14:00,184025088.0
2023-03-22 21:15:00,184426496.0
2023-03-22 21:16:00,184434688.0
2023-03-22 21:17:00,184004608.0
2023-03-22 21:18:00,184090624.0
2023-03-22 21:19:00,183791616.0
2023-03-22 21:20:00,184020992.0
2023-03-22 21:21:00,184246272.0
2023-03-22 21:22:00,185057280.0
2023-03-22 21:23:00,185331712.0
2023-03-22 21:24:00,185020416.0
2023-03-22 21:25:00,184721408.0
2023-03-22 21:26:00,184754176.0
2023-03-22 21:27:00,184778752.0
2023-03-22 21:28:00,184819712.0
2023-03-22 21:29:00,184832000.0
2023-03-22 21:30:00,184999936.0
2023-03-22 21:31:00,185155584.0
2023-03-22 21:32:00,185184256.0
2023-03-22 21:33:00,185098240.0
2023-03-22 21:34:00,185102336.0
2023-03-22 21:35:00,184979456.0
2023-03-22 21:36:00,185008128.0
2023-03-22 21:37:00,185020416.0
2023-03-22 21:38:00,184942592.0
2023-03-22 21:39:00,184975360.0
2023-03-22 21:40:00,185065472.0
2023-03-22 21:41:00,186802176.0
2023-03-22 21:42:00,185069568.0
2023-03-22 21:43:00,185016320.0
2023-03-22 21:44:00,185597952.0
2023-03-22 21:45:00,185937920.0
2023-03-22 21:46:00,186396672.0
2023-03-22 21:47:00,185327616.0
2023-03-22 21:48:00,185372672.0
2023-03-22 21:49:00,185413632.0
2023-03-22 21:50:00,185679872.0
2023-03-22 21:51:00,185823232.0
2023-03-22 21:52:00,185987072.0
2023-03-22 21:53:00,185565184.0
2023-03-22 21:54:00,185593856.0
2023-03-22 21:55:00,185552896.0
2023-03-22 21:56:00,185552896.0
2023-03-22 21:57:00,185876480.0
2023-03-22 21:58:00,185606144.0
2023-03-22 21:59:00,185495552.0
2023-03-22 22:00:00,185614336.0
2023-03-22 22:01:00,185655296.0
2023-03-22 22:02:00,185622528.0
2023-03-22 22:03:00,185675776.0
2023-03-22 22:04:00,185675776.0
2023-03-22 22:05:00,185286656.0
2023-03-22 22:06:00,185344000.0
2023-03-22 22:07:00,185552896.0
2023-03-22 22:08:00,185606144.0
2023-03-22 22:09:00,185397248.0
2023-03-22 22:10:00,185524224.0
2023-03-22 22:11:00,185995264.0
2023-03-22 22:12:00,186556416.0
2023-03-22 22:13:00,187084800.0
2023-03-22 22:14:00,187478016.0
2023-03-22 22:15:00,185815040.0
2023-03-22 22:16:00,185839616.0
2023-03-22 22:17:00,185556992.0
2023-03-22 22:18:00,185556992.0
2023-03-22 22:19:00,185556992.0
2023-03-22 22:20:00,185745408.0
2023-03-22 22:21:00,185761792.0
2023-03-22 22:22:00,185937920.0
2023-03-22 22:23:00,185958400.0
2023-03-22 22:24:00,185962496.0
2023-03-22 22:25:00,185909248.0
2023-03-22 22:26:00,188235776.0
2023-03-22 22:27:00,185917440.0
2023-03-22 22:28:00,185921536.0
2023-03-22 22:29:00,185942016.0
2023-03-22 22:30:00,185933824.0
2023-03-22 22:31:00,185942016.0
2023-03-22 22:32:00,186048512.0
2023-03-22 22:33:00,186056704.0
2023-03-22 22:34:00,186056704.0
2023-03-22 22:35:00,186077184.0
2023-03-22 22:36:00,186077184.0
2023-03-22 22:37:00,186089472.0
2023-03-22 22:38:00,186093568.0
2023-03-22 22:39:00,186093568.0
2023-03-22 22:40:00,186028032.0
2023-03-22 22:41:00,186241024.0
2023-03-22 22:42:00,186216448.0
2023-03-22 22:43:00,186609664.0
