Time,memory
2023-03-23 07:06:00,143642624.0
2023-03-23 07:07:00,143953920.0
2023-03-23 07:08:00,144183296.0
2023-03-23 07:09:00,144543744.0
2023-03-23 07:10:00,144150528.0
2023-03-23 07:11:00,143446016.0
2023-03-23 07:12:00,143376384.0
2023-03-23 07:13:00,144564224.0
2023-03-23 07:14:00,144265216.0
2023-03-23 07:15:00,144556032.0
2023-03-23 07:16:00,213278720.0
2023-03-23 07:17:00,212934656.0
2023-03-23 07:18:00,214589440.0
2023-03-23 07:19:00,214376448.0
2023-03-23 07:20:00,213778432.0
2023-03-23 07:21:00,417386496.0
2023-03-23 07:22:00,416718848.0
2023-03-23 07:23:00,418541568.0
2023-03-23 07:24:00,419241984.0
2023-03-23 07:25:00,416751616.0
2023-03-23 07:26:00,483172352.0
2023-03-23 07:27:00,481087488.0
2023-03-23 07:28:00,486166528.0
2023-03-23 07:29:00,484524032.0
2023-03-23 07:30:00,484720640.0
2023-03-23 07:31:00,482709504.0
2023-03-23 07:32:00,415748096.0
2023-03-23 07:33:00,415563776.0
2023-03-23 07:34:00,416264192.0
2023-03-23 07:35:00,417325056.0
2023-03-23 07:36:00,416202752.0
2023-03-23 07:37:00,144281600.0
2023-03-23 07:38:00,143822848.0
2023-03-23 07:39:00,143912960.0
