Time,pods
2023-03-19 17:44:00,1.0
2023-03-19 17:47:00,1.0
2023-03-19 17:50:00,2.0
2023-03-19 17:53:00,5.0
2023-03-19 17:56:00,9.0
2023-03-19 17:59:00,10.0
2023-03-19 18:02:00,10.0
2023-03-19 18:05:00,10.0
2023-03-19 18:08:00,10.0
2023-03-19 18:11:00,10.0
2023-03-19 18:14:00,7.0
2023-03-19 18:17:00,3.0
2023-03-19 18:20:00,1.0
2023-03-19 18:23:00,7.0
2023-03-19 18:26:00,9.0
2023-03-19 18:29:00,10.0
2023-03-19 18:32:00,10.0
2023-03-19 18:35:00,10.0
2023-03-19 18:38:00,10.0
2023-03-19 18:41:00,10.0
2023-03-19 18:44:00,7.0
2023-03-19 18:47:00,2.0
2023-03-19 18:50:00,2.0
2023-03-19 18:53:00,5.0
2023-03-19 18:56:00,9.0
2023-03-19 18:59:00,10.0
2023-03-19 19:02:00,10.0
2023-03-19 19:05:00,10.0
2023-03-19 19:08:00,10.0
2023-03-19 19:11:00,10.0
2023-03-19 19:14:00,7.0
2023-03-19 19:17:00,2.0
2023-03-19 19:20:00,2.0
2023-03-19 19:23:00,5.0
2023-03-19 19:26:00,9.0
2023-03-19 19:29:00,10.0
2023-03-19 19:32:00,10.0
2023-03-19 19:35:00,10.0
2023-03-19 19:38:00,10.0
2023-03-19 19:41:00,10.0
2023-03-19 19:44:00,7.0
2023-03-19 19:47:00,2.0
2023-03-19 19:50:00,1.0
2023-03-19 19:53:00,6.0
2023-03-19 19:56:00,9.0
2023-03-19 19:59:00,10.0
2023-03-19 20:02:00,10.0
2023-03-19 20:05:00,10.0
2023-03-19 20:08:00,10.0
2023-03-19 20:11:00,10.0
2023-03-19 20:14:00,7.0
2023-03-19 20:17:00,4.0
2023-03-19 20:20:00,2.0
2023-03-19 20:23:00,6.0
2023-03-19 20:26:00,9.0
2023-03-19 20:29:00,10.0
2023-03-19 20:32:00,10.0
2023-03-19 20:35:00,10.0
2023-03-19 20:38:00,10.0
2023-03-19 20:41:00,10.0
2023-03-19 20:44:00,6.0
2023-03-19 20:47:00,3.0
2023-03-19 20:50:00,1.0
2023-03-19 20:53:00,4.0
2023-03-19 20:56:00,8.0
2023-03-19 20:59:00,10.0
2023-03-19 21:02:00,10.0
2023-03-19 21:05:00,10.0
2023-03-19 21:08:00,10.0
2023-03-19 21:11:00,10.0
2023-03-19 21:14:00,7.0
2023-03-19 21:17:00,3.0
2023-03-19 21:20:00,1.0
2023-03-19 21:23:00,6.0
2023-03-19 21:26:00,10.0
2023-03-19 21:29:00,10.0
2023-03-19 21:32:00,10.0
2023-03-19 21:35:00,10.0
2023-03-19 21:38:00,10.0
2023-03-19 21:41:00,10.0
2023-03-19 21:44:00,8.0
2023-03-19 21:47:00,2.0
2023-03-19 21:50:00,1.0
2023-03-19 21:53:00,5.0
2023-03-19 21:56:00,9.0
2023-03-19 21:59:00,10.0
2023-03-19 22:02:00,10.0
2023-03-19 22:05:00,10.0
2023-03-19 22:08:00,10.0
2023-03-19 22:11:00,10.0
2023-03-19 22:14:00,8.0
2023-03-19 22:17:00,3.0
2023-03-19 22:20:00,1.0
2023-03-19 22:23:00,5.0
2023-03-19 22:26:00,8.0
2023-03-19 22:29:00,10.0
2023-03-19 22:32:00,10.0
2023-03-19 22:35:00,10.0
2023-03-19 22:38:00,10.0
2023-03-19 22:41:00,10.0
2023-03-19 22:44:00,7.0
2023-03-19 22:47:00,3.0
2023-03-19 22:50:00,1.0
2023-03-19 22:53:00,5.0
2023-03-19 22:56:00,9.0
2023-03-19 22:59:00,10.0
2023-03-19 23:02:00,10.0
2023-03-19 23:05:00,10.0
2023-03-19 23:08:00,10.0
2023-03-19 23:11:00,10.0
2023-03-19 23:14:00,7.0
2023-03-19 23:17:00,4.0
2023-03-19 23:20:00,1.0
2023-03-19 23:23:00,7.0
2023-03-19 23:26:00,9.0
2023-03-19 23:29:00,10.0
