Time,rt
2023-03-20 04:02:00,0.00048659468577051944
2023-03-20 04:07:00,0.00048202975811584975
2023-03-20 04:12:00,0.00101038961038959
2023-03-20 04:17:00,0.0004868012422360248
2023-03-20 04:22:00,0.003751282051282051
2023-03-20 04:27:00,0.0004865010012743492
2023-03-20 04:32:00,0.0004846508640822046
2023-03-20 04:37:00,0.0004829339681548548
2023-03-20 04:42:00,0.0025714285714285665
2023-03-20 04:47:00,0.0004961633663366338
2023-03-20 04:52:00,0.0031297297297297293
2023-03-20 04:57:00,0.000486390507910075
2023-03-20 05:02:00,0.0012291079812206563
2023-03-20 05:07:00,0.0004829510535168294
2023-03-20 05:12:00,0.0035495081967213096
2023-03-20 05:17:00,0.0030090909090909126
2023-03-20 05:22:00,0.0040743455497382185
2023-03-20 05:27:00,0.0004851761685552406
2023-03-20 05:32:00,0.001107586206896517
2023-03-20 05:37:00,0.0004858336041892825
2023-03-20 05:42:00,0.0018505263157894585
