Time,pods,cpu,memory,rt,tp,rt_jmeter
2023-03-23 04:39:00,1.0,0.011223298858117,67268608.0,0.0,0.0,21.91944907670607
2023-03-23 04:40:00,1.0,0.0117963764648396,67624960.0,0.0,0.0,41.5968730429444
2023-03-23 04:41:00,1.0,0.0272544652400264,69890048.0,0.2275,0.533,49.00208283990378
2023-03-23 04:42:00,1.0,0.1125964055634736,77049856.0,0.0899999999999999,0.133,59.16229570423109
2023-03-23 04:43:00,2.0,0.0968678937609857,138977280.0,0.1918749999999998,2.067,46.10938069570418
2023-03-23 04:44:00,2.0,0.0999005518898034,141627392.0,0.07125,1.467,42.38501434253779
2023-03-23 04:45:00,2.0,0.1420674918186654,142229504.0,0.045625,2.6,38.6698784708512
2023-03-23 04:46:00,2.0,0.167204137384324,142180352.0,0.02425,2.8,31.47447223956166
2023-03-23 04:47:00,2.0,0.2113484632532545,142663680.0,0.0440910929518061,3.533,45.167455074629416
2023-03-23 04:48:00,3.0,0.2462073487496574,215580672.0,0.0587499999999998,4.533,40.0220475224484
2023-03-23 04:49:00,3.0,0.2712010626501151,213708800.0,0.0581249999999999,4.533,38.88667046926064
2023-03-23 04:50:00,3.0,0.3024627557561951,214724608.0,0.0489880952380952,5.4,41.00963202816396
2023-03-23 04:51:00,3.0,0.3150133839076212,215502848.0,0.0476035348485858,4.4,41.18688614344296
2023-03-23 04:52:00,3.0,0.3247515504562157,216088576.0,0.0960714285714285,5.467,44.265264810891225
2023-03-23 04:53:00,4.0,0.3456972811053997,288145408.0,0.0768749999999999,5.0,47.04012851583015
2023-03-23 04:54:00,4.0,0.3152446562856994,287666176.0,0.0490104166666666,4.467,40.95346521478549
2023-03-23 04:55:00,4.0,0.3207169326006842,288677888.0,0.048125,4.667,41.20385621731543
2023-03-23 04:56:00,4.0,0.2923333696017992,288641024.0,0.0463890431961603,4.733,39.66776854749581
2023-03-23 04:57:00,4.0,0.2658168503987071,289824768.0,0.0456666666666666,3.267,63.92932006883914
2023-03-23 04:58:00,3.0,0.2136182238462222,288653312.0,0.063125,3.733,37.96906050630214
2023-03-23 04:59:00,3.0,0.2118336160319333,219738112.0,0.0382499999999999,2.733,36.00355658679155
2023-03-23 05:00:00,3.0,0.1631562819251569,220381184.0,0.0451249999999999,2.6,37.17647278310677
2023-03-23 05:01:00,3.0,0.157667412185443,219484160.0,0.048,2.4,39.90673941780647
2023-03-23 05:02:00,3.0,0.1279474734677188,220008448.0,0.0939285714285714,1.333,50.16519836818308
2023-03-23 05:03:00,1.0,0.0720538119872597,220291072.0,0.0459375,1.133,45.38694313570083
2023-03-23 05:04:00,1.0,0.0510531096230016,75472896.0,0.0475,0.333,38.4383215928591
2023-03-23 05:05:00,1.0,0.0291637887337178,75411456.0,0.046875,0.2,35.23285336043944
2023-03-23 05:06:00,1.0,0.0174731662073206,75001856.0,0.02425,0.0,28.91826163867303
2023-03-23 05:07:00,1.0,0.0184085567327924,75022336.0,0.02425,0.067,35.68618621124462
2023-03-23 05:08:00,1.0,0.0202872885696534,75546624.0,0.02425,0.067,25.76031482406482
2023-03-23 05:09:00,1.0,0.0152333516634095,75145216.0,0.0,0.0,26.4796686876505
2023-03-23 05:10:00,1.0,0.0216013883963463,76128256.0,0.02425,0.467,28.184700947200948
2023-03-23 05:11:00,1.0,0.0226303581560259,75907072.0,0.2125,0.6,40.881211331577184
2023-03-23 05:12:00,1.0,0.0643523931284919,75608064.0,0.0874999999999999,0.733,52.59765357285856
2023-03-23 05:13:00,1.0,0.0708099088942233,75526144.0,0.0808333333333333,1.4,45.45483885177205
