Time,tp
2023-04-25 17:13:00,37.533
2023-04-25 17:16:00,82.867
2023-04-25 17:19:00,115.933
2023-04-25 17:22:00,145.4
2023-04-25 17:25:00,144.067
2023-04-25 17:28:00,141.761
2023-04-25 17:31:00,124.667
2023-04-25 17:34:00,95.298
2023-04-25 17:37:00,52.536
2023-04-25 17:40:00,7.667
2023-04-25 17:43:00,40.067
2023-04-25 17:46:00,81.049
2023-04-25 17:49:00,119.905
2023-04-25 17:52:00,142.267
2023-04-25 17:55:00,155.667
2023-04-25 17:58:00,141.0
2023-04-25 18:01:00,114.933
2023-04-25 18:04:00,100.8
2023-04-25 18:07:00,49.338
2023-04-25 18:10:00,7.464
2023-04-25 18:13:00,33.867
2023-04-25 18:16:00,84.237
2023-04-25 18:19:00,114.2
2023-04-25 18:22:00,135.172
2023-04-25 18:25:00,152.186
2023-04-25 18:28:00,150.8
2023-04-25 18:31:00,123.667
2023-04-25 18:34:00,97.8
2023-04-25 18:37:00,50.933
2023-04-25 18:40:00,8.133
2023-04-25 18:43:00,39.933
2023-04-25 18:46:00,89.533
2023-04-25 18:49:00,114.067
2023-04-25 18:52:00,142.533
2023-04-25 18:55:00,159.467
2023-04-25 18:58:00,140.4
2023-04-25 19:01:00,130.933
2023-04-25 19:04:00,98.133
2023-04-25 19:07:00,48.847
2023-04-25 19:10:00,7.471
2023-04-25 19:13:00,34.8
2023-04-25 19:16:00,85.365
2023-04-25 19:19:00,119.467
2023-04-25 19:22:00,138.333
2023-04-25 19:25:00,150.133
2023-04-25 19:28:00,144.067
2023-04-25 19:31:00,131.0
2023-04-25 19:34:00,97.333
2023-04-25 19:37:00,56.733
2023-04-25 19:40:00,7.267
2023-04-25 19:43:00,38.133
2023-04-25 19:46:00,84.244
2023-04-25 19:49:00,116.862
2023-04-25 19:52:00,138.817
2023-04-25 19:55:00,150.435
2023-04-25 19:58:00,144.507
2023-04-25 20:01:00,121.196
2023-04-25 20:04:00,85.467
2023-04-25 20:07:00,51.333
2023-04-25 20:10:00,6.467
2023-04-25 20:13:00,40.794
2023-04-25 20:16:00,80.867
2023-04-25 20:19:00,119.333
2023-04-25 20:22:00,131.933
2023-04-25 20:25:00,151.385
2023-04-25 20:28:00,147.2
2023-04-25 20:31:00,121.205
2023-04-25 20:34:00,92.333
2023-04-25 20:37:00,51.471
2023-04-25 20:40:00,18.667
2023-04-25 20:43:00,38.733
2023-04-25 20:46:00,84.474
2023-04-25 20:49:00,114.799
2023-04-25 20:52:00,145.867
2023-04-25 20:55:00,152.533
2023-04-25 20:58:00,150.0
2023-04-25 21:01:00,130.267
2023-04-25 21:04:00,88.667
2023-04-25 21:07:00,51.133
2023-04-25 21:10:00,10.867
2023-04-25 21:13:00,35.333
2023-04-25 21:16:00,80.533
2023-04-25 21:19:00,115.467
2023-04-25 21:22:00,137.067
2023-04-25 21:25:00,150.516
2023-04-25 21:28:00,152.8
2023-04-25 21:31:00,120.46
2023-04-25 21:34:00,97.128
2023-04-25 21:37:00,57.192
2023-04-25 21:40:00,7.4
2023-04-25 21:43:00,40.2
2023-04-25 21:46:00,80.067
2023-04-25 21:49:00,114.467
2023-04-25 21:52:00,138.333
2023-04-25 21:55:00,155.733
2023-04-25 21:58:00,142.351
2023-04-25 22:01:00,122.048
2023-04-25 22:04:00,106.667
2023-04-25 22:07:00,57.451
2023-04-25 22:10:00,14.067
2023-04-25 22:13:00,42.133
2023-04-25 22:16:00,78.4
2023-04-25 22:19:00,119.8
2023-04-25 22:22:00,130.467
2023-04-25 22:25:00,144.8
2023-04-25 22:28:00,132.007
2023-04-25 22:31:00,130.653
2023-04-25 22:34:00,96.925
2023-04-25 22:37:00,54.2
2023-04-25 22:40:00,9.0
2023-04-25 22:43:00,41.246
2023-04-25 22:46:00,79.867
2023-04-25 22:49:00,118.067
2023-04-25 22:52:00,136.933
