Time,pods,cpu,memory,rt,tp,rt_jmeter
2023-04-26 16:56:00,1.0,0.0489154016652916,1011712.0,0.0961538461538461,5.4,65.85108904454825
2023-04-26 16:57:00,1.0,0.1694447120628454,1011712.0,0.0918359375,15.467,53.25862435250558
2023-04-26 16:58:00,1.0,0.2175685477174357,1011712.0,0.0982882882882882,24.133,61.72994607448069
2023-04-26 16:59:00,2.0,0.2840363318575949,1970176.0,0.0921855810605944,30.579,52.01837348931725
2023-04-26 17:00:00,2.0,0.3404568469242533,1970176.0,0.0990659340659339,33.933,48.17517228848516
2023-04-26 17:01:00,2.0,0.3938145461257826,1970176.0,0.1369590324378128,43.538,50.83391797290283
2023-04-26 17:02:00,3.0,0.4100169264394694,2985984.0,0.0983586200209795,48.472,49.48828252939681
2023-04-26 17:03:00,3.0,0.4124266434357987,2985984.0,0.126413471698605,50.87,49.80950398964454
2023-04-26 17:04:00,3.0,0.409025390736109,2985984.0,0.1028113796958259,57.485,50.34074539520648
2023-04-26 17:05:00,3.0,0.4418491667008171,2985984.0,0.1236111111111112,62.667,52.35196959171603
2023-04-26 17:06:00,3.0,0.4282748333747732,2985984.0,0.1636570488863981,66.236,55.74574656975081
2023-04-26 17:07:00,3.0,0.4499332916739377,2985984.0,0.1591279797253084,69.403,58.13662835638239
2023-04-26 17:08:00,3.0,0.4515559981742178,2985984.0,0.14889303035519,71.995,57.199495038447445
2023-04-26 17:09:00,3.0,0.4956105112518509,2985984.0,0.1939041095890409,75.067,68.65651020785113
2023-04-26 17:10:00,3.0,0.487741511769216,2985984.0,0.1895620437956205,75.2,69.94035541944378
2023-04-26 17:11:00,3.0,0.4967349357760789,2985984.0,0.193976510067114,76.733,66.78294998177499
2023-04-26 17:12:00,3.0,0.4711882165685653,2985984.0,0.1881101304237131,71.242,64.37180167340358
2023-04-26 17:13:00,3.0,0.45850744644022,2985984.0,0.097262063121776,71.606,53.02836488997608
2023-04-26 17:14:00,3.0,0.462412529210031,2985984.0,0.1592682926829267,68.133,56.4370645820232
2023-04-26 17:15:00,3.0,0.4639980218318121,2985984.0,0.1711349575629135,67.129,56.67483774404112
2023-04-26 17:16:00,3.0,0.4214540309448162,2985984.0,0.1073386553396036,62.274,53.96315264295109
2023-04-26 17:17:00,3.0,0.4323168506195347,2985984.0,0.1548406670145086,56.61,52.44796548520715
2023-04-26 17:18:00,3.0,0.4187801250292979,2985984.0,0.0981343129658898,50.998,48.28329686427766
2023-04-26 17:19:00,3.0,0.3629800762512494,2985984.0,0.1286874999999999,43.667,47.60473226667878
2023-04-26 17:20:00,3.0,0.3715912676916163,2985984.0,0.1072580645161286,38.6,49.20068075392168
2023-04-26 17:21:00,3.0,0.3581619775519455,2985984.0,0.0996428571428571,32.8,52.818371809609445
2023-04-26 17:22:00,3.0,0.2872031123378655,2985984.0,0.1509999999999999,27.467,55.7865978821723
2023-04-26 17:23:00,3.0,0.2559330318681675,2985984.0,0.0919317626213238,17.201,50.38299647919882
2023-04-26 17:24:00,3.0,0.1538344461726671,2985984.0,0.1262499999999996,8.933,54.59298575311632
2023-04-26 17:25:00,3.0,0.074066998027634,2985984.0,0.2157136735859835,2.133,70.92974097632208
2023-04-26 17:26:00,3.0,0.0894903277756485,2985984.0,0.1817499999999998,6.4,71.78368301092866
2023-04-26 17:27:00,3.0,0.1644884150043853,2985984.0,0.0965875574135265,12.799,55.9202798752436
2023-04-26 17:28:00,2.0,0.2171457311404693,2985984.0,0.0971010638297872,25.933,52.52933056164187
2023-04-26 17:29:00,2.0,0.268223128561422,2027520.0,0.0952752293577981,27.933,55.87580952312048
2023-04-26 17:30:00,2.0,0.3451521468394519,2027520.0,0.1856779661016949,34.667,55.30249104715817
2023-04-26 17:31:00,2.0,0.3729738285160379,2027520.0,0.1619117647058823,40.4,52.41074137758351
2023-04-26 17:32:00,2.0,0.3726694541842776,2027520.0,0.1228571428571426,47.533,52.862939226878
2023-04-26 17:33:00,3.0,0.4102521687176007,3248128.0,0.0986971830985914,56.733,50.41717432385649
2023-04-26 17:34:00,3.0,0.4195156356559054,3129344.0,0.1287500000000001,58.533,56.45863661287196
2023-04-26 17:35:00,3.0,0.4252155113133745,3129344.0,0.1546835443037973,66.533,53.919893958476045
2023-04-26 17:36:00,3.0,0.4384530252409896,3129344.0,0.1674175824175822,68.333,57.97435568177966
2023-04-26 17:37:00,3.0,0.4585246430588103,3129344.0,0.1182653083525618,68.501,55.61275997673077
2023-04-26 17:38:00,3.0,0.477953377947955,3129344.0,0.171695082664879,72.016,61.38713112506011
2023-04-26 17:39:00,3.0,0.494018427734415,3129344.0,0.1736918296435634,75.07,65.41236682920707
2023-04-26 17:40:00,3.0,0.4474132290851721,3129344.0,0.1911538461538459,77.6,69.65875016999532
2023-04-26 17:41:00,3.0,0.4936395505303994,3129344.0,0.2092184514702379,72.47,71.72858767323868
2023-04-26 17:42:00,3.0,0.4507787905342527,3129344.0,0.2017794117647058,72.4,65.12055605706146
2023-04-26 17:43:00,3.0,0.4158591536946587,3129344.0,0.1569476744186043,69.8,60.45357670114449
2023-04-26 17:44:00,3.0,0.4491676509839913,3129344.0,0.143676470588235,68.467,56.68221460408771
2023-04-26 17:45:00,3.0,0.4438981626446494,3129344.0,0.0993589743589743,65.2,53.67087390765629
2023-04-26 17:46:00,3.0,0.426052129832182,3129344.0,0.0998664279337367,60.13,54.03070468468376
2023-04-26 17:47:00,3.0,0.4301040303131566,3129344.0,0.091213494834162,58.901,49.83223621830554
