Time,tp
2023-03-20 14:37:00,2.867
2023-03-20 14:38:00,2.333
2023-03-20 14:39:00,13.533
2023-03-20 14:40:00,17.467
2023-03-20 14:41:00,28.2
2023-03-20 14:42:00,36.467
2023-03-20 14:43:00,55.0
2023-03-20 14:44:00,72.237
2023-03-20 14:45:00,79.933
2023-03-20 14:46:00,99.019
2023-03-20 14:47:00,99.067
2023-03-20 14:48:00,115.981
2023-03-20 14:49:00,111.133
2023-03-20 14:50:00,112.665
2023-03-20 14:51:00,113.4
2023-03-20 14:52:00,113.27
2023-03-20 14:53:00,111.398
2023-03-20 14:54:00,104.186
2023-03-20 14:55:00,89.133
2023-03-20 14:56:00,77.169
2023-03-20 14:57:00,75.333
2023-03-20 14:58:00,59.267
2023-03-20 14:59:00,50.667
2023-03-20 15:00:00,34.198
2023-03-20 15:01:00,23.193
2023-03-20 15:02:00,14.665
2023-03-20 15:03:00,7.933
2023-03-20 15:04:00,2.931
2023-03-20 15:05:00,4.267
2023-03-20 15:06:00,2.399
2023-03-20 15:07:00,1.4
2023-03-20 15:08:00,3.471
2023-03-20 15:09:00,5.467
2023-03-20 15:10:00,14.135
2023-03-20 15:11:00,25.333
2023-03-20 15:12:00,46.2
2023-03-20 15:13:00,57.266
2023-03-20 15:14:00,65.263
2023-03-20 15:15:00,87.063
2023-03-20 15:16:00,100.424
2023-03-20 15:17:00,104.821
2023-03-20 15:18:00,97.95
2023-03-20 15:19:00,112.932
2023-03-20 15:20:00,120.783
2023-03-20 15:21:00,119.749
2023-03-20 15:22:00,122.268
2023-03-20 15:23:00,112.595
2023-03-20 15:24:00,108.133
2023-03-20 15:25:00,97.015
2023-03-20 15:26:00,85.133
2023-03-20 15:27:00,69.911
2023-03-20 15:28:00,67.867
2023-03-20 15:29:00,51.067
2023-03-20 15:30:00,34.666
2023-03-20 15:31:00,14.866
2023-03-20 15:32:00,10.333
2023-03-20 15:33:00,4.467
2023-03-20 15:34:00,2.534
2023-03-20 15:35:00,3.2
2023-03-20 15:36:00,2.067
2023-03-20 15:37:00,1.267
2023-03-20 15:38:00,7.267
2023-03-20 15:39:00,7.4
2023-03-20 15:40:00,21.067
2023-03-20 15:41:00,31.3
2023-03-20 15:42:00,36.131
2023-03-20 15:43:00,62.45
2023-03-20 15:44:00,65.0
2023-03-20 15:45:00,83.862
2023-03-20 15:46:00,88.726
2023-03-20 15:47:00,101.598
2023-03-20 15:48:00,113.996
2023-03-20 15:49:00,113.897
2023-03-20 15:50:00,109.958
2023-03-20 15:51:00,120.209
2023-03-20 15:52:00,115.531
