Time,memory
2023-03-20 21:50:00,95064064.0
2023-03-20 21:51:00,95375360.0
2023-03-20 21:52:00,94298112.0
2023-03-20 21:53:00,96645120.0
2023-03-20 21:54:00,97411072.0
2023-03-20 21:55:00,98058240.0
2023-03-20 21:56:00,194699264.0
2023-03-20 21:57:00,193159168.0
2023-03-20 21:58:00,198905856.0
2023-03-20 21:59:00,289361920.0
2023-03-20 22:00:00,386404352.0
2023-03-20 22:01:00,388468736.0
2023-03-20 22:02:00,481021952.0
2023-03-20 22:03:00,579842048.0
2023-03-20 22:04:00,577687552.0
2023-03-20 22:05:00,577314816.0
2023-03-20 22:06:00,579186688.0
2023-03-20 22:07:00,576651264.0
2023-03-20 22:08:00,575578112.0
2023-03-20 22:09:00,575930368.0
2023-03-20 22:10:00,576765952.0
2023-03-20 22:11:00,578113536.0
2023-03-20 22:12:00,578375680.0
2023-03-20 22:13:00,579141632.0
2023-03-20 22:14:00,578953216.0
2023-03-20 22:15:00,578920448.0
2023-03-20 22:16:00,578969600.0
2023-03-20 22:17:00,579637248.0
2023-03-20 22:18:00,484134912.0
2023-03-20 22:19:00,483590144.0
2023-03-20 22:20:00,483942400.0
2023-03-20 22:21:00,388517888.0
2023-03-20 22:22:00,388923392.0
2023-03-20 22:23:00,292319232.0
2023-03-20 22:24:00,293351424.0
2023-03-20 22:25:00,293736448.0
2023-03-20 22:26:00,198238208.0
2023-03-20 22:27:00,202567680.0
2023-03-20 22:28:00,294666240.0
2023-03-20 22:29:00,296153088.0
2023-03-20 22:30:00,396607488.0
2023-03-20 22:31:00,398839808.0
2023-03-20 22:32:00,489611264.0
2023-03-20 22:33:00,588906496.0
2023-03-20 22:34:00,587104256.0
2023-03-20 22:35:00,588914688.0
2023-03-20 22:36:00,587931648.0
2023-03-20 22:37:00,587386880.0
2023-03-20 22:38:00,585191424.0
2023-03-20 22:39:00,587264000.0
2023-03-20 22:40:00,585048064.0
2023-03-20 22:41:00,585580544.0
2023-03-20 22:42:00,586113024.0
2023-03-20 22:43:00,586518528.0
2023-03-20 22:44:00,587513856.0
2023-03-20 22:45:00,588685312.0
2023-03-20 22:46:00,588697600.0
2023-03-20 22:47:00,588935168.0
2023-03-20 22:48:00,490647552.0
2023-03-20 22:49:00,491089920.0
2023-03-20 22:50:00,396984320.0
2023-03-20 22:51:00,395771904.0
2023-03-20 22:52:00,394551296.0
2023-03-20 22:53:00,298905600.0
2023-03-20 22:54:00,299290624.0
2023-03-20 22:55:00,201551872.0
2023-03-20 22:56:00,200613888.0
2023-03-20 22:57:00,296980480.0
2023-03-20 22:58:00,295235584.0
2023-03-20 22:59:00,296615936.0
2023-03-20 23:00:00,396025856.0
2023-03-20 23:01:00,392552448.0
2023-03-20 23:02:00,494907392.0
2023-03-20 23:03:00,591790080.0
2023-03-20 23:04:00,587538432.0
2023-03-20 23:05:00,584212480.0
2023-03-20 23:06:00,587341824.0
2023-03-20 23:07:00,585117696.0
2023-03-20 23:08:00,584208384.0
2023-03-20 23:09:00,584556544.0
2023-03-20 23:10:00,585588736.0
2023-03-20 23:11:00,586059776.0
2023-03-20 23:12:00,586604544.0
2023-03-20 23:13:00,587464704.0
2023-03-20 23:14:00,588574720.0
2023-03-20 23:15:00,589217792.0
2023-03-20 23:16:00,589127680.0
2023-03-20 23:17:00,589045760.0
2023-03-20 23:18:00,495702016.0
2023-03-20 23:19:00,493666304.0
2023-03-20 23:20:00,495992832.0
2023-03-20 23:21:00,398376960.0
2023-03-20 23:22:00,399507456.0
2023-03-20 23:23:00,299794432.0
2023-03-20 23:24:00,302923776.0
2023-03-20 23:25:00,300212224.0
2023-03-20 23:26:00,202813440.0
2023-03-20 23:27:00,203145216.0
2023-03-20 23:28:00,302219264.0
2023-03-20 23:29:00,300699648.0
2023-03-20 23:30:00,403308544.0
2023-03-20 23:31:00,402079744.0
2023-03-20 23:32:00,497872896.0
2023-03-20 23:33:00,593752064.0
2023-03-20 23:34:00,590147584.0
2023-03-20 23:35:00,594067456.0
2023-03-20 23:36:00,591945728.0
2023-03-20 23:37:00,591118336.0
2023-03-20 23:38:00,591785984.0
2023-03-20 23:39:00,592470016.0
2023-03-20 23:40:00,593694720.0
2023-03-20 23:41:00,593321984.0
2023-03-20 23:42:00,593252352.0
2023-03-20 23:43:00,593833984.0
2023-03-20 23:44:00,594227200.0
2023-03-20 23:45:00,594255872.0
2023-03-20 23:46:00,594096128.0
2023-03-20 23:47:00,593928192.0
2023-03-20 23:48:00,500060160.0
2023-03-20 23:49:00,499789824.0
