Time,tp
2023-03-23 04:39:00,2.667
2023-03-23 04:40:00,2.733
2023-03-23 04:41:00,13.8
2023-03-23 04:42:00,22.533
2023-03-23 04:43:00,31.2
2023-03-23 04:44:00,38.4
2023-03-23 04:45:00,58.933
2023-03-23 04:46:00,73.867
2023-03-23 04:47:00,81.933
2023-03-23 04:48:00,95.6
2023-03-23 04:49:00,99.8
2023-03-23 04:50:00,113.733
2023-03-23 04:51:00,110.933
2023-03-23 04:52:00,108.667
2023-03-23 04:53:00,112.2
2023-03-23 04:54:00,106.267
2023-03-23 04:55:00,102.933
2023-03-23 04:56:00,94.467
2023-03-23 04:57:00,83.467
2023-03-23 04:58:00,72.133
2023-03-23 04:59:00,65.867
2023-03-23 05:00:00,51.0
2023-03-23 05:01:00,46.6
2023-03-23 05:02:00,27.333
2023-03-23 05:03:00,18.667
2023-03-23 05:04:00,11.333
2023-03-23 05:05:00,5.467
2023-03-23 05:06:00,2.0
2023-03-23 05:07:00,5.0
2023-03-23 05:08:00,1.133
2023-03-23 05:09:00,2.333
2023-03-23 05:10:00,3.867
2023-03-23 05:11:00,8.6
2023-03-23 05:12:00,19.2
2023-03-23 05:13:00,33.4
2023-03-23 05:14:00,51.0
2023-03-23 05:15:00,54.4
2023-03-23 05:16:00,70.4
2023-03-23 05:17:00,90.533
2023-03-23 05:18:00,96.933
2023-03-23 05:19:00,100.867
2023-03-23 05:20:00,101.667
2023-03-23 05:21:00,111.6
2023-03-23 05:22:00,117.733
2023-03-23 05:23:00,115.733
2023-03-23 05:24:00,110.267
2023-03-23 05:25:00,107.133
2023-03-23 05:26:00,103.667
2023-03-23 05:27:00,85.067
2023-03-23 05:28:00,74.733
2023-03-23 05:29:00,65.2
2023-03-23 05:30:00,62.0
2023-03-23 05:31:00,40.267
2023-03-23 05:32:00,24.867
2023-03-23 05:33:00,10.4
2023-03-23 05:34:00,7.867
2023-03-23 05:35:00,2.333
2023-03-23 05:36:00,2.4
2023-03-23 05:37:00,4.333
2023-03-23 05:38:00,1.867
2023-03-23 05:39:00,2.333
2023-03-23 05:40:00,8.867
2023-03-23 05:41:00,8.4
