Time,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF
2023-05-24 21:02:00,63.416666666666664,55.0
2023-05-24 21:03:00,63.75,56.75
2023-05-24 21:04:00,81.41666666666667,72.83333333333333
2023-05-24 21:05:00,93.33333333333334,88.08333333333333
2023-05-24 21:06:00,83.83333333333333,78.33333333333333
2023-05-24 21:07:00,87.08333333333334,83.25
2023-05-24 21:08:00,94.58333333333333,93.58333333333333
2023-05-24 21:09:00,80.08333333333334,77.83333333333333
2023-05-24 21:10:00,81.16666666666666,79.58333333333334
2023-05-24 21:11:00,86.0,88.25
2023-05-24 21:12:00,74.25,72.83333333333333
2023-05-24 21:13:00,75.58333333333334,75.41666666666667
2023-05-24 21:14:00,83.75,86.83333333333333
2023-05-24 21:15:00,75.25,74.41666666666666
2023-05-24 21:16:00,81.66666666666667,80.66666666666667
2023-05-24 21:17:00,89.75,92.08333333333333
2023-05-24 21:18:00,81.91666666666667,79.5
2023-05-24 21:19:00,86.16666666666666,83.58333333333333
2023-05-24 21:20:00,93.58333333333333,91.16666666666667
2023-05-24 21:21:00,80.16666666666667,70.08333333333333
2023-05-24 21:22:00,94.25,79.25
2023-05-24 21:23:00,111.75,91.625
2023-05-24 21:24:00,94.125,68.25
2023-05-24 21:25:00,111.375,80.25
2023-05-24 21:26:00,122.75,91.5
2023-05-24 21:27:00,90.5,65.75
2023-05-24 21:28:00,103.25,78.0
2023-05-24 21:29:00,59.75,45.0
2023-05-24 21:30:00,45.375,40.125
2023-05-24 21:31:00,47.02777777777777,39.77777777777777
2023-05-24 21:32:00,63.166666666666664,56.41666666666667
2023-05-24 21:33:00,50.9375,45.4375
2023-05-24 21:34:00,63.875,58.5
2023-05-24 21:35:00,77.4375,72.125
2023-05-24 21:36:00,77.125,71.625
2023-05-24 21:37:00,82.6875,77.6875
2023-05-24 21:38:00,91.6875,86.125
2023-05-24 21:39:00,79.75,76.8125
2023-05-24 21:40:00,86.625,83.4375
2023-05-24 21:41:00,94.75,91.75
2023-05-24 21:42:00,82.25,78.6875
2023-05-24 21:43:00,89.8125,86.25
2023-05-24 21:44:00,98.6875,94.625
2023-05-24 21:45:00,86.9375,82.3125
2023-05-24 21:46:00,93.6875,88.25
2023-05-24 21:47:00,100.375,95.3125
2023-05-24 21:48:00,78.6875,74.8125
2023-05-24 21:49:00,92.33333333333333,85.16666666666667
2023-05-24 21:50:00,105.66666666666667,95.0
2023-05-24 21:51:00,98.33333333333333,82.16666666666666
2023-05-24 21:52:00,107.66666666666667,83.5
2023-05-24 21:53:00,116.91666666666666,86.41666666666666
2023-05-24 21:54:00,102.25,68.125
2023-05-24 21:55:00,95.5,60.625
2023-05-24 21:56:00,105.0,68.0
2023-05-24 21:57:00,93.5,67.125
2023-05-24 21:58:00,88.0,64.5
2023-05-24 21:59:00,59.125,46.625
2023-05-24 22:00:00,52.625,43.75
2023-05-24 22:01:00,51.25,44.0
2023-05-24 22:02:00,68.0,59.41666666666667
2023-05-24 22:03:00,69.91666666666667,62.666666666666664
2023-05-24 22:04:00,85.08333333333333,77.25
2023-05-24 22:05:00,92.33333333333333,87.41666666666666
2023-05-24 22:06:00,87.5,80.25
2023-05-24 22:07:00,92.83333333333333,86.0
2023-05-24 22:08:00,100.0,97.08333333333333
2023-05-24 22:09:00,85.91666666666667,81.58333333333333
2023-05-24 22:10:00,85.66666666666666,83.16666666666666
2023-05-24 22:11:00,92.91666666666667,93.66666666666666
2023-05-24 22:12:00,89.0,84.75
2023-05-24 22:13:00,86.08333333333334,81.58333333333333
2023-05-24 22:14:00,94.83333333333333,93.41666666666666
2023-05-24 22:15:00,89.58333333333333,85.41666666666667
2023-05-24 22:16:00,88.58333333333333,85.16666666666667
2023-05-24 22:17:00,94.0,95.58333333333333
2023-05-24 22:18:00,89.33333333333333,86.5
2023-05-24 22:19:00,90.16666666666666,84.41666666666667
2023-05-24 22:20:00,94.41666666666666,91.16666666666666
2023-05-24 22:21:00,78.625,69.625
2023-05-24 22:22:00,99.75,85.875
2023-05-24 22:23:00,111.375,95.375
2023-05-24 22:24:00,98.625,72.875
2023-05-24 22:25:00,106.0,78.875
2023-05-24 22:26:00,110.25,86.375
2023-05-24 22:27:00,94.0,67.5
2023-05-24 22:28:00,106.0,77.25
2023-05-24 22:29:00,121.25,91.75
2023-05-24 22:30:00,48.25,40.875
2023-05-24 22:31:00,45.75,39.16666666666667
2023-05-24 22:32:00,47.375,40.125
2023-05-24 22:33:00,46.625,40.3125
2023-05-24 22:34:00,51.91666666666667,44.6
2023-05-24 22:35:00,65.7,57.75
2023-05-24 22:36:00,68.95,62.1
2023-05-24 22:37:00,78.35,73.25
2023-05-24 22:38:00,87.9,81.85
2023-05-24 22:39:00,81.05,75.8
2023-05-24 22:40:00,85.85,82.55
2023-05-24 22:41:00,91.7,85.45
2023-05-24 22:42:00,77.25,72.25
2023-05-24 22:43:00,85.875,84.1875
2023-05-24 22:44:00,92.25,89.5625
2023-05-24 22:45:00,78.625,76.6875
2023-05-24 22:46:00,89.5,89.75
2023-05-24 22:47:00,96.8125,94.125
2023-05-24 22:48:00,75.4375,72.0
2023-05-24 22:49:00,87.6875,83.0
2023-05-24 22:50:00,104.41666666666666,94.83333333333333
2023-05-24 22:51:00,83.41666666666667,70.25
2023-05-24 22:52:00,105.33333333333334,83.41666666666667
2023-05-24 22:53:00,115.33333333333334,87.58333333333333
2023-05-24 22:54:00,95.75,61.0
