Time,jvm_total_scavenge,jvm_total_global
2023-05-24 19:54:00,0.3555555555555555,0.0
2023-05-24 19:55:00,0.3777777777777777,0.0
2023-05-24 19:56:00,0.5555555555555555,0.02222222222222222
2023-05-24 19:57:00,0.7555555555555554,0.02222222222222222
2023-05-24 19:58:00,1.133333333333333,0.02222222222222222
2023-05-24 19:59:00,1.3555555555555554,0.04444444444444444
2023-05-24 20:00:00,1.6666666666666665,0.02222222222222222
2023-05-24 20:01:00,2.4236066611289107,0.02222222222222222
2023-05-24 20:02:00,2.7777777777777777,0.04444444444444444
2023-05-24 20:03:00,2.8,0.02222222222222222
2023-05-24 20:04:00,2.8888888888888884,0.02222222222222222
2023-05-24 20:05:00,3.0601277777777773,0.04758111111111111
2023-05-24 20:06:00,1.844444444444444,0.04444444444444444
2023-05-24 20:07:00,2.333333333333333,0.04444444444444444
2023-05-24 20:08:00,3.3999999999999995,0.04444444444444444
2023-05-24 20:09:00,3.2,0.08888888888888888
2023-05-24 20:10:00,3.444444444444444,0.02222222222222222
2023-05-24 20:11:00,3.133333333333333,0.06666666666666665
2023-05-24 20:12:00,2.4666666666666663,0.02222222222222222
2023-05-24 20:13:00,2.933384695923588,0.04444444444444444
2023-05-24 20:14:00,2.199935809601402,0.02222222222222222
2023-05-24 20:15:00,2.222149634468813,0.0666637039012214
2023-05-24 20:16:00,1.7556059326428708,0.0
2023-05-24 20:17:00,1.2444444444444445,0.0
2023-05-24 20:18:00,1.1777402502493606,0.0
2023-05-24 20:19:00,0.7333333333333333,0.04444444444444444
2023-05-24 20:20:00,0.42222222222222217,0.02222222222222222
2023-05-24 20:21:00,0.44444444444444436,0.0
2023-05-24 20:22:00,0.3999999999999999,0.0
2023-05-24 20:23:00,0.2444444444444444,0.02222222222222222
2023-05-24 20:24:00,0.28888888888888886,0.0
2023-05-24 20:25:00,0.31111111111111106,0.0
2023-05-24 20:26:00,0.3555555555555555,0.02222222222222222
2023-05-24 20:27:00,0.7777777777777777,0.0
2023-05-24 20:28:00,0.8222222222222221,0.02222222222222222
2023-05-24 20:29:00,1.2,0.04444444444444444
2023-05-24 20:30:00,1.497793333333333,0.026668888888888888
