Time,pods,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF,cpu,heap,jvm_total_scavenge,jvm_total_global,jvm_seconds_scavenge,jvm_seconds_global,memory,rt,tp,thread_pool,rt_jmeter
2023-05-24 19:54:00,1,11.5,7.0,0.779445577777778,536870912,0.355555555555555,0.0,1.00429468120251,0.0,991232,0.046102930338206,60.1777777777778,4.5,59.7744448678165
2023-05-24 19:55:00,1,27.5,19.75,0.680309933333334,536870912,0.377777777777778,0.0,1.00770925110132,0.0,991232,0.050371321379495,78.1555555555555,4.75,76.3141516830411
2023-05-24 19:56:00,1,43.75,35.25,0.8134656,536870912,0.555555555555555,0.022222222222222,1.00691775557264,1.11111111111112,991232,0.048739060907651,125.511111111111,5.75,76.0937862597238
2023-05-24 19:57:00,2,68.5,55.75,0.757681711111111,1073741824,0.755555555555555,0.022222222222222,1.00956193017567,1.1111111111111,2248704,0.042675167978895,183.666666666667,5.0,76.005317347042
2023-05-24 19:58:00,2,45.7916666666667,37.125,1.70585777777778,1073741824,1.13333333333333,0.022222222222222,1.00364547732969,0.833333333333335,2154496,0.078217076725464,242.843096666667,6.0,86.5723962360651
2023-05-24 19:59:00,2,57.625,48.125,1.46542226666667,1073741824,1.35555555555556,0.044444444444444,0.982567353407291,1.11111111111109,2154496,0.067287693483289,323.624372222222,6.0,88.5715670025648
2023-05-24 20:00:00,2,62.0,54.875,1.37318953333333,1073741824,1.66666666666667,0.022222222222222,0.998713232126637,0.833308382076022,2154496,0.070129564109896,403.511111111111,8.375,86.6138771408268
2023-05-24 20:01:00,2,80.75,70.5,1.60532660575927,1073741824,2.42360666112891,0.022222222222222,0.994148879123844,1.11086675110269,2154496,0.075962997752613,485.030101657371,9.75,84.1591478942995
2023-05-24 20:02:00,2,92.625,81.875,1.61165346666667,1073741824,2.77777777777778,0.044444444444444,0.990891381035119,1.11111111111112,2154496,0.077599651132748,562.977777777778,11.25,98.1414231101692
2023-05-24 20:03:00,2,79.625,72.375,1.65067213333333,1073741824,2.8,0.022222222222222,1.00891764294457,0.83333333333335,2154496,0.082231302558223,635.266666666667,11.5,93.2576927702275
2023-05-24 20:04:00,2,89.25,81.375,1.76037604444445,1073741824,2.88888888888889,0.022222222222222,0.997705862254112,1.11111111111111,2154496,0.093363943566192,699.622222222222,19.0,97.8943526195622
2023-05-24 20:05:00,3,69.25,92.25,2.35968148841111,1610612736,3.06012777777778,0.047581111111111,0.889224989995997,0.642695868945868,3178496,0.129154927547857,734.177777777778,13.4166666666667,114.886481938536
2023-05-24 20:06:00,4,69.6666666666667,61.6666666666667,2.89834695555556,1610612736,1.84444444444444,0.044444444444444,0.999169665098255,1.11111111111111,4190208,0.379527899030458,433.138091111111,11.0833333333333,187.520521294404
2023-05-24 20:07:00,4,55.0833333333333,52.75,3.18020544444444,2147483648,2.33333333333333,0.044444444444444,1.01098888453262,0.833333333333335,4190208,0.256118657513177,740.258882222222,11.0625,120.562591843498
2023-05-24 20:08:00,5,67.75,61.0,3.06578374693333,2684354560,3.4,0.044444444444444,0.990308566336191,1.11111111111112,5406720,0.237760665681115,820.155555555555,9.0,109.846313182595
2023-05-24 20:09:00,5,58.4,54.05,3.45396146666666,2684354560,3.2,0.088888888888889,1.01360434478679,1.03448275862069,5287936,0.217476337868634,806.327377777778,8.4,97.7893428243044
2023-05-24 20:10:00,5,65.3,63.35,2.99024588888889,2684354560,3.44444444444444,0.022222222222222,1.00064921016219,1.11103457881969,5287936,0.237910163407986,811.511111111111,7.35,99.385303915586
2023-05-24 20:11:00,5,74.8,72.05,2.73930302222222,2684354560,3.13333333333333,0.066666666666667,0.984724088172362,0.958164642375166,5287936,0.212322356240824,773.155555555556,7.65,92.4506972533902
2023-05-24 20:12:00,5,75.8,71.85,2.42836448888889,2684354560,2.46666666666667,0.022222222222222,1.00591335647256,0.83333333333333,5287936,0.207017643572089,698.333333333333,7.45,91.1780497781795
2023-05-24 20:13:00,5,79.5,79.75,2.57358182723798,2684354560,2.93338469592359,0.044444444444444,1.00745376599177,1.11107489930927,5287936,0.210885668254564,655.878341778528,6.9,94.5854587512234
2023-05-24 20:14:00,5,89.3,87.7,2.23488933973015,2684354560,2.1999358096014,0.022222222222222,1.00403944321848,1.11111111111112,5287936,0.217831187530355,575.785633695022,6.5,94.6631457121649
2023-05-24 20:15:00,4,83.9,80.0,2.1426787584324,2684354560,2.22214963446881,0.066663703901221,0.998357372090154,0.882793983256647,5287936,0.192206248549443,518.139106281803,4.95,91.33448529354
2023-05-24 20:16:00,4,84.75,85.2666666666667,1.84537632704337,2684354560,1.75560593264287,0.0,1.00554725166105,0.0,5287936,0.200205362608874,415.658271473234,5.55,96.8019324799977
2023-05-24 20:17:00,4,99.375,97.1875,1.55033028888889,2147483648,1.24444444444444,0.0,1.03477285473921,0.0,4276224,0.179320461007728,332.8,5.5625,92.6060169879921
2023-05-24 20:18:00,4,81.0625,76.625,1.52715932035474,2147483648,1.17774025024936,0.0,0.977032949612724,0.0,4276224,0.185485392379197,252.971089977187,5.0,84.6188007376692
2023-05-24 20:19:00,3,88.9375,85.0625,1.15210086666667,2147483648,0.733333333333333,0.044444444444444,1.00044503782822,1.11111111111111,4276224,0.199339916850927,179.577777777778,4.0625,82.3725174174826
2023-05-24 20:20:00,3,99.0,90.75,0.797813244444445,2147483648,0.422222222222222,0.022222222222222,0.997107367704637,0.833333333333334,4276224,0.135159117689786,124.4,3.8125,73.1800729801979
2023-05-24 20:21:00,3,92.5833333333333,79.3333333333333,0.698988711111111,1610612736,0.444444444444444,0.0,0.986643116037978,0.0,3252224,0.141398546411154,85.3777777777778,3.75,72.8246517594917
2023-05-24 20:22:00,3,103.0,84.1666666666667,0.593866244444445,1610612736,0.4,0.0,0.98798500482193,0.0,3252224,0.137349483802354,60.1555555555556,3.41666666666667,68.9046079271027
2023-05-24 20:23:00,2,118.916666666667,86.75,0.483573666666667,1610612736,0.244444444444444,0.022222222222222,0.997311827956971,1.11111111111112,3252224,0.13451734667258,50.4888888888889,3.08333333333333,65.9765300889968
2023-05-24 20:24:00,2,105.333333333333,66.8333333333333,0.495398599999999,1610612736,0.288888888888889,0.0,1.00498657460682,0.0,3252224,0.098413189774832,54.9555555555556,3.16666666666667,68.4437198235514
2023-05-24 20:25:00,2,101.083333333333,64.25,0.516593866666663,1610612736,0.311111111111111,0.0,1.02534562211983,0.0,3252224,0.086395830088921,88.5111111111111,3.25,74.971444789633
2023-05-24 20:26:00,1,110.0,68.875,0.631618777777774,1073741824,0.355555555555555,0.022222222222222,1.00824687416866,1.1111111111111,2154496,0.099454709884671,131.2,4.75,71.5942845013762
2023-05-24 20:27:00,1,90.875,56.25,0.808294622222224,1073741824,0.777777777777778,0.0,1.00178600422147,0.0,2154496,0.037737642046014,177.2,4.75,72.9185513326781
2023-05-24 20:28:00,2,101.5,70.5,0.801882844444445,536870912,0.822222222222222,0.022222222222222,1.02951039570757,1.11111111111115,2105344,0.039307209392046,246.155555555556,8.0,80.9779590420757
2023-05-24 20:29:00,3,62.0416666666667,44.5416666666667,1.89904757777778,1073741824,1.2,0.044444444444444,1.02081268582756,0.925925925925922,2011136,0.10801542268598,313.170631111111,6.875,76.0944406881564
2023-05-24 20:30:00,3,36.0833333333333,29.5,2.06241556566888,1610612736,1.49779333333333,0.026668888888889,0.980691512382791,0.800066666666666,3080192,0.078771260468028,372.222222222222,6.44444444444444,94.1618957696722
2023-05-24 20:31:00,4,49.0,41.1666666666667,2.24833703313034,2147483648,1.91118223170497,0.044447407802522,0.998462104713136,1.11120324486336,4280320,0.127576091273164,485.234041426561,7.0,113.589277285219
