Time,jvm_total_scavenge,jvm_total_global
2023-05-25 11:25:00,0.3333333333333333,0.02222222222222222
2023-05-25 11:26:00,0.2444444444444444,0.0
2023-05-25 11:27:00,0.4666666666666666,0.02222222222222222
2023-05-25 11:28:00,0.711111111111111,0.02222222222222222
2023-05-25 11:29:00,1.0444444444444443,0.0
2023-05-25 11:30:00,1.2227444444444442,0.031215555555555555
2023-05-25 11:31:00,1.4888888888888887,0.04444444444444444
2023-05-25 11:32:00,1.7777777777777777,0.02222222222222222
2023-05-25 11:33:00,1.822222222222222,0.0
2023-05-25 11:34:00,1.7778493906730377,0.08889629711943303
2023-05-25 11:35:00,2.5555555555555554,0.0
2023-05-25 11:36:00,2.3999999999999995,0.0
2023-05-25 11:37:00,2.133333333333333,0.02222222222222222
2023-05-25 11:38:00,2.1555555555555554,0.06666666666666665
2023-05-25 11:39:00,2.9999999999999996,0.04444444444444444
2023-05-25 11:40:00,2.4891987457468807,0.04446075270012824
2023-05-25 11:41:00,2.9999999999999996,0.04444444444444444
2023-05-25 11:42:00,2.5999999999999996,0.04444444444444444
2023-05-25 11:43:00,2.7777777777777777,0.02222222222222222
2023-05-25 11:44:00,2.333333333333333,0.02222222222222222
2023-05-25 11:45:00,2.0888888888888886,0.04444444444444444
2023-05-25 11:46:00,1.7777777777777775,0.02222222222222222
2023-05-25 11:47:00,1.422222222222222,0.0
2023-05-25 11:48:00,0.9777777777777777,0.06666666666666665
2023-05-25 11:49:00,1.1777777777777776,0.02222222222222222
2023-05-25 11:50:00,0.7777728397256417,0.0
2023-05-25 11:51:00,0.4888785192098304,0.0
2023-05-25 11:52:00,0.31111111111111106,0.02222222222222222
2023-05-25 11:53:00,0.2222222222222222,0.02222222222222222
2023-05-25 11:54:00,0.2444444444444444,0.0
2023-05-25 11:55:00,0.15555555555555553,0.02222222222222222
2023-05-25 11:56:00,0.19999999999999998,0.02222222222222222
2023-05-25 11:57:00,0.5999999999999999,0.0
2023-05-25 11:58:00,0.8888888888888888,0.02222222222222222
2023-05-25 11:59:00,1.0000400026668446,0.02222222222222222
2023-05-25 12:00:00,1.4,0.02222222222222222
2023-05-25 12:01:00,1.4444444444444442,0.0
2023-05-25 12:02:00,1.5555555555555554,0.06666666666666665
2023-05-25 12:03:00,1.511111111111111,0.02222222222222222
2023-05-25 12:04:00,1.583591111111111,0.05652444444444444
2023-05-25 12:05:00,2.022222222222222,0.04444444444444444
2023-05-25 12:06:00,1.8666666666666665,0.02222222222222222
2023-05-25 12:07:00,2.3777777777777773,0.04444444444444444
2023-05-25 12:08:00,2.5999999999999996,0.06666666666666665
2023-05-25 12:09:00,2.3999999999999995,0.02222222222222222
2023-05-25 12:10:00,2.4666666666666663,0.06666666666666665
2023-05-25 12:11:00,2.5777777777777775,0.02222222222222222
2023-05-25 12:12:00,2.3999999999999995,0.06666666666666665
2023-05-25 12:13:00,2.1777777777777776,0.0
2023-05-25 12:14:00,1.9777777777777776,0.06666666666666665
2023-05-25 12:15:00,2.0666666666666664,0.02222222222222222
2023-05-25 12:16:00,1.6444444444444444,0.02222222222222222
