Time,jvm_seconds_global,jvm_seconds_scavenge
2023-05-25 11:25:00,1.1111111111111376,0.9419295839048931
2023-05-25 11:26:00,,0.9899999999999995
2023-05-25 11:27:00,1.1111111111111167,0.9871345029239789
2023-05-25 11:28:00,1.110975077826183,1.002127249396844
2023-05-25 11:29:00,,1.0110744779778513
2023-05-25 11:30:00,0.4682333333333321,0.9013408211964145
2023-05-25 11:31:00,0.8333333333333197,0.9926188367286677
2023-05-25 11:32:00,1.1111037101236725,1.0133192575243546
2023-05-25 11:33:00,,0.9935483870967747
2023-05-25 11:34:00,0.959603831977754,0.9847262839411255
2023-05-25 11:35:00,,0.9987414599065102
2023-05-25 11:36:00,,1.0214815907191674
2023-05-25 11:37:00,1.1111111111111225,0.9772286821705447
2023-05-25 11:38:00,1.1111111111111136,1.0163086714399407
2023-05-25 11:39:00,1.1111111111111023,0.991642030731048
2023-05-25 11:40:00,0.981320070557435,0.9877803663596605
2023-05-25 11:41:00,1.1111111111111007,0.9930465015210816
2023-05-25 11:42:00,0.9796437659033098,1.0086423804835412
2023-05-25 11:43:00,1.11111111111112,0.9940397024777097
2023-05-25 11:44:00,1.1111111111110892,0.9942291838417142
2023-05-25 11:45:00,1.1111111111111152,0.9903744505647389
2023-05-25 11:46:00,1.111111111111109,0.9848007284443566
2023-05-25 11:47:00,,1.002148127393299
2023-05-25 11:48:00,1.1111111111111232,1.0281054317751752
2023-05-25 11:49:00,0.8333333333333243,0.9970320905212376
2023-05-25 11:50:00,,1.004202602412422
2023-05-25 11:51:00,,0.9755352536276161
2023-05-25 11:52:00,1.1111111111111218,0.9889173060528467
2023-05-25 11:53:00,1.111111111111107,0.9580698055750662
2023-05-25 11:54:00,,0.995445673389691
2023-05-25 11:55:00,1.1112516182523533,0.9536373077452411
2023-05-25 11:56:00,1.1111111111111223,0.9191390343222551
2023-05-25 11:57:00,,0.9994867847061913
2023-05-25 11:58:00,1.1111111111111502,0.9792136238417307
2023-05-25 11:59:00,0.833333333333323,1.003027748656704
2023-05-25 12:00:00,1.1109750778262464,0.9932175951278072
2023-05-25 12:01:00,,1.0112715298885515
2023-05-25 12:02:00,1.1111111111111043,1.0151982259722065
2023-05-25 12:03:00,0.8333333333333316,0.9819358789310246
2023-05-25 12:04:00,0.6902126789366083,0.9009479409479384
2023-05-25 12:05:00,0.9623430962343174,1.0095721614046216
2023-05-25 12:06:00,1.1111111111111018,1.009424603174589
2023-05-25 12:07:00,1.1111111111111098,0.9978640228912299
2023-05-25 12:08:00,0.9873949579831943,1.009316121485575
2023-05-25 12:09:00,0.8333333333333336,1.000335200881104
2023-05-25 12:10:00,1.0488245931283957,0.9997600191984584
2023-05-25 12:11:00,0.8333333333333327,0.9792563988316235
2023-05-25 12:12:00,1.11111111111112,0.9881358686819441
2023-05-25 12:13:00,,1.0026377197593543
2023-05-25 12:14:00,0.833333333333347,0.9911714518881226
2023-05-25 12:15:00,0.8333333333333373,0.9785793674850913
2023-05-25 12:16:00,0.8333333333333807,1.0088553510502032
2023-05-25 12:17:00,1.1111111111111283,1.0116879029849728
2023-05-25 12:18:00,1.1111111111110707,0.9869162117667515
2023-05-25 12:19:00,,0.9829899822171373
2023-05-25 12:20:00,0.8333333333333489,1.0215907011532248
2023-05-25 12:21:00,,1.0213721311594068
2023-05-25 12:22:00,,1.0036070443454594
2023-05-25 12:23:00,,1.0029017047515802
2023-05-25 12:24:00,0.8333333333333315,1.0280997668551586
2023-05-25 12:25:00,,0.9523661323868969
2023-05-25 12:26:00,,1.013359400456183
2023-05-25 12:27:00,,1.0020371785077635
2023-05-25 12:28:00,1.1111111111111232,1.0118772173376684
2023-05-25 12:29:00,,1.0224101195325472
2023-05-25 12:30:00,1.1110888908644583,0.966882996243933
2023-05-25 12:31:00,,0.98694741775165
2023-05-25 12:32:00,1.1111111111111096,1.028985507246366
2023-05-25 12:33:00,0.8333333333333333,0.9835195886756118
2023-05-25 12:34:00,1.1111308674524645,0.957000282708613
2023-05-25 12:35:00,,0.9859640088445558
2023-05-25 12:36:00,1.0265282583621667,0.976966366520259
2023-05-25 12:37:00,1.1111111111111003,0.9983485163283841
2023-05-25 12:38:00,0.43511666666666987,0.8960752507612422
2023-05-25 12:39:00,1.1111147750478003,1.0104807471044894
2023-05-25 12:40:00,1.1111111111111045,0.9897818282242385
2023-05-25 12:41:00,0.9728867623604484,0.9994007283455495
2023-05-25 12:42:00,,1.0046183102417814
2023-05-25 12:43:00,0.9269162210338735,0.9746856161131479
2023-05-25 12:44:00,,1.0291887793783188
2023-05-25 12:45:00,0.9320709247405514,1.0231513448556977
2023-05-25 12:46:00,,0.9774706686820588
2023-05-25 12:47:00,1.1111111111111218,0.977787783280806
2023-05-25 12:48:00,0.9157509157509104,0.9932465847983025
2023-05-25 12:49:00,0.8333240882424997,1.0124254131072967
2023-05-25 12:50:00,0.8333333333333419,0.9842739367109251
2023-05-25 12:51:00,,0.9802141261212926
2023-05-25 12:52:00,1.111111111111105,1.0426934794972251
2023-05-25 12:53:00,,0.9711766797081681
2023-05-25 12:54:00,,1.0226076613909498
2023-05-25 12:55:00,0.8333333333333327,0.9615876958664259
2023-05-25 12:56:00,1.1111111111110983,1.0073788899583294
2023-05-25 12:57:00,1.1114449760522114,0.9886310900576648
2023-05-25 12:58:00,,0.9371307885178815
2023-05-25 12:59:00,,0.995306750066731
2023-05-25 13:00:00,1.11111111111107,0.9815284317276171
2023-05-25 13:01:00,0.9563994374120975,0.9888265462861552
2023-05-25 13:02:00,1.1111111111111147,1.0077190000708287
2023-05-25 13:03:00,1.1111111111111018,1.0011963511290687
2023-05-25 13:04:00,0.8333333333333383,0.9809058097566655
2023-05-25 13:05:00,1.031017488451266,0.9923521712764436
2023-05-25 13:06:00,0.8333333333333383,1.0213316095668847
2023-05-25 13:07:00,1.1111111111111174,1.0015767896562617
2023-05-25 13:08:00,1.1110765467212518,0.975733910992698
2023-05-25 13:09:00,0.8333333333333278,0.9980862652730674
2023-05-25 13:10:00,1.1111111111111138,1.0167401716697402
2023-05-25 13:11:00,0.9534368070953505,0.9863366957664333
2023-05-25 13:12:00,1.1111111111111018,1.0004541755092735
2023-05-25 13:13:00,1.1111111111111054,0.9875849144998907
2023-05-25 13:14:00,1.111111111111113,0.9969214645968549
2023-05-25 13:15:00,1.111111111111105,0.9839967588372183
2023-05-25 13:16:00,,1.0265282583621986
2023-05-25 13:17:00,1.1111111111111056,1.0049085229808057
2023-05-25 13:18:00,0.8333333333333462,0.9896580091661126
2023-05-25 13:19:00,0.8333333333333544,0.9864082895975936
2023-05-25 13:20:00,,0.9978401727861332
2023-05-25 13:21:00,1.111111111111107,1.0074120471865138
2023-05-25 13:22:00,,0.9356725146199156
2023-05-25 13:23:00,,0.9617803855818963
2023-05-25 13:24:00,,1.0143599144515383
2023-05-25 13:25:00,1.1111111111111183,1.0006693440428511
2023-05-25 13:26:00,,0.9713261648745041
2023-05-25 13:27:00,,1.0210454854039686
2023-05-25 13:28:00,,0.9651257096512305
2023-05-25 13:29:00,,0.9896497944137415
2023-05-25 13:30:00,,1.0150317681698633
2023-05-25 13:31:00,,1.0039450543033637
2023-05-25 13:32:00,,0.9955660595894226
2023-05-25 13:33:00,1.1111111111111096,1.0046506415644274
2023-05-25 13:34:00,1.1111111111111078,0.9751050759780172
2023-05-25 13:35:00,,1.032871245536639
2023-05-25 13:36:00,1.0295027890934845,0.966068467155754
2023-05-25 13:37:00,1.111111111111069,1.0040548368410718
2023-05-25 13:38:00,1.0297482837528682,1.0014306151645187
2023-05-25 13:39:00,1.1111111111111178,0.9980908535480503
2023-05-25 13:40:00,0.8333333333333293,0.9980957409312731
2023-05-25 13:41:00,0.9019607843137248,0.9875624974174564
2023-05-25 13:42:00,,0.9950105557782716
2023-05-25 13:43:00,0.87512291052114,0.97017437274698
2023-05-25 13:44:00,0.8333333333333658,1.0060606060606194
2023-05-25 13:45:00,0.8333333333333384,1.0058272105396493
2023-05-25 13:46:00,,0.9770977097709511
2023-05-25 13:47:00,1.1111111111111114,0.994562508686842
2023-05-25 13:48:00,1.1111111111111809,1.0072808993085085
2023-05-25 13:49:00,,1.0045526524149055
2023-05-25 13:50:00,1.1111111111111098,0.9959112149532805
2023-05-25 13:51:00,,1.0266940451745126
2023-05-25 13:52:00,,1.0315893385982218
2023-05-25 13:53:00,1.111111111111113,1.0236220472441193
2023-05-25 13:54:00,1.1111111111111083,1.0675625233297223
2023-05-25 13:55:00,1.111111111111113,1.030092592592541
2023-05-25 13:56:00,,1.0139701965454844
2023-05-25 13:57:00,,0.9823633156967504
2023-05-25 13:58:00,,0.9786048866945655
2023-05-25 13:59:00,,1.020098596890428
2023-05-25 14:00:00,,1.005310608867476
2023-05-25 14:01:00,,0.9926767186285265
2023-05-25 14:02:00,0.8707865168539317,0.9753331443152919
2023-05-25 14:03:00,0.9641873278237312,0.9865709347160945
2023-05-25 14:04:00,,1.0128802686312932
2023-05-25 14:05:00,1.1111436789198161,0.985172496303792
2023-05-25 14:06:00,1.1111111111110874,0.9980732177263972
2023-05-25 14:07:00,0.6142499999999964,0.9370389546351195
2023-05-25 14:08:00,1.1111148318464765,0.9724393662420723
2023-05-25 14:09:00,1.1111111111111516,1.0166151641363328
2023-05-25 14:10:00,0.9166666666666667,1.0304767652383922
2023-05-25 14:11:00,,1.0034479261738167
2023-05-25 14:12:00,0.8333333333334011,1.018894578845119
2023-05-25 14:13:00,0.9925093632958857,0.9793211014490806
2023-05-25 14:14:00,,1.016534387090844
2023-05-25 14:15:00,1.1111111111111012,1.0133550006757215
2023-05-25 14:16:00,,1.0030173303851988
2023-05-25 14:17:00,1.1111111111110943,0.9914978744686237
2023-05-25 14:18:00,1.1111111111111034,0.9632337131799505
2023-05-25 14:19:00,1.11125416791587,0.9952112745806312
2023-05-25 14:20:00,1.1111111111110925,0.9658792650918735
2023-05-25 14:21:00,0.8333333333333394,0.9908762995968776
2023-05-25 14:22:00,,1.0348496940675498
2023-05-25 14:23:00,,0.9823891364311702
2023-05-25 14:24:00,1.1111111111111216,1.047437121935787
2023-05-25 14:25:00,,0.9562398703404935
