Time,cpu
2023-04-27 11:48:00,0.031404257834555735
2023-04-27 11:49:00,0.07976861893920599
2023-04-27 11:50:00,0.1942985915230806
2023-04-27 11:51:00,0.2395860027926233
2023-04-27 11:52:00,0.2551046833481138
2023-04-27 11:53:00,0.34775794380687913
2023-04-27 11:54:00,0.38182760183291475
2023-04-27 11:55:00,0.3665972860520651
2023-04-27 11:56:00,0.36936576874792515
2023-04-27 11:57:00,0.37210427173878136
2023-04-27 11:58:00,0.37766300914376605
2023-04-27 11:59:00,0.3786363118314011
2023-04-27 12:00:00,0.3971992272791479
2023-04-27 12:01:00,0.41190333865965584
2023-04-27 12:02:00,0.3892795820358676
2023-04-27 12:03:00,0.4309725657791623
2023-04-27 12:04:00,0.4271076762088717
2023-04-27 12:05:00,0.42035274065060857
2023-04-27 12:06:00,0.44299254539585986
2023-04-27 12:07:00,0.40656373648343086
2023-04-27 12:08:00,0.41816617524807176
2023-04-27 12:09:00,0.3818368280881397
2023-04-27 12:10:00,0.35487725317792407
2023-04-27 12:11:00,0.3263447366737924
2023-04-27 12:12:00,0.31921228119820877
2023-04-27 12:13:00,0.2968861689948548
2023-04-27 12:14:00,0.24690241283036632
2023-04-27 12:15:00,0.15790530191768504
2023-04-27 12:16:00,0.09995211469652462
2023-04-27 12:17:00,0.05165445887921313
2023-04-27 12:18:00,0.04854743914794899
2023-04-27 12:19:00,0.11664680908408193
2023-04-27 12:20:00,0.17355993834120628
2023-04-27 12:21:00,0.2536566843899456
2023-04-27 12:22:00,0.3016043753503883
2023-04-27 12:23:00,0.3343970641017961
2023-04-27 12:24:00,0.37606292042552336
2023-04-27 12:25:00,0.3920843059337354
2023-04-27 12:26:00,0.4139442671507726
2023-04-27 12:27:00,0.4456513287878602
2023-04-27 12:28:00,0.4682660306897389
2023-04-27 12:29:00,0.4014367184823523
2023-04-27 12:30:00,0.4067623984862606
2023-04-27 12:31:00,0.44738615598778364
2023-04-27 12:32:00,0.46687878587645093
2023-04-27 12:33:00,0.40010240021020843
2023-04-27 12:34:00,0.4318844324710043
2023-04-27 12:35:00,0.39520672340151053
2023-04-27 12:36:00,0.4204887680589956
2023-04-27 12:37:00,0.38593932033119804
2023-04-27 12:38:00,0.42256105049150583
2023-04-27 12:39:00,0.40722571506653416
2023-04-27 12:40:00,0.3002434300137547
2023-04-27 12:41:00,0.32730219493504087
2023-04-27 12:42:00,0.3060044124702147
2023-04-27 12:43:00,0.27023805303947496
2023-04-27 12:44:00,0.20392369014201545
2023-04-27 12:45:00,0.1386999617156324
2023-04-27 12:46:00,0.10353442552103849
2023-04-27 12:47:00,0.04060162050873199
2023-04-27 12:48:00,0.03220439153708447
2023-04-27 12:49:00,0.08201306901056024
2023-04-27 12:50:00,0.17701779550155652
2023-04-27 12:51:00,0.25739195067462056
2023-04-27 12:52:00,0.2777320208764569
2023-04-27 12:53:00,0.3119556256540683
2023-04-27 12:54:00,0.35087097671171963
2023-04-27 12:55:00,0.39903303262373563
2023-04-27 12:56:00,0.41732364460955496
2023-04-27 12:57:00,0.43792537554803596
2023-04-27 12:58:00,0.4586545247488898
2023-04-27 12:59:00,0.4182280720394054
2023-04-27 13:00:00,0.4249137513040768
2023-04-27 13:01:00,0.42693876005917253
2023-04-27 13:02:00,0.4361887499247611
2023-04-27 13:03:00,0.4426411570822639
2023-04-27 13:04:00,0.39355117180826743
2023-04-27 13:05:00,0.4363504212507606
2023-04-27 13:06:00,0.4093253341680904
2023-04-27 13:07:00,0.3761877708590556
2023-04-27 13:08:00,0.31250698263395477
2023-04-27 13:09:00,0.3862677353087994
2023-04-27 13:10:00,0.3568289494717471
2023-04-27 13:11:00,0.338189906099325
2023-04-27 13:12:00,0.3163113515898109
2023-04-27 13:13:00,0.28529998028931425
2023-04-27 13:14:00,0.23022208464555932
2023-04-27 13:15:00,0.19815926378919957
2023-04-27 13:16:00,0.12580499427372543
2023-04-27 13:17:00,0.044240940435039455
2023-04-27 13:18:00,0.044840851551742014
2023-04-27 13:19:00,0.1409869900311039
2023-04-27 13:20:00,0.1849263413710232
2023-04-27 13:21:00,0.25825373166798793
2023-04-27 13:22:00,0.3070399206658587
2023-04-27 13:23:00,0.2822895138330762
2023-04-27 13:24:00,0.3845237353207278
2023-04-27 13:25:00,0.4041050239303972
2023-04-27 13:26:00,0.3769703535902177
2023-04-27 13:27:00,0.4402639025828595
2023-04-27 13:28:00,0.4422786941423116
2023-04-27 13:29:00,0.36697466472797335
2023-04-27 13:30:00,0.36829213266184946
2023-04-27 13:31:00,0.4568943308654937
2023-04-27 13:32:00,0.40416110374013825
2023-04-27 13:33:00,0.4473437336049648
2023-04-27 13:34:00,0.4194847170851673
2023-04-27 13:35:00,0.4088246507947442
2023-04-27 13:36:00,0.4679197910096813
2023-04-27 13:37:00,0.4231454712060146
2023-04-27 13:38:00,0.40943959090061993
2023-04-27 13:39:00,0.3993394950773662
2023-04-27 13:40:00,0.3948047947899076
2023-04-27 13:41:00,0.31816452535736156
2023-04-27 13:42:00,0.33007197710729863
2023-04-27 13:43:00,0.2734003977493299
2023-04-27 13:44:00,0.24620145153590484
2023-04-27 13:45:00,0.16970696076576575
2023-04-27 13:46:00,0.12493978391891043
2023-04-27 13:47:00,0.054610523054570564
2023-04-27 13:48:00,0.052342094232640066
2023-04-27 13:49:00,0.11216101726632827
2023-04-27 13:50:00,0.18596937969299726
2023-04-27 13:51:00,0.2535005418356753
2023-04-27 13:52:00,0.25993865661591176
2023-04-27 13:53:00,0.31976252284866513
2023-04-27 13:54:00,0.37715279861644563
