Time,jvm_total_MarkSweepCompact,jvm_total_Copy
2023-06-19 07:05:00,0.0,3.333333333333333
2023-06-19 07:06:00,0.02222222222222222,3.7111111111111104
2023-06-19 07:07:00,0.0,3.8666666666666663
2023-06-19 07:08:00,0.0,3.7777777777777772
2023-06-19 07:09:00,0.0,6.444444444444444
2023-06-19 07:10:00,0.0,6.066631112691287
2023-06-19 07:11:00,0.0,6.066666666666666
2023-06-19 07:12:00,0.02222222222222222,6.31111111111111
2023-06-19 07:13:00,0.0,4.133333333333333
2023-06-19 07:14:00,0.0,3.622222222222222
2023-06-19 07:15:00,0.0,3.244444444444444
2023-06-19 07:16:00,0.0,2.9111111111111105
2023-06-19 07:17:00,0.0,2.311111111111111
2023-06-19 07:18:00,0.0,1.6888888888888887
2023-06-19 07:19:00,0.0,1.2666666666666666
2023-06-19 07:20:00,0.04444444444444444,0.711111111111111
2023-06-19 07:21:00,0.0,0.3555555555555555
2023-06-19 07:22:00,0.0,0.19999999999999996
2023-06-19 07:23:00,0.0,0.08888888888888888
2023-06-19 07:24:00,0.0,0.04444444444444444
2023-06-19 07:25:00,0.0,0.06666666666666665
2023-06-19 07:26:00,0.0,0.1111111111111111
2023-06-19 07:27:00,0.0,0.2444444444444444
2023-06-19 07:28:00,0.0,0.42222222222222217
2023-06-19 07:29:00,0.0,0.6444444444444444
2023-06-19 07:30:00,0.0,0.8666666666666666
2023-06-19 07:31:00,0.0,1.1333333333333333
2023-06-19 07:32:00,0.0,1.3333333333333333
2023-06-19 07:33:00,0.0,1.5111111111111108
2023-06-19 07:34:00,0.0,2.622222222222222
2023-06-19 07:35:00,0.0,3.488530457986813
2023-06-19 07:36:00,0.0,3.311111111111111
2023-06-19 07:37:00,0.0,3.7555555555555546
2023-06-19 07:38:00,0.0,3.822222222222222
2023-06-19 07:39:00,0.04444444444444444,5.444444444444445
2023-06-19 07:40:00,0.0,6.377777777777777
2023-06-19 07:41:00,0.0,6.044444444444444
2023-06-19 07:42:00,0.0,6.222222222222221
2023-06-19 07:43:00,0.02222222222222222,4.266666666666666
2023-06-19 07:44:00,0.0,3.8889362984033857
2023-06-19 07:45:00,0.0,3.5111111111111106
2023-06-19 07:46:00,0.0,2.844444444444444
2023-06-19 07:47:00,0.0,2.222222222222222
2023-06-19 07:48:00,0.0,1.4666666666666663
2023-06-19 07:49:00,0.0,1.111111111111111
2023-06-19 07:50:00,0.0,0.7555555555555554
2023-06-19 07:51:00,0.0,0.5555555555555555
2023-06-19 07:52:00,0.0,0.2444444444444444
2023-06-19 07:53:00,0.0,0.15555555555555556
2023-06-19 07:54:00,0.0,0.06666666666666665
