Time,heap
2023-06-19 04:54:00,15274890.0
2023-06-19 04:55:00,16621984.0
2023-06-19 04:56:00,18447234.0
2023-06-19 04:57:00,17732478.0
2023-06-19 04:58:00,43929758.0
2023-06-19 04:59:00,49824848.0
2023-06-19 05:00:00,59775342.0
2023-06-19 05:01:00,66960812.0
2023-06-19 05:02:00,61211196.0
2023-06-19 05:03:00,64715752.0
2023-06-19 05:04:00,69696550.0
2023-06-19 05:05:00,75435762.0
2023-06-19 05:06:00,73583504.0
2023-06-19 05:07:00,77945714.0
2023-06-19 05:08:00,92757252.66666666
2023-06-19 05:09:00,97035888.0
2023-06-19 05:10:00,102389048.0
2023-06-19 05:11:00,99640090.0
2023-06-19 05:12:00,102846140.0
2023-06-19 05:13:00,108872270.0
2023-06-19 05:14:00,111220444.0
2023-06-19 05:15:00,113943482.0
2023-06-19 05:16:00,111903508.0
2023-06-19 05:17:00,112990316.0
2023-06-19 05:18:00,114001426.0
2023-06-19 05:19:00,114798050.0
2023-06-19 05:20:00,92075046.0
2023-06-19 05:21:00,97474004.0
2023-06-19 05:22:00,105647368.0
2023-06-19 05:23:00,91121618.0
2023-06-19 05:24:00,88801268.0
2023-06-19 05:25:00,85293980.0
2023-06-19 05:26:00,84051868.0
2023-06-19 05:27:00,50803974.0
2023-06-19 05:28:00,53692542.0
2023-06-19 05:29:00,55250218.0
2023-06-19 05:30:00,65026162.0
2023-06-19 05:31:00,63165700.0
2023-06-19 05:32:00,67971334.0
2023-06-19 05:33:00,64022504.0
2023-06-19 05:34:00,68637238.0
2023-06-19 05:35:00,71193372.0
2023-06-19 05:36:00,72101686.0
2023-06-19 05:37:00,103869752.0
2023-06-19 05:38:00,103085066.0
2023-06-19 05:39:00,106931314.0
2023-06-19 05:40:00,121480082.0
2023-06-19 05:41:00,119233632.0
2023-06-19 05:42:00,121309883.33333333
2023-06-19 05:43:00,108265926.0
2023-06-19 05:44:00,103833204.0
2023-06-19 05:45:00,113615502.0
2023-06-19 05:46:00,112834194.0
2023-06-19 05:47:00,114872442.0
2023-06-19 05:48:00,110993150.0
2023-06-19 05:49:00,127956332.0
2023-06-19 05:50:00,100752200.0
2023-06-19 05:51:00,106332484.0
2023-06-19 05:52:00,111368112.0
2023-06-19 05:53:00,111513138.0
2023-06-19 05:54:00,100622222.0
2023-06-19 05:55:00,105393664.0
2023-06-19 05:56:00,104307484.0
2023-06-19 05:57:00,107493152.0
2023-06-19 05:58:00,107067020.0
2023-06-19 05:59:00,60455150.0
2023-06-19 06:00:00,57453438.0
2023-06-19 06:01:00,64770738.0
2023-06-19 06:02:00,65359160.0
2023-06-19 06:03:00,125774872.0
2023-06-19 06:04:00,131075356.0
2023-06-19 06:05:00,146525560.0
2023-06-19 06:06:00,145338836.0
2023-06-19 06:07:00,149894262.0
2023-06-19 06:08:00,166631340.0
2023-06-19 06:09:00,167960158.0
2023-06-19 06:10:00,176893454.0
2023-06-19 06:11:00,176595318.0
2023-06-19 06:12:00,179978400.0
2023-06-19 06:13:00,172787858.0
2023-06-19 06:14:00,87878820.0
2023-06-19 06:15:00,84691760.0
2023-06-19 06:16:00,91404648.0
2023-06-19 06:17:00,89399576.0
2023-06-19 06:18:00,97709694.0
2023-06-19 06:19:00,77952416.0
2023-06-19 06:20:00,79445984.0
2023-06-19 06:21:00,76718906.0
2023-06-19 06:22:00,82672766.0
2023-06-19 06:23:00,84107224.0
2023-06-19 06:24:00,81462326.0
2023-06-19 06:25:00,54057788.0
2023-06-19 06:26:00,57311958.0
2023-06-19 06:27:00,58168946.0
2023-06-19 06:28:00,59293426.0
2023-06-19 06:29:00,65220472.0
2023-06-19 06:30:00,42952972.0
2023-06-19 06:31:00,46443826.0
2023-06-19 06:32:00,42341836.0
2023-06-19 06:33:00,46559866.0
2023-06-19 06:34:00,72609740.0
2023-06-19 06:35:00,120971460.0
2023-06-19 06:36:00,133201740.0
2023-06-19 06:37:00,137034036.0
2023-06-19 06:38:00,143314996.0
2023-06-19 06:39:00,143613348.0
2023-06-19 06:40:00,150903598.0
2023-06-19 06:41:00,152120858.0
2023-06-19 06:42:00,137831872.0
2023-06-19 06:43:00,130862998.0
2023-06-19 06:44:00,139348856.0
2023-06-19 06:45:00,135853656.0
2023-06-19 06:46:00,144331172.0
2023-06-19 06:47:00,117143244.0
2023-06-19 06:48:00,117565868.0
2023-06-19 06:49:00,117748062.0
2023-06-19 06:50:00,120050934.0
2023-06-19 06:51:00,118083984.0
2023-06-19 06:52:00,111145248.0
2023-06-19 06:53:00,110636314.0
2023-06-19 06:54:00,109663878.0
2023-06-19 06:55:00,110695220.0
2023-06-19 06:56:00,105000554.0
2023-06-19 06:57:00,89799926.0
2023-06-19 06:58:00,56206914.0
2023-06-19 06:59:00,58787284.0
2023-06-19 07:00:00,65287044.0
2023-06-19 07:01:00,63439748.0
2023-06-19 07:02:00,74542152.0
2023-06-19 07:03:00,86234848.0
2023-06-19 07:04:00,82336806.0
2023-06-19 07:05:00,94272078.0
2023-06-19 07:06:00,95915216.0
2023-06-19 07:07:00,131427144.0
2023-06-19 07:08:00,132604348.0
2023-06-19 07:09:00,139517976.0
2023-06-19 07:10:00,139661788.0
2023-06-19 07:11:00,143939988.0
2023-06-19 07:12:00,142453020.0
2023-06-19 07:13:00,131267934.0
2023-06-19 07:14:00,128951890.0
2023-06-19 07:15:00,133007608.0
2023-06-19 07:16:00,131120186.0
2023-06-19 07:17:00,138886570.0
2023-06-19 07:18:00,128621484.0
2023-06-19 07:19:00,140662652.0
2023-06-19 07:20:00,86728720.0
2023-06-19 07:21:00,85997398.0
2023-06-19 07:22:00,92728626.0
2023-06-19 07:23:00,97381486.0
2023-06-19 07:24:00,90845748.0
2023-06-19 07:25:00,90442652.0
2023-06-19 07:26:00,59257806.0
2023-06-19 07:27:00,50053412.0
2023-06-19 07:28:00,63846294.0
2023-06-19 07:29:00,58300076.0
2023-06-19 07:30:00,76039324.0
2023-06-19 07:31:00,75322590.0
2023-06-19 07:32:00,67359656.0
2023-06-19 07:33:00,78654954.0
2023-06-19 07:34:00,96749380.0
2023-06-19 07:35:00,98067174.0
2023-06-19 07:36:00,106439898.0
2023-06-19 07:37:00,98947626.0
2023-06-19 07:38:00,133969754.0
2023-06-19 07:39:00,135518820.0
2023-06-19 07:40:00,149927890.0
2023-06-19 07:41:00,150359484.0
2023-06-19 07:42:00,153441720.0
2023-06-19 07:43:00,114831480.0
2023-06-19 07:44:00,109674108.0
2023-06-19 07:45:00,115423468.0
2023-06-19 07:46:00,127695424.0
2023-06-19 07:47:00,121875384.0
2023-06-19 07:48:00,126236642.0
2023-06-19 07:49:00,118270594.0
2023-06-19 07:50:00,90325188.0
2023-06-19 07:51:00,92365212.0
2023-06-19 07:52:00,94375744.0
2023-06-19 07:53:00,92567776.0
2023-06-19 07:54:00,87819770.0
