Time,pods,cpu,heap,jvm_total_MarkSweepCompact,jvm_total_Copy,jvm_seconds_Copy,jvm_seconds_MarkSweepCompact,memory,rt,tp,rt_jmeter
2023-06-19 04:54:00,1.0,0.0808822639840452,15274890.0,0.0222222222222222,0.311111111111111,1.086587436332764,1.1111111111111116,864256.0,0.0128771784466666,2.696211111111112,19.93127266269827
2023-06-19 04:55:00,1.0,0.2355273120453881,16621984.0,0.0,0.1777777777777777,1.0372608257804392,0.0,864256.0,0.041712440932,7.511111111111109,21.718608129473488
2023-06-19 04:56:00,1.0,0.2702796115289753,18447234.0,0.0,0.5111111111111111,0.996518711923415,0.0,864256.0,0.1313190090746666,36.266666666666666,12.659426596683032
2023-06-19 04:57:00,2.0,0.6965959440817794,17732478.0,0.0,0.9777777777777776,1.0000000000000024,0.0,864256.0,0.2611902100466667,81.11111111111111,14.457117650792794
2023-06-19 04:58:00,2.0,0.8922063950284831,43929758.0,0.0,1.0888888888888886,1.0240377935250786,0.0,1880064.0,0.9711630647653328,140.44444444444443,12.923916199330275
2023-06-19 04:59:00,2.0,1.1774478041119782,49824848.0,0.0222222222222222,2.022222222222222,0.9865528833721277,1.1111111111111094,1880064.0,0.6057044702359996,230.58628166666668,18.84725550102422
2023-06-19 05:00:00,2.0,1.3889766122219729,59775342.0,0.0,2.088888888888889,0.9761013532968624,0.0,1880064.0,0.8077576584280002,313.1777777777777,21.59858408782368
2023-06-19 05:01:00,2.0,1.1408517922022785,66960812.0,0.0222222222222222,2.221760246387112,1.0041627172085448,1.1111111111111105,1880064.0,0.8281823573686331,406.5334399431414,17.278554228877255
2023-06-19 05:02:00,2.0,0.9309090123106768,61211196.0,0.0,2.7777777777777777,0.9915171742455774,0.0,1880064.0,0.8481388302340006,502.0,12.262262512252589
2023-06-19 05:03:00,2.0,1.017493798190082,64715752.0,0.0,3.3777777777777773,1.0031989763275737,0.0,1880064.0,1.1001149043440002,593.1333333333332,14.937018556699384
2023-06-19 05:04:00,2.0,1.0418722216795522,69696550.0,0.0,3.3777777777777773,1.0063970756225689,0.0,1880064.0,1.3837134199686647,633.911111111111,18.00295120711367
2023-06-19 05:05:00,2.0,1.1457191104684192,75435762.0,0.0,4.0,0.986445038092405,0.0,1880064.0,1.4527307947479997,742.4888888888888,16.257162130459996
2023-06-19 05:06:00,2.0,1.187093601292329,73583504.0,0.0,4.177777777777777,0.9823202224870892,0.0,1880064.0,1.579159131796001,777.7999999999998,16.5343175185554
2023-06-19 05:07:00,3.0,1.1703572872470478,77945714.0,0.0,4.4,1.0095935021966784,0.0,3002368.0,1.688650137220306,857.4888888888888,16.783339020063874
2023-06-19 05:08:00,3.0,1.543793115064358,92757252.66666666,0.0,4.244444444444444,1.009752507591141,0.0,2908160.0,2.007309634622718,787.9333333333333,22.756185854105848
2023-06-19 05:09:00,3.0,1.722420747629755,97035888.0,0.0444434568340172,5.355431116641729,0.988444517578145,1.11108611849074,2908160.0,1.1531745492655283,910.139286807796,16.141224132820824
2023-06-19 05:10:00,3.0,1.4631339284667355,102389048.0,0.0,5.466666666666666,0.9978467517462266,0.0,2908160.0,1.1699650029026678,902.0444444444444,17.07382906073846
2023-06-19 05:11:00,3.0,1.4523175686904644,99640090.0,0.0,5.31111111111111,0.9995961227786728,0.0,2908160.0,0.999916941399554,868.9555555555554,13.781945092533462
2023-06-19 05:12:00,3.0,1.328645482904525,102846140.0,0.0222222222222222,5.111111111111111,0.9965047435623122,1.1111111111111107,2908160.0,1.0047545761688883,830.0444444444444,13.82784413750246
2023-06-19 05:13:00,3.0,1.3673570169258815,108872270.0,0.0,4.154969240677815,1.0062086305565572,0.0,2908160.0,0.8954854746394243,780.3386368179091,13.237592303861913
2023-06-19 05:14:00,3.0,1.2868234404832373,111220444.0,0.0,3.911111111111111,1.0001869508319343,0.0,2908160.0,0.8252029246168916,687.4222222222222,13.45873036511986
2023-06-19 05:15:00,3.0,1.1887443966813755,113943482.0,0.0,3.3999999999999995,1.0057471264367857,0.0,2908160.0,0.7158966011537777,604.2222222222221,13.094164601336818
2023-06-19 05:16:00,3.0,1.0409489618087664,111903508.0,0.0,2.844444444444444,1.003260596940046,0.0,2908160.0,0.6106142857639988,520.0666666666666,12.589608951659343
2023-06-19 05:17:00,3.0,0.8636596770483667,112990316.0,0.0,2.333333333333333,0.9998461775111352,0.0,2908160.0,0.4765620912008889,420.1333333333332,11.873327383177754
2023-06-19 05:18:00,3.0,0.7775169851791035,114001426.0,0.0,1.7777777777777777,1.0023724792408073,0.0,2908160.0,0.3512469145631101,325.66666666666663,10.730146565253436
2023-06-19 05:19:00,3.0,0.4570561811774254,114798050.0,0.0,1.311111111111111,1.001406469760889,0.0,2908160.0,0.2064607664124425,231.3333333333333,8.95115010876607
2023-06-19 05:20:00,2.0,0.3541435450392921,92075046.0,0.0,0.7333333333333333,1.0048309178743973,0.0,1880064.0,0.1898006831566764,154.79999999999998,8.380502437620208
2023-06-19 05:21:00,2.0,0.1942420199015386,97474004.0,0.0,0.4666666666666666,1.0014005602240998,0.0,1880064.0,0.1173080701386607,90.77777777777776,9.05839281707478
2023-06-19 05:22:00,2.0,0.1037234207747499,105647368.0,0.0,0.2222222222222222,0.9785932721710968,0.0,1880064.0,0.0573997561973338,38.79999999999999,9.848434534474327
2023-06-19 05:23:00,2.0,0.0337739902649916,91121618.0,0.0222222222222222,0.111111111111111,0.9696969696966496,1.1111111111111114,1880064.0,0.021818040707328,9.022222222222222,14.458807548952452
2023-06-19 05:24:00,2.0,0.0158250677528117,88801268.0,0.0,0.0666666666666666,1.111111111110484,0.0,1880064.0,0.0033459526026682,2.2,11.137168448697048
2023-06-19 05:25:00,2.0,0.0327238559038662,85293980.0,0.0,0.111111111111111,1.045751633986792,0.0,1880064.0,0.0121170192793312,6.688888888888888,11.47194561714354
2023-06-19 05:26:00,1.0,0.0782536771746287,84051868.0,0.0,0.14479,0.862699052132711,0.0,1880064.0,0.0702691236573285,35.10417222222222,10.4722775642257
2023-06-19 05:27:00,1.0,0.213570173376029,50803974.0,0.0,0.311111111111111,0.9944751381214988,0.0,864256.0,0.2379239846266663,86.15555555555555,9.002449304830057
2023-06-19 05:28:00,1.0,0.3394475235634211,53692542.0,0.0,0.4891388932120862,0.9887922813416476,0.0,864256.0,0.3602365184323038,144.69617804655712,8.609036731189116
2023-06-19 05:29:00,1.0,0.4951235076422043,55250218.0,0.0,0.7555555555555554,1.000000000000008,0.0,864256.0,0.6074126911453424,218.9333333333333,9.523004115520871
2023-06-19 05:30:00,1.0,0.6578046850271123,65026162.0,0.0,1.0444444444444445,1.0398136382888543,0.0,864256.0,1.299775216389326,308.4222222222222,20.74214751479834
2023-06-19 05:31:00,1.0,0.6818946684184021,63165700.0,0.0,1.311111111111111,1.0005783689994097,0.0,864256.0,2.7301012176853297,391.6666666666666,34.37239672422983
2023-06-19 05:32:00,2.0,1.128084997040792,67971334.0,0.0222222222222222,1.5246134106512028,1.0106974509479971,0.8333333333333351,2105344.0,3.767323494127985,444.57777777777767,42.54577176934709
