Time,tp
2023-03-22 17:02:00,1.267
2023-03-22 17:03:00,1.867
2023-03-22 17:04:00,9.333
2023-03-22 17:05:00,6.733
2023-03-22 17:06:00,9.133
2023-03-22 17:07:00,15.333
2023-03-22 17:08:00,20.2
2023-03-22 17:09:00,24.0
2023-03-22 17:10:00,27.133
2023-03-22 17:11:00,29.451
2023-03-22 17:12:00,33.467
2023-03-22 17:13:00,33.867
2023-03-22 17:14:00,32.6
2023-03-22 17:15:00,34.4
2023-03-22 17:16:00,32.727
2023-03-22 17:17:00,32.6
2023-03-22 17:18:00,30.6
2023-03-22 17:19:00,27.2
2023-03-22 17:20:00,22.8
2023-03-22 17:21:00,20.933
2023-03-22 17:22:00,16.733
2023-03-22 17:23:00,14.663
2023-03-22 17:24:00,11.267
2023-03-22 17:25:00,7.267
2023-03-22 17:26:00,4.867
2023-03-22 17:27:00,3.2
2023-03-22 17:28:00,1.067
2023-03-22 17:29:00,1.733
2023-03-22 17:30:00,1.067
2023-03-22 17:31:00,0.733
2023-03-22 17:32:00,0.6
2023-03-22 17:33:00,1.2
2023-03-22 17:34:00,4.6
2023-03-22 17:35:00,7.4
2023-03-22 17:36:00,13.267
2023-03-22 17:37:00,16.2
2023-03-22 17:38:00,19.733
2023-03-22 17:39:00,25.133
2023-03-22 17:40:00,29.467
2023-03-22 17:41:00,30.8
2023-03-22 17:42:00,29.933
2023-03-22 17:43:00,31.733
2023-03-22 17:44:00,35.333
2023-03-22 17:45:00,34.733
2023-03-22 17:46:00,34.067
2023-03-22 17:47:00,32.8
2023-03-22 17:48:00,32.533
2023-03-22 17:49:00,28.333
2023-03-22 17:50:00,24.267
2023-03-22 17:51:00,21.067
2023-03-22 17:52:00,19.467
2023-03-22 17:53:00,15.333
2023-03-22 17:54:00,9.533
2023-03-22 17:55:00,4.6
2023-03-22 17:56:00,3.067
2023-03-22 17:57:00,1.067
2023-03-22 17:58:00,1.0
2023-03-22 17:59:00,1.133
2023-03-22 18:00:00,0.333
2023-03-22 18:01:00,0.267
2023-03-22 18:02:00,1.6
2023-03-22 18:03:00,2.733
2023-03-22 18:04:00,4.467
2023-03-22 18:05:00,9.6
2023-03-22 18:06:00,11.067
2023-03-22 18:07:00,15.867
2023-03-22 18:08:00,20.333
2023-03-22 18:09:00,24.067
2023-03-22 18:10:00,24.533
2023-03-22 18:11:00,28.267
2023-03-22 18:12:00,33.667
2023-03-22 18:13:00,34.733
2023-03-22 18:14:00,32.933
2023-03-22 18:15:00,35.667
2023-03-22 18:16:00,32.867
2023-03-22 18:17:00,32.267
2023-03-22 18:18:00,32.133
2023-03-22 18:19:00,30.333
2023-03-22 18:20:00,25.867
2023-03-22 18:21:00,23.6
2023-03-22 18:22:00,19.533
2023-03-22 18:23:00,15.0
2023-03-22 18:24:00,10.267
2023-03-22 18:25:00,6.0
2023-03-22 18:26:00,3.2
2023-03-22 18:27:00,1.0
2023-03-22 18:28:00,0.667
2023-03-22 18:29:00,0.667
2023-03-22 18:30:00,0.867
2023-03-22 18:31:00,0.533
2023-03-22 18:32:00,0.133
2023-03-22 18:33:00,0.133
2023-03-22 18:34:00,3.4
2023-03-22 18:35:00,6.467
2023-03-22 18:36:00,12.333
2023-03-22 18:37:00,15.6
2023-03-22 18:38:00,18.267
2023-03-22 18:39:00,23.4
2023-03-22 18:40:00,27.867
2023-03-22 18:41:00,29.667
2023-03-22 18:42:00,32.467
2023-03-22 18:43:00,34.667
2023-03-22 18:44:00,34.8
2023-03-22 18:45:00,34.0
2023-03-22 18:46:00,34.533
2023-03-22 18:47:00,32.933
2023-03-22 18:48:00,29.733
2023-03-22 18:49:00,26.4
2023-03-22 18:50:00,25.867
2023-03-22 18:51:00,21.8
2023-03-22 18:52:00,19.267
2023-03-22 18:53:00,14.333
2023-03-22 18:54:00,9.533
2023-03-22 18:55:00,6.0
2023-03-22 18:56:00,4.2
2023-03-22 18:57:00,3.4
2023-03-22 18:58:00,1.867
2023-03-22 18:59:00,0.333
2023-03-22 19:00:00,0.533
2023-03-22 19:01:00,0.733
2023-03-22 19:02:00,0.133
2023-03-22 19:03:00,2.133
2023-03-22 19:04:00,7.2
2023-03-22 19:05:00,8.2
