Time,pods,cpu,memory,rt,tp
2023-03-19 17:44:00,1.0,0.0129816053433903,65941504.0,0.0,0.0
2023-03-19 17:47:00,1.0,0.0136902916247309,65634304.0,0.0,0.0
2023-03-19 17:50:00,1.0,0.1068082073652637,69451776.0,0.0929166666666666,2.333
2023-03-19 17:53:00,1.0,0.1333810540215331,70262784.0,0.0925,1.733
2023-03-19 17:56:00,1.0,0.2224793500234729,71483392.0,0.0899999999999999,4.333
2023-03-19 17:59:00,2.0,0.279678051244145,139284480.0,0.0467857142857142,5.4
2023-03-19 18:02:00,2.0,0.2813255813363569,143417344.0,0.04078125,3.2
2023-03-19 18:05:00,2.0,0.2016091345845933,143421440.0,0.0424999999999999,4.133
2023-03-19 18:08:00,2.0,0.1674370312042486,144429056.0,0.0489583333333333,1.533
2023-03-19 18:11:00,1.0,0.0825057445647544,145358848.0,0.0475,1.267
2023-03-19 18:14:00,1.0,0.0229725861431798,74682368.0,0.02425,0.267
2023-03-19 18:17:00,1.0,0.0152642412500338,73928704.0,0.02425,0.133
2023-03-19 18:20:00,1.0,0.047073385945824,74256384.0,0.2125,0.6
2023-03-19 18:23:00,1.0,0.1392588345480565,73736192.0,0.0887499999999999,2.867
2023-03-19 18:26:00,1.0,0.2176997573442924,74006528.0,0.0754166666666666,3.333
2023-03-19 18:29:00,1.0,0.2445832818520055,74485760.0,0.0474999999999999,4.533
2023-03-19 18:32:00,2.0,0.2582536932605719,145489920.0,0.0899999999999998,3.667
2023-03-19 18:35:00,2.0,0.2287254834878775,146001920.0,0.0439772727272727,4.067
2023-03-19 18:38:00,2.0,0.1781731586973852,145346560.0,0.0488636363636363,2.8
2023-03-19 18:41:00,1.0,0.0619954155561102,74436608.0,0.0624999999999999,0.867
2023-03-19 18:44:00,1.0,0.0175876751509253,75476992.0,0.02425,0.2
2023-03-19 18:47:00,1.0,0.0162181259598921,75001856.0,0.0,0.0
2023-03-19 18:50:00,1.0,0.0520650575472671,74948608.0,0.0458333333333333,0.667
2023-03-19 18:53:00,1.0,0.1189835670905379,75366400.0,0.0575,2.533
2023-03-19 18:56:00,1.0,0.19785803709171,74645504.0,0.0472916666666666,2.333
2023-03-19 18:59:00,2.0,0.2488139299382695,143400960.0,0.0743749999999999,4.333
2023-03-19 19:02:00,2.0,0.2859312495086775,146563072.0,0.0428846153846153,5.067
2023-03-19 19:05:00,2.0,0.2411065109823854,146436096.0,0.0531249999999999,4.467
2023-03-19 19:08:00,2.0,0.1853016279057926,146767872.0,0.0460833333333333,3.067
2023-03-19 19:11:00,2.0,0.082818552438979,147189760.0,0.0724999999999999,0.667
2023-03-19 19:14:00,1.0,0.0192916885477044,75776000.0,0.02425,0.2
2023-03-19 19:17:00,1.0,0.0172610254274021,76091392.0,0.0,0.067
2023-03-19 19:20:00,1.0,0.0427334768289225,74731520.0,0.02425,0.6
2023-03-19 19:23:00,1.0,0.1389182809544015,75300864.0,0.1975,2.4
2023-03-19 19:26:00,1.0,0.2079662026530753,75550720.0,0.0489999999999999,3.133
2023-03-19 19:29:00,1.0,0.2655913980614851,75599872.0,0.157,4.4
2023-03-19 19:32:00,2.0,0.2880808215297635,146477056.0,0.059,5.2
2023-03-19 19:35:00,2.0,0.2354265258296975,147140608.0,0.0427777777777777,3.467
2023-03-19 19:38:00,2.0,0.171329577528452,147402752.0,0.0691666666666666,2.4
2023-03-19 19:41:00,1.0,0.0766666824733181,77107200.0,0.0446875,1.067
2023-03-19 19:44:00,1.0,0.0338957434024517,77066240.0,0.02425,0.267
2023-03-19 19:47:00,1.0,0.0179714776062392,76054528.0,0.0,0.0
2023-03-19 19:50:00,1.0,0.0482544444785143,76378112.0,0.04625,0.6
2023-03-19 19:53:00,1.0,0.1296663163660978,76341248.0,0.08875,2.0
2023-03-19 19:56:00,1.0,0.178209176869268,76378112.0,0.045625,2.667
2023-03-19 19:59:00,2.0,0.2819810253691255,146235392.0,0.0449999999999999,4.8
2023-03-19 20:02:00,2.0,0.281397105399174,148004864.0,0.0453125,5.4
2023-03-19 20:05:00,2.0,0.2340082482103155,147685376.0,0.0478749999999999,3.6
2023-03-19 20:08:00,2.0,0.1754036447741615,148860928.0,0.0467859693731786,2.333
2023-03-19 20:11:00,1.0,0.0819417877333951,77430784.0,0.1299999999999997,1.0
2023-03-19 20:14:00,1.0,0.047315012733274,78606336.0,0.02425,0.267
2023-03-19 20:17:00,1.0,0.0183509086286531,76947456.0,0.0,0.0
2023-03-19 20:20:00,1.0,0.0439106409856381,77447168.0,0.02425,0.467
