Time,jvm_seconds_MarkSweepCompact,jvm_seconds_Copy
2023-06-18 17:21:00,,0.9935971343286284
2023-06-18 17:22:00,,1.0045905729795608
2023-06-18 17:23:00,,0.9887780045773826
2023-06-18 17:24:00,1.1110592671595227,1.0030607618013947
2023-06-18 17:25:00,,1.0089778387012756
2023-06-18 17:26:00,1.1111111111111112,1.0258133121333197
2023-06-18 17:27:00,1.1111111111111098,0.984676032984603
2023-06-18 17:28:00,0.8333250033799229,0.9653999336655681
2023-06-18 17:29:00,,1.0227051702269843
2023-06-18 17:30:00,,1.0217256362507758
2023-06-18 17:31:00,,1.0252974419488965
2023-06-18 17:32:00,1.1111061756927927,1.0203773641818696
2023-06-18 17:33:00,,1.011142713418675
2023-06-18 17:34:00,,0.996445798425995
2023-06-18 17:35:00,,0.9983818770226505
2023-06-18 17:36:00,,1.006192866399917
2023-06-18 17:37:00,,0.9903316165175761
2023-06-18 17:38:00,,0.9005927137555091
2023-06-18 17:39:00,0.8333333333333337,0.9957722222786968
2023-06-18 17:40:00,,1.000569313976663
2023-06-18 17:41:00,,0.9910520733515777
2023-06-18 17:42:00,,1.0003554346954568
2023-06-18 17:43:00,,1.0024132581342764
2023-06-18 17:44:00,,1.0042591741230174
2023-06-18 17:45:00,1.1111111111111134,1.0122810480417892
2023-06-18 17:46:00,,1.0037661908915918
2023-06-18 17:47:00,,1.0049261083744219
2023-06-18 17:48:00,,0.9842157486236155
2023-06-18 17:49:00,,0.9925093632959446
2023-06-18 17:50:00,,0.8472946859904529
2023-06-18 17:51:00,,0.9836146968162756
2023-06-18 17:52:00,,1.0298102981029726
2023-06-18 17:53:00,,1.013976602204086
2023-06-18 17:54:00,0.8333333333333343,0.9812409812410439
2023-06-18 17:55:00,,0.8789189954605395
2023-06-18 17:56:00,,0.9945355191256883
2023-06-18 17:57:00,,0.9827517047733686
2023-06-18 17:58:00,,0.9930048661800459
2023-06-18 17:59:00,,1.0129483213017132
2023-06-18 18:00:00,,0.9901715802123096
2023-06-18 18:01:00,,0.9803790014606595
2023-06-18 18:02:00,0.9226292025689149,0.9794207792054088
2023-06-18 18:03:00,,1.0079615442391463
2023-06-18 18:04:00,1.1111975528165678,1.0021726721081918
2023-06-18 18:05:00,,0.9942316411034706
2023-06-18 18:06:00,0.8333333333333334,0.9981620246005931
2023-06-18 18:07:00,,0.996983359715062
2023-06-18 18:08:00,,1.004290171606857
2023-06-18 18:09:00,1.1111111111111116,0.9871463535922029
2023-06-18 18:10:00,,1.0158495524349114
2023-06-18 18:11:00,,0.8415913789311733
2023-06-18 18:12:00,,1.0064425674142756
2023-06-18 18:13:00,,1.0017452006980871
2023-06-18 18:14:00,,1.0107875454252975
2023-06-18 18:15:00,,1.0015214536583072
2023-06-18 18:16:00,,0.9058905888640907
2023-06-18 18:17:00,,1.0120943228028958
2023-06-18 18:18:00,,1.02068331314333
2023-06-18 18:19:00,,0.9731543624159995
2023-06-18 18:20:00,,1.0256410256411297
2023-06-18 18:21:00,,0.9848484848483551
2023-06-18 18:22:00,,0.9968534804918687
2023-06-18 18:23:00,,1.0011376564276702
2023-06-18 18:24:00,,1.0110893672537213
2023-06-18 18:25:00,,0.9960705606973249
2023-06-18 18:26:00,1.1111111111111134,0.9932699515139466
2023-06-18 18:27:00,,1.00671140939599
2023-06-18 18:28:00,,0.9953563496870487
2023-06-18 18:29:00,,1.000987758343339
2023-06-18 18:30:00,,1.0108747044917188
2023-06-18 18:31:00,,1.0005353597743107
2023-06-18 18:32:00,,1.0098302055406632
2023-06-18 18:33:00,,0.9835364549925052
2023-06-18 18:34:00,1.1110419893529726,0.996881895905674
2023-06-18 18:35:00,,1.0064469914040197
2023-06-18 18:36:00,,0.9907187879042079
2023-06-18 18:37:00,,0.9983022071307461
2023-06-18 18:38:00,,0.9991319187199375
2023-06-18 18:39:00,1.1111111111111123,1.007351252010107
2023-06-18 18:40:00,,1.0059110514926823
2023-06-18 18:41:00,,1.0033194132134124
2023-06-18 18:42:00,,0.995140622960493
2023-06-18 18:43:00,,1.0057275078102907
2023-06-18 18:44:00,,0.9958674704367577
2023-06-18 18:45:00,1.1110864302929029,0.9927598866323061
2023-06-18 18:46:00,,1.008885298302992
2023-06-18 18:47:00,,1.001611894320207
2023-06-18 18:48:00,,1.0124239009367484
2023-06-18 18:49:00,,0.6799952006981416
2023-06-18 18:50:00,,1.0360437387824701
2023-06-18 18:51:00,,0.8888888888881592
2023-06-18 18:52:00,,1.0045783207060006
2023-06-18 18:53:00,,0.9960159362548537
2023-06-18 18:54:00,,0.8293512160228288
2023-06-18 18:55:00,,1.0068259385665548
2023-06-18 18:56:00,,1.0253573382908039
2023-06-18 18:57:00,,0.9895532463459339
2023-06-18 18:58:00,,1.001062671604125
2023-06-18 18:59:00,,1.0019809870493872
2023-06-18 19:00:00,,1.0002944292876463
2023-06-18 19:01:00,1.1111111111111118,1.0237715888669159
2023-06-18 19:02:00,,0.9751561046897718
2023-06-18 19:03:00,,1.011317053210473
2023-06-18 19:04:00,,0.9977250568735525
2023-06-18 19:05:00,1.1111456825242938,1.0119326609887531
2023-06-18 19:06:00,,1.000907849839021
2023-06-18 19:07:00,,1.0039159843360665
2023-06-18 19:08:00,,0.991539763113353
2023-06-18 19:09:00,,1.0015184789531453
2023-06-18 19:10:00,,1.0026354990260176
2023-06-18 19:11:00,,1.002770940702769
2023-06-18 19:12:00,,1.0062782519509954
2023-06-18 19:13:00,,1.0091784589102444
2023-06-18 19:14:00,,1.0005578522444385
2023-06-18 19:15:00,,1.008866522885171
2023-06-18 19:16:00,,1.0069394653274062
2023-06-18 19:17:00,,0.9958810695490786
2023-06-18 19:18:00,,1.0211413601556985
2023-06-18 19:19:00,,0.9649293576173462
2023-06-18 19:20:00,,1.0434782608692816
2023-06-18 19:21:00,,1.1111466743206877
2023-06-18 19:22:00,,0.9523809523808939
2023-06-18 19:23:00,,0.9978333718961908
2023-06-18 19:24:00,,1.0000000000001226
2023-06-18 19:25:00,,0.9849190699533293
2023-06-18 19:26:00,,0.9804056477048991
2023-06-18 19:27:00,1.1107927223539822,0.9884259991294494
2023-06-18 19:28:00,1.1111111111111098,1.0282031458218566
2023-06-18 19:29:00,,0.9603446171645856
2023-06-18 19:30:00,,0.9899754225355968
2023-06-18 19:31:00,,0.9998006559749661
2023-06-18 19:32:00,1.1111111111111085,1.0202788339670383
2023-06-18 19:33:00,,0.9894300969815745
2023-06-18 19:34:00,1.1111111111111083,1.0086487502876207
2023-06-18 19:35:00,,0.9977018311455271
2023-06-18 19:36:00,,0.9908851982329576
2023-06-18 19:37:00,1.1111111111111103,1.0006761325219626
2023-06-18 19:38:00,,0.994914242131353
2023-06-18 19:39:00,1.1111111111111112,0.9960445882775925
2023-06-18 19:40:00,,0.9889558232931623
2023-06-18 19:41:00,,1.006676938880311
2023-06-18 19:42:00,,1.0017180231746012
2023-06-18 19:43:00,,0.993548132199784
2023-06-18 19:44:00,1.111111111111111,0.9870967741935461
2023-06-18 19:45:00,,0.9157503561253425
2023-06-18 19:46:00,0.8333268621891459,0.9805537862278695
2023-06-18 19:47:00,,0.9956170247692908
2023-06-18 19:48:00,,0.9956826385365897
2023-06-18 19:49:00,,1.019736842105212
2023-06-18 19:50:00,,1.060618463661666
2023-06-18 19:51:00,,0.8333322229340578
2023-06-18 19:52:00,,1.0204081632653863
2023-06-18 19:53:00,,0.9756097560973381
2023-06-18 19:54:00,,1.0111396743785876
2023-06-18 19:55:00,,0.9948137670910454
2023-06-18 19:56:00,1.1110913580247332,1.0109190921220577
2023-06-18 19:57:00,,0.9915436343124874
2023-06-18 19:58:00,,0.9803921568627714
2023-06-18 19:59:00,,0.9952965270349402
2023-06-18 20:00:00,,0.9854295654295177
2023-06-18 20:01:00,,0.9962009123819551
2023-06-18 20:02:00,,0.9954623164710059
2023-06-18 20:03:00,,1.0012765278442772
2023-06-18 20:04:00,,1.0083266473682204
2023-06-18 20:05:00,,1.0284968894240207
2023-06-18 20:06:00,,0.9876930855996098
2023-06-18 20:07:00,,1.0034305749794867
2023-06-18 20:08:00,1.1111111111111116,1.0161257735069615
2023-06-18 20:09:00,,0.9992631894525145
2023-06-18 20:10:00,,0.9933812621248508
2023-06-18 20:11:00,,0.9949761858158872
2023-06-18 20:12:00,,1.0027086440580102
2023-06-18 20:13:00,0.9149358965098148,1.0097663577477547
2023-06-18 20:14:00,0.8333287089774046,0.9927710744947054
2023-06-18 20:15:00,,1.0073564641552097
2023-06-18 20:16:00,,0.9938732378019469
2023-06-18 20:17:00,,1.007201138380997
2023-06-18 20:18:00,,0.9932967702620186
2023-06-18 20:19:00,,1.0044444444443015
2023-06-18 20:20:00,,0.9844559585494679
2023-06-18 20:21:00,,0.9635366486482135
