Time,pods,cpu,heap,jvm_total_MarkSweepCompact,jvm_total_Copy,jvm_seconds_Copy,jvm_seconds_MarkSweepCompact,memory,rt,tp,rt_jmeter
2023-06-18 17:21:00,1.0,0.0768004589547342,16923300.0,0.0,0.1111111111111111,0.9935971343286284,0.0,1036288.0,0.0129269298297111,2.819529629629629,22.40345279282036
2023-06-18 17:22:00,1.0,0.1836298577178777,13793138.0,0.0,0.1999999999999999,1.0045905729795608,0.0,1036288.0,0.0624282578031871,10.496637037037036,24.340118089450304
2023-06-18 17:23:00,1.0,0.397591542293233,19427576.0,0.0,0.488856298468991,0.9887780045773826,0.0,1036288.0,0.1403513463521797,39.686243139346274,13.167675533491382
2023-06-18 17:24:00,2.0,0.733274735357528,18658812.0,0.0222207408394995,0.9554918560984824,1.0030607618013947,1.1110592671595227,1036288.0,0.4506040890661074,85.63873519543142,23.27815568991761
2023-06-18 17:25:00,2.0,0.9196929804435178,44351739.333333336,0.0,0.9553008086732429,1.0089778387012756,0.0,2236416.0,0.5728971715805513,152.27050564293967,19.50684024793318
2023-06-18 17:26:00,2.0,1.024037990713489,48328922.0,0.0222222222222222,1.8664148707694583,1.0258133121333195,1.1111111111111112,2236416.0,0.5608081816543928,222.98181897849864,19.14754849713821
2023-06-18 17:27:00,2.0,1.3595190515791766,56901372.0,0.0222222222222222,2.533254820049033,0.984676032984603,1.1111111111111098,2236416.0,0.7860830869880222,314.85422305179657,20.91407337315504
2023-06-18 17:28:00,2.0,1.0290990042881112,61167376.0,0.0222237038024757,2.4445111155558514,0.965399933665568,0.8333250033799229,2236416.0,0.7655711830872165,402.0797727255891,15.554225716483488
2023-06-18 17:29:00,2.0,0.9725797545669748,58504164.0,0.0,2.844444444444444,1.0227051702269845,0.0,2236416.0,0.9223733756904072,504.37777777777774,14.04397754928461
2023-06-18 17:30:00,2.0,0.9395520498533364,66469354.0,0.0,3.222222222222222,1.0217256362507758,0.0,2236416.0,1.128871483453333,594.1111111111111,16.370607110023737
2023-06-18 17:31:00,3.0,1.19811433993678,80490116.0,0.0,3.5778696357534945,1.0252974419488965,0.0,3465216.0,1.5209945038406008,656.6452341267195,19.698335565142656
2023-06-18 17:32:00,3.0,1.2409420422304347,84579996.0,0.0222222222222222,4.1556592661733,1.0203773641818696,1.111106175692793,3362816.0,1.4298610438213903,746.1824906845641,15.9517812109367
2023-06-18 17:33:00,3.0,1.35413636647925,90088314.0,0.0,5.243563648026843,1.011142713418675,0.0,3362816.0,1.0297966617854089,798.2875442557024,14.355013745841893
2023-06-18 17:34:00,3.0,1.2670959945510971,92668254.0,0.0,6.533333333333333,0.996445798425995,0.0,3362816.0,1.1104284579519987,876.7111111111111,14.005988319899766
2023-06-18 17:35:00,3.0,1.1986401147181889,92600382.0,0.0,5.955555555555555,0.9983818770226504,0.0,3362816.0,1.1225020451862222,885.5555555555554,13.408735948710127
2023-06-18 17:36:00,3.0,1.1497939588331691,97943910.0,0.0,5.377777777777777,1.006192866399917,0.0,3362816.0,1.1034005022842144,897.1999999999999,13.229733831614311
2023-06-18 17:37:00,3.0,1.234778650846269,107434308.0,0.0,5.4,0.990331616517576,0.0,3362816.0,1.072598859465777,901.7555555555556,13.093180684220924
2023-06-18 17:38:00,2.0,0.8478032794503968,95294596.66666669,0.0,4.881249570622892,0.9005927137555091,0.0,3362816.0,1.21691087099593,858.2918633441732,14.93288077979095
2023-06-18 17:39:00,2.0,1.1689025082524598,85363688.0,0.0222222222222222,3.7554232216395578,0.9957722222786968,0.8333333333333337,2236416.0,1.6262538167982,782.8106992958649,17.794306537022297
2023-06-18 17:40:00,2.0,0.93352978196478,91078272.0,0.0,3.266666666666666,1.000569313976663,0.0,2236416.0,1.360094441830666,761.0666666666666,14.44218647213307
2023-06-18 17:41:00,2.0,1.0012837723286667,84863946.0,0.0,2.8666666666666663,0.9910520733515776,0.0,2236416.0,1.3082085046117349,671.1999999999999,16.4932753031848
2023-06-18 17:42:00,2.0,1.020297145782309,87666510.0,0.0,2.6228626064527605,1.0003554346954568,0.0,2236416.0,1.086950970005859,603.6283370022013,14.231572209197674
2023-06-18 17:43:00,3.0,0.9378067238238734,85318558.0,0.0,2.222222222222222,1.0024132581342764,0.0,3317760.0,0.9346518190884094,511.62222222222215,14.05131310667446
2023-06-18 17:44:00,3.0,0.8040240310181079,104571477.33333331,0.0,1.8282216053443163,1.0042591741230174,0.0,3317760.0,0.7735765969477936,417.9824988703453,13.174120113920338
2023-06-18 17:45:00,3.0,0.9959187050219672,105917666.0,0.0222222222222222,1.7555555555555555,1.0122810480417892,1.1111111111111134,3317760.0,0.3928400418503663,313.1855055555555,12.751551408931036
2023-06-18 17:46:00,3.0,0.9717834747075176,113993136.0,0.0,1.5777777777777775,1.0037661908915918,0.0,3317760.0,0.2458710436116867,231.6444444444444,11.06082736101454
2023-06-18 17:47:00,3.0,0.6271248607671636,113188140.0,0.0,1.0666666666666664,1.004926108374422,0.0,3317760.0,0.1308324605719967,154.64444444444442,8.716796542688044
2023-06-18 17:48:00,3.0,0.2793884053054571,122635796.0,0.0,0.711124939500795,0.9842157486236156,0.0,3317760.0,0.0800126312567676,93.91410199425133,8.77756562003575
2023-06-18 17:49:00,3.0,0.1273649523781244,123404466.0,0.0,0.3333333333333332,0.9925093632959446,0.0,3317760.0,0.0366741108271153,39.1111111111111,9.722051857465178
2023-06-18 17:50:00,2.0,0.0295897747032182,122014011.33333331,0.0,0.1542788888888888,0.8472946859904529,0.0,3317760.0,0.0109702246431045,8.763402222222222,11.807159967618508
2023-06-18 17:51:00,2.0,0.0179098094198706,91753618.0,0.0,0.066664691533592,0.9836146968162756,0.0,2236416.0,0.0027783110975775,1.9776869216563464,10.492264712488767
2023-06-18 17:52:00,2.0,0.0409965163263771,100383404.0,0.0,0.111111111111111,1.0298102981029726,0.0,2236416.0,0.0128056416566671,7.999999999999999,10.76172691337539
2023-06-18 17:53:00,2.0,0.1175066394961769,99105188.0,0.0,0.2444355561481086,1.013976602204086,0.0,2236416.0,0.0646409632271745,41.59810827426319,10.407722791076734
2023-06-18 17:54:00,2.0,0.2401965634364061,94067616.0,0.0222222222222222,0.3999999999999999,0.981240981241044,0.8333333333333343,2236416.0,0.1228601993619994,88.17777777777776,9.360766755555945
2023-06-18 17:55:00,1.0,0.3833280207854505,96599316.66666669,0.0,0.5680555555555555,0.8789189954605395,0.0,2236416.0,0.2193548854645158,135.82930555555555,9.570992670094554
2023-06-18 17:56:00,1.0,0.5140214430454482,54699430.0,0.0,0.7777777777777777,0.9945355191256884,0.0,1036288.0,0.6230510844440025,229.2888888888889,9.427364180863588
2023-06-18 17:57:00,1.0,0.6751922682869049,62204614.0,0.0,1.0888888888888888,0.9827517047733686,0.0,1036288.0,1.1028774494079945,319.68888888888887,13.118152300031568
2023-06-18 17:58:00,1.0,0.8308443027555316,60660734.0,0.0,1.3555555555555554,0.993004866180046,0.0,1036288.0,2.555249063539989,398.0444444444444,28.702548245087296
2023-06-18 17:59:00,1.0,0.9273161229630408,61531712.0,0.0,1.4666666666666666,1.0129483213017132,0.0,1036288.0,4.742427571497352,431.62222222222215,55.11204296683498
2023-06-18 18:00:00,1.0,0.80747930682921,59672646.0,0.0,1.4887565549728912,0.9901715802123096,0.0,1036288.0,4.947173496250257,433.89476490978575,56.84910409129271
2023-06-18 18:01:00,4.0,0.8586045067297587,102866180.0,0.0,1.7,0.9803790014606596,0.0,4210688.0,5.133024033184845,455.1777777777777,52.68335359671567
2023-06-18 18:02:00,4.0,2.152301420996092,108812644.0,0.0666701239945966,3.977929900206698,0.9794207792054088,0.9226292025689148,4210688.0,0.9738624508873396,693.0574288888888,24.408176592314085
