Time,jvm_seconds_MarkSweepCompact,jvm_seconds_Copy
2023-06-17 17:13:00,,1.0064635272390041
2023-06-17 17:16:00,0.8333333333333318,0.9470429643827213
2023-06-17 17:19:00,1.1112000315891417,1.0235041847660862
2023-06-17 17:22:00,,1.0016142050040404
2023-06-17 17:25:00,,1.006154612877842
2023-06-17 17:28:00,,0.9964821525756243
2023-06-17 17:31:00,,0.9911577215710513
2023-06-17 17:34:00,,0.9981773481909826
2023-06-17 17:37:00,,1.0063703357117615
2023-06-17 17:40:00,,1.0222222222222872
2023-06-17 17:43:00,,1.1111111111118517
2023-06-17 17:46:00,,0.9934442763490746
2023-06-17 17:49:00,1.1111111111111096,1.009668727215123
2023-06-17 17:52:00,,1.0156400579043896
2023-06-17 17:55:00,,0.9922350862509943
2023-06-17 17:58:00,0.9941520467836265,1.0038781867887188
2023-06-17 18:01:00,,0.9976738175239009
2023-06-17 18:04:00,,0.9823908335278474
2023-06-17 18:07:00,,1.0044236273744325
2023-06-17 18:10:00,,0.7867812071331054
2023-06-17 18:13:00,,0.9743589743588905
2023-06-17 18:16:00,,0.9876543209877218
2023-06-17 18:19:00,1.1111111111111116,0.9496973491964009
2023-06-17 18:22:00,,1.0057261208577053
2023-06-17 18:25:00,,0.9948432701778668
2023-06-17 18:28:00,0.7901999999999983,0.9338184570878919
2023-06-17 18:31:00,,0.9836060586795755
2023-06-17 18:34:00,,1.0035722259432551
2023-06-17 18:37:00,,0.9954433929197262
2023-06-17 18:40:00,,0.911245942571625
2023-06-17 18:43:00,,0.9876543209860948
2023-06-17 18:46:00,,1.0063897763578902
2023-06-17 18:49:00,0.8333333333333329,0.9732910819375449
2023-06-17 18:52:00,,1.0015403144082373
2023-06-17 18:55:00,1.1111111111111127,1.0056795926361133
2023-06-17 18:58:00,,0.9941199665180391
2023-06-17 19:01:00,,1.004441005992572
2023-06-17 19:04:00,,1.000663571875391
2023-06-17 19:07:00,,1.0013386880856623
2023-06-17 19:10:00,,0.954301075269252
2023-06-17 19:13:00,,0.8805031446526219
2023-06-17 19:16:00,,1.0021436227224718
2023-06-17 19:19:00,1.1111111111111094,0.9963503649634885
2023-06-17 19:22:00,,1.0150419106671293
2023-06-17 19:25:00,0.8333333333333331,0.9945038410827638
