Time,heap
2023-06-17 17:13:00,14443890.0
2023-06-17 17:16:00,42425938.0
2023-06-17 17:19:00,71548464.0
2023-06-17 17:22:00,82791430.0
2023-06-17 17:25:00,91717910.0
2023-06-17 17:28:00,102802192.0
2023-06-17 17:31:00,112410134.0
2023-06-17 17:34:00,109213288.0
2023-06-17 17:37:00,111403764.0
2023-06-17 17:40:00,81483448.0
2023-06-17 17:43:00,88393996.0
2023-06-17 17:46:00,59727054.0
2023-06-17 17:49:00,72714328.0
2023-06-17 17:52:00,141421432.0
2023-06-17 17:55:00,158314900.0
2023-06-17 17:58:00,165550580.0
2023-06-17 18:01:00,136878572.0
2023-06-17 18:04:00,136631968.0
2023-06-17 18:07:00,119247126.0
2023-06-17 18:10:00,124596316.0
2023-06-17 18:13:00,101088638.0
2023-06-17 18:16:00,71443298.0
2023-06-17 18:19:00,77699062.0
2023-06-17 18:22:00,146117436.0
2023-06-17 18:25:00,145385296.0
2023-06-17 18:28:00,154374682.0
2023-06-17 18:31:00,135478434.0
2023-06-17 18:34:00,151114476.0
2023-06-17 18:37:00,137461860.0
2023-06-17 18:40:00,141176415.33333334
2023-06-17 18:43:00,71720718.0
2023-06-17 18:46:00,75791558.0
2023-06-17 18:49:00,86727680.0
2023-06-17 18:52:00,136769284.0
2023-06-17 18:55:00,153369150.0
2023-06-17 18:58:00,157456580.0
2023-06-17 19:01:00,147923070.0
2023-06-17 19:04:00,140040526.0
2023-06-17 19:07:00,129420006.0
2023-06-17 19:10:00,139596540.0
2023-06-17 19:13:00,111797484.0
2023-06-17 19:16:00,82499402.0
2023-06-17 19:19:00,105529068.0
2023-06-17 19:22:00,151340002.0
2023-06-17 19:25:00,177656752.0
2023-06-17 19:28:00,189042276.0
2023-06-17 19:31:00,149193266.0
2023-06-17 19:34:00,157583510.0
2023-06-17 19:37:00,148146078.0
2023-06-17 19:40:00,147239128.6666667
2023-06-17 19:43:00,111102336.0
2023-06-17 19:46:00,79300698.0
2023-06-17 19:49:00,101662712.0
2023-06-17 19:52:00,153505996.0
2023-06-17 19:55:00,161824272.0
2023-06-17 19:58:00,170876170.0
2023-06-17 20:01:00,150431590.0
2023-06-17 20:04:00,162813384.0
