Time,jvm_total_MarkSweepCompact,jvm_total_Copy
2023-06-17 17:13:00,0.0,0.28888888888888886
2023-06-17 17:16:00,0.02222222222222222,1.1257866666666665
2023-06-17 17:19:00,0.022216297876121924,3.288734855890281
2023-06-17 17:22:00,0.0,5.022222222222221
2023-06-17 17:25:00,0.0,5.622222222222222
2023-06-17 17:28:00,0.0,5.422222222222222
2023-06-17 17:31:00,0.0,4.422222222222222
2023-06-17 17:34:00,0.0,3.1120915396038256
2023-06-17 17:37:00,0.0,1.2888888888888888
2023-06-17 17:40:00,0.0,0.2666666666666666
2023-06-17 17:43:00,0.0,0.04444444444444444
2023-06-17 17:46:00,0.0,0.5333333333333332
2023-06-17 17:49:00,0.02222222222222222,1.5777777777777775
2023-06-17 17:52:00,0.0,5.7333333333333325
2023-06-17 17:55:00,0.0,7.888888888888888
2023-06-17 17:58:00,0.04444444444444444,6.933333333333333
2023-06-17 18:01:00,0.0,4.822222222222222
2023-06-17 18:04:00,0.0,3.3777777777777773
2023-06-17 18:07:00,0.0,1.511111111111111
2023-06-17 18:10:00,0.0,0.39407888888888887
2023-06-17 18:13:00,0.0,0.06666666666666665
2023-06-17 18:16:00,0.0,0.4888888888888888
2023-06-17 18:19:00,0.02222222222222222,1.844444444444444
2023-06-17 18:22:00,0.0,4.955555555555556
2023-06-17 18:25:00,0.0,6.822222222222221
2023-06-17 18:28:00,0.02634,6.316748181723918
2023-06-17 18:31:00,0.0,5.244420741794191
2023-06-17 18:34:00,0.0,3.2444444444444445
2023-06-17 18:37:00,0.0,0.9999999999999998
2023-06-17 18:40:00,0.0,0.27403999999999995
2023-06-17 18:43:00,0.0,0.06666666666666665
2023-06-17 18:46:00,0.0,0.4444444444444444
2023-06-17 18:49:00,0.02222222222222222,1.4444444444444442
2023-06-17 18:52:00,0.0,5.222051870779789
2023-06-17 18:55:00,0.02222222222222222,7.577777777777777
2023-06-17 18:58:00,0.0,6.155333362959012
2023-06-17 19:01:00,0.0,4.777703708641646
2023-06-17 19:04:00,0.0,3.444426667851772
