Time,pods,cpu,memory,rt,tp,rt_jmeter
2023-04-26 20:29:00,1.0,0.0328640758057242,888832.0,0.0809999999999999,2.867,62.682417433948046
2023-04-26 20:30:00,1.0,0.121507428500147,888832.0,0.085,10.2,53.870322194511246
2023-04-26 20:31:00,1.0,0.1650496866736656,888832.0,0.0872321428571428,15.267,65.07462100073381
2023-04-26 20:32:00,1.0,0.2127192271999124,888832.0,0.0964772727272727,19.933,66.18877613832625
2023-04-26 20:33:00,1.0,0.2153181341174589,888832.0,0.0974499999999999,23.6,51.124314198760445
2023-04-26 20:34:00,1.0,0.2267468986718993,888832.0,0.0910833333333333,28.867,51.80041244694784
2023-04-26 20:35:00,2.0,0.2879978774794536,4919296.0,0.0958620689655172,36.133,44.78360440392654
2023-04-26 20:36:00,2.0,0.2980492697981342,1990656.0,0.0989743589743589,33.867,47.31031610164567
2023-04-26 20:37:00,2.0,0.3099276715638773,1990656.0,0.0992499999999999,36.8,47.26270229975327
2023-04-26 20:38:00,2.0,0.3244100774300686,1990656.0,0.1156081081081081,44.267,46.74252641825634
2023-04-26 20:39:00,2.0,0.3338642404499858,1990656.0,0.1311752794619175,44.796,49.42254505484141
2023-04-26 20:40:00,2.0,0.2884942162212219,1990656.0,0.1394999999999999,46.2,52.73462185461396
2023-04-26 20:41:00,2.0,0.364006125641621,1990656.0,0.1551287794247691,48.071,55.89815538649185
2023-04-26 20:42:00,2.0,0.3755458180310292,1990656.0,0.204345238095238,49.667,66.7878390687368
2023-04-26 20:43:00,2.0,0.3734838035711827,2965504.0,0.1923987946971474,50.937,69.06058766967782
2023-04-26 20:44:00,3.0,0.389205645199011,2965504.0,0.2043747461908488,49.866,67.18061918605288
2023-04-26 20:45:00,3.0,0.4011820287722171,2965504.0,0.1670081967213116,48.933,62.8135362337763
2023-04-26 20:46:00,3.0,0.3670169951983796,2965504.0,0.191,48.2,59.72281508597804
2023-04-26 20:47:00,3.0,0.3895947494788471,2965504.0,0.1760869565217389,45.467,56.27270620429886
2023-04-26 20:48:00,3.0,0.3797892456237093,2965504.0,0.1520830786989882,46.193,49.67887136609424
2023-04-26 20:49:00,3.0,0.3387238773199632,2965504.0,0.1380506701392954,40.464,51.95440490658096
2023-04-26 20:50:00,3.0,0.334774529269929,2965504.0,0.1436538461538462,35.867,46.19763253551216
2023-04-26 20:51:00,3.0,0.334541468489976,2965504.0,0.0992611821349299,34.739,46.43543513912491
2023-04-26 20:52:00,3.0,0.3009771244438167,2965504.0,0.0964690721649484,31.333,47.05755312522356
2023-04-26 20:53:00,3.0,0.2911206548532176,2965504.0,0.0937368421052631,28.133,45.37416867817566
2023-04-26 20:54:00,3.0,0.2555585595630464,2965504.0,0.1559615384615385,21.933,48.489105392357054
2023-04-26 20:55:00,3.0,0.2237056531636693,2965504.0,0.1469695502531336,17.466,49.50879629995424
2023-04-26 20:56:00,3.0,0.185024944612606,2965504.0,0.1634999999999998,10.667,51.77603723178376
2023-04-26 20:57:00,3.0,0.1139671112286996,2965504.0,0.1665624999999999,5.933,58.75197866501004
2023-04-26 20:58:00,3.0,0.0556176158539433,2965504.0,0.1562569990667909,1.6,64.15355579127922
2023-04-26 20:59:00,2.0,0.0434389186084165,2965504.0,0.0996969696969696,4.267,69.39356560489702
2023-04-26 21:00:00,2.0,0.1132700624088563,1990656.0,0.0988793103448275,8.067,57.34918503050959
2023-04-26 21:01:00,2.0,0.1304201573563477,1990656.0,0.0976442307692307,12.6,51.3813704463898
2023-04-26 21:02:00,2.0,0.2006783566887931,1990656.0,0.1210937500000002,17.333,50.49665674987426
2023-04-26 21:03:00,2.0,0.2386599834370446,1990656.0,0.0944732575563501,23.137,49.085501603814365
2023-04-26 21:04:00,2.0,0.2123912605717307,3072000.0,0.0952999999999999,29.006,50.54866505808158
2023-04-26 21:05:00,2.0,0.2767995152870991,1970176.0,0.0915294117647058,31.133,49.9583093546626
2023-04-26 21:06:00,2.0,0.3027014437946458,1970176.0,0.0985211509142244,36.196,47.63013364188046
2023-04-26 21:07:00,2.0,0.3072558952185926,1970176.0,0.151068487257557,37.736,47.88234691905468
