Time,pods,cpu,cpu_limit,memory,memory_limit,rt,tp,rt_jmeter,rt_jmeter_99,rt_jmeter_95,rt_jmeter_75,rt_jmeter_50,tp_jmeter,success,failures,costs
2023-03-20 21:50:00,1.0,0.0825267225793653,2.2,94535680.0,1152.0,0.0,0.0,22.8869537230337,0.0,0.8537369889369889,0.6193608826358826,1.8171518734968732,4.499990695045695,1.0,0.0,0.001725085775
2023-03-20 21:51:00,1.0,0.0920103860739193,2.2,94638080.0,1152.0,0.0,0.0,31.60282837811575,2.512345555555555,4.143614434824434,2.675472443482443,3.2871982732082725,4.913987859547859,1.0,0.0,0.001725085775
2023-03-20 21:52:00,1.0,0.0854510751216959,2.2,94736384.0,1152.0,0.0,0.0,41.89645138882855,9.17269936988937,13.157169718614718,5.721653311688311,7.098038927368927,9.51726506253006,1.0,0.0,0.001725085775
2023-03-20 21:53:00,1.0,0.0772763461589815,2.2,95076352.0,1152.0,0.004744,2.267,66.93464374626528,41.25861575550326,30.972178130422435,12.973543114388644,9.620077112522866,28.644402334922155,1.0,0.0,0.001725085775
2023-03-20 21:54:00,1.0,0.0635032880120171,2.2,95281152.0,1152.0,0.0048,0.6,51.31232142824499,41.06631284271284,28.25074516594516,18.16743492063492,8.384688215488215,41.12508552188552,1.0,0.0,0.001725085775
2023-03-20 21:55:00,1.0,0.0745639631365538,2.2,95436800.0,1152.0,0.0047428571428571,0.733,54.92501047322116,6.993072209588941,25.484549692590157,6.125179875089602,5.771812880706264,53.35718389827494,1.0,0.0,0.001725085775
2023-03-20 21:56:00,1.0,0.0733186008483481,2.2,95494144.0,1152.0,0.0080833333333333,1.733,48.13967873334708,0.0,20.10780366496164,28.682653383567,5.052219839304662,76.82976592233244,1.0,0.0,0.001725085775
2023-03-20 21:57:00,1.0,0.0762816195304806,2.2,95973376.0,1152.0,0.0046928571428571,2.733,43.62491384914404,27.135141317941315,16.247989225589226,3.0745094757094757,12.70902607022607,107.72898855218855,1.0,0.0,0.001725085775
2023-03-20 21:58:00,1.0,0.0805536460523507,2.2,95985664.0,1152.0,0.0047428571428571,3.267,66.21365510143099,265.54518037518034,18.019670995671,6.158040019240019,4.204205675805675,125.81825127465127,1.0,0.0,0.001725085775
2023-03-20 21:59:00,1.0,0.0860246688117614,2.2,95789056.0,1152.0,0.004774074074074,4.2,48.4803740048097,95.26138393458392,21.247548629148625,3.0586291486291484,4.732400962000962,144.82376315536314,1.0,0.0,0.001725085775
2023-03-20 22:00:00,1.0,0.0873926411490257,2.2,95801344.0,1152.0,0.004859375,4.267,53.783215771533534,94.71819509379507,14.5207518999519,6.62128985088985,4.758285906685906,160.79603905723903,1.0,0.0,0.001725085775
2023-03-20 22:01:00,1.0,0.1007177380992672,2.2,95887360.0,1152.0,0.0049561643835616,5.066,78.15752875173457,318.63956277056275,13.661656565656566,5.372199134199134,7.371020875420875,175.38198229918223,1.0,0.0,0.001725085775
2023-03-20 22:02:00,1.0,0.1041479917918944,2.2,96079872.0,1152.0,0.00625,5.133,61.9843882753346,157.92608196248193,19.25389052429052,2.586358249158249,1.6942728234728237,187.6167447811448,1.0,0.0,0.001725085775
2023-03-20 22:03:00,1.0,0.0960598419229926,2.2,96288768.0,1152.0,0.0049676470588235,4.867,61.20376441758895,321.4899210293411,17.986757671957672,5.878197787397787,0.2039086099086099,183.47532275132275,1.0,0.0,0.001725085775
2023-03-20 22:04:00,1.0,0.1026013989077705,2.2,96317440.0,1152.0,0.0085416666666666,4.867,55.82371600489177,203.15712650312645,9.368807888407886,4.887218855218855,0.7460427128427128,185.3256429052429,1.0,0.0,0.001725085775
2023-03-20 22:05:00,1.0,0.0942477652020477,2.2,96112640.0,1152.0,0.0048514285714285,5.0,55.63103179429948,135.96841173641172,20.05728177008177,4.294052525252525,10.995210197210197,183.857255026455,1.0,0.0,0.001725085775
2023-03-20 22:06:00,1.0,0.089377940406005,2.2,96182272.0,1152.0,0.0049666666666666,4.676,51.1007300070363,220.51635834535836,13.761999807599803,18.1163771043771,3.0315147667147664,175.897002020202,1.0,0.0,0.001725085775
2023-03-20 22:07:00,1.0,0.0927413846287867,2.2,96182272.0,1152.0,0.0049333333333333,3.793,46.68190714204511,198.96437835436137,18.473568240267507,7.177368676130421,18.10654370569266,167.40132669935636,1.0,0.0,0.001725085775
2023-03-20 22:08:00,1.0,0.0763275957672731,2.2,96485376.0,1152.0,0.004788679245283,3.6,44.13471270686779,140.6456771172911,4.911462240713602,16.15537413490098,8.086602277733794,152.08987688933053,1.0,0.0,0.001725085775
2023-03-20 22:09:00,1.0,0.0827929689306225,2.2,96198656.0,1152.0,0.0048723404255319,3.467,44.467789910226216,36.60923578643578,7.055237902837901,18.733240981240986,3.751918422318422,133.05908417508414,1.0,0.0,0.001725085775
2023-03-20 22:10:00,1.0,0.0782382716899065,2.2,96157696.0,1152.0,0.0047187499999999,3.2,42.37901267528733,22.87635863395863,26.41094699374699,12.3168177008177,10.030362097162094,118.00989110149108,1.0,0.0,0.001725085775
2023-03-20 22:11:00,1.0,0.0737017973579026,2.2,96395264.0,1152.0,0.0047642857142857,2.133,43.28318232869791,18.711484944684944,17.821612506012507,6.6882024050024045,9.29823261183261,100.13894199134198,1.0,0.0,0.001725085775
2023-03-20 22:12:00,1.0,0.0713088157943186,2.2,96202752.0,1152.0,0.0048733333333333,2.667,45.89949855001676,8.583484367484367,16.760083886483887,11.382500817700818,4.849853968253968,85.1417646945647,1.0,0.0,0.001725085775
2023-03-20 22:13:00,1.0,0.0684586214235634,2.2,96206848.0,1152.0,0.004790909090909,1.467,48.43977611543777,18.57186089466089,6.237170177970178,9.70604983164983,4.282080808080807,65.3428405964406,1.0,0.0,0.001725085775
2023-03-20 22:14:00,1.0,0.063264137003961,2.2,96227328.0,1152.0,0.0047846153846153,1.067,54.41653025536841,20.664878691678688,12.687049735449731,9.12460933140933,4.423477248677248,40.71335969215969,1.0,0.0,0.001725085775
2023-03-20 22:15:00,1.0,0.0551739880154878,2.2,95973376.0,1152.0,0.0048,0.6,47.57487277773823,7.096265512265512,4.993929581529581,3.3033194805194803,2.8547205387205388,27.072967388167385,1.0,0.0,0.001725085775
2023-03-20 22:16:00,1.0,0.0600692077630115,2.2,96059392.0,1152.0,0.00475,0.333,47.19461219518377,5.951944011544011,7.5084831168831165,4.771461471861471,1.55019721019721,16.198406734006735,1.0,0.0,0.001725085775
2023-03-20 22:17:00,1.0,0.0583501899543973,2.2,96194560.0,1152.0,0.0047333333333333,0.267,37.11463875295397,2.324558152958153,0.2446903318903318,0.0,3.058629148629149,6.629107070707071,1.0,0.0,0.001725085775
2023-03-20 22:18:00,1.0,0.0544245902963075,2.2,96256000.0,1152.0,0.0047333333333333,0.267,36.40649224302582,4.086972967772967,0.4153885521885522,0.155801443001443,4.111628475228475,5.417135353535352,1.0,0.0,0.001725085775
2023-03-20 22:19:00,1.0,0.0578539148337256,2.2,96239616.0,1152.0,0.00875,0.333,37.16912100095178,7.704328619528619,4.893806637806637,0.0815634439634439,2.7731570947570945,7.381737566137566,1.0,0.0,0.001725085775
2023-03-20 22:20:00,1.0,0.0580132833361165,2.2,96575488.0,1152.0,0.0004749999999999,0.133,32.46637613378685,8.553419336219335,2.365339874939875,2.9734029822029817,4.437882251082251,3.0549664261664264,1.0,0.0,0.001725085775
