Time,heap
2023-05-23 18:22:00,536870912.0
2023-05-23 18:25:00,1610612736.0
2023-05-23 18:28:00,1610612736.0
2023-05-23 18:31:00,1610612736.0
2023-05-23 18:34:00,2684354560.0
2023-05-23 18:37:00,3221225472.0
2023-05-23 18:40:00,3221225472.0
2023-05-23 18:43:00,3221225472.0
2023-05-23 18:46:00,2684354560.0
2023-05-23 18:49:00,2147483648.0
2023-05-23 18:52:00,1610612736.0
2023-05-23 18:55:00,1073741824.0
2023-05-23 18:58:00,1610612736.0
2023-05-23 19:01:00,2147483648.0
2023-05-23 19:04:00,2147483648.0
2023-05-23 19:07:00,2147483648.0
2023-05-23 19:10:00,2147483648.0
2023-05-23 19:13:00,2147483648.0
2023-05-23 19:16:00,2147483648.0
2023-05-23 19:19:00,2147483648.0
2023-05-23 19:22:00,1610612736.0
2023-05-23 19:25:00,1073741824.0
2023-05-23 19:28:00,2147483648.0
2023-05-23 19:31:00,3221225472.0
2023-05-23 19:34:00,3221225472.0
2023-05-23 19:37:00,2147483648.0
2023-05-23 19:40:00,2147483648.0
2023-05-23 19:43:00,2147483648.0
2023-05-23 19:46:00,2147483648.0
2023-05-23 19:49:00,1610612736.0
2023-05-23 19:52:00,1610612736.0
2023-05-23 19:55:00,1073741824.0
2023-05-23 19:58:00,1610612736.0
2023-05-23 20:01:00,3221225472.0
2023-05-23 20:04:00,3221225472.0
2023-05-23 20:07:00,3221225472.0
2023-05-23 20:10:00,2684354560.0
2023-05-23 20:13:00,2684354560.0
2023-05-23 20:16:00,2147483648.0
2023-05-23 20:19:00,2147483648.0
2023-05-23 20:22:00,1610612736.0
2023-05-23 20:25:00,1073741824.0
2023-05-23 20:28:00,1073741824.0
2023-05-23 20:31:00,2147483648.0
2023-05-23 20:34:00,2147483648.0
2023-05-23 20:37:00,2147483648.0
2023-05-23 20:40:00,2684354560.0
2023-05-23 20:43:00,2684354560.0
2023-05-23 20:46:00,2684354560.0
2023-05-23 20:49:00,1610612736.0
2023-05-23 20:52:00,1610612736.0
2023-05-23 20:55:00,1073741824.0
2023-05-23 20:58:00,1073741824.0
2023-05-23 21:01:00,3758096384.0
2023-05-23 21:04:00,4831838208.0
2023-05-23 21:07:00,4831838208.0
2023-05-23 21:10:00,3221225472.0
2023-05-23 21:13:00,2684354560.0
2023-05-23 21:16:00,2147483648.0
2023-05-23 21:19:00,2147483648.0
2023-05-23 21:22:00,1610612736.0
2023-05-23 21:25:00,1073741824.0
2023-05-23 21:28:00,1073741824.0
2023-05-23 21:31:00,3758096384.0
2023-05-23 21:34:00,4831838208.0
2023-05-23 21:37:00,4831838208.0
2023-05-23 21:40:00,3221225472.0
2023-05-23 21:43:00,2684354560.0
2023-05-23 21:46:00,2147483648.0
2023-05-23 21:49:00,2147483648.0
2023-05-23 21:52:00,1610612736.0
2023-05-23 21:55:00,1073741824.0
2023-05-23 21:58:00,1610612736.0
2023-05-23 22:01:00,2684354560.0
2023-05-23 22:04:00,2684354560.0
2023-05-23 22:07:00,2684354560.0
2023-05-23 22:10:00,2684354560.0
2023-05-23 22:13:00,2684354560.0
2023-05-23 22:16:00,2147483648.0
2023-05-23 22:19:00,1610612736.0
2023-05-23 22:22:00,1610612736.0
2023-05-23 22:25:00,1073741824.0
2023-05-23 22:28:00,1073741824.0
2023-05-23 22:31:00,2147483648.0
2023-05-23 22:34:00,2684354560.0
2023-05-23 22:37:00,2684354560.0
2023-05-23 22:40:00,2684354560.0
2023-05-23 22:43:00,2147483648.0
2023-05-23 22:46:00,2147483648.0
2023-05-23 22:49:00,1610612736.0
2023-05-23 22:52:00,1610612736.0
2023-05-23 22:55:00,1073741824.0
2023-05-23 22:58:00,1073741824.0
2023-05-23 23:01:00,3221225472.0
2023-05-23 23:04:00,3221225472.0
2023-05-23 23:07:00,3221225472.0
2023-05-23 23:10:00,2684354560.0
2023-05-23 23:13:00,2684354560.0
2023-05-23 23:16:00,2147483648.0
2023-05-23 23:19:00,2147483648.0
2023-05-23 23:22:00,1610612736.0
2023-05-23 23:25:00,1073741824.0
2023-05-23 23:28:00,1073741824.0
2023-05-23 23:31:00,3758096384.0
2023-05-23 23:34:00,4294967296.0
2023-05-23 23:37:00,4294967296.0
2023-05-23 23:40:00,3221225472.0
2023-05-23 23:43:00,3221225472.0
2023-05-23 23:46:00,2684354560.0
2023-05-23 23:49:00,2147483648.0
2023-05-23 23:52:00,1610612736.0
2023-05-23 23:55:00,1073741824.0
2023-05-23 23:58:00,1073741824.0
2023-05-24 00:01:00,3758096384.0
2023-05-24 00:04:00,3758096384.0
2023-05-24 00:07:00,3758096384.0
2023-05-24 00:10:00,3221225472.0
2023-05-24 00:13:00,2684354560.0
2023-05-24 00:16:00,2684354560.0
2023-05-24 00:19:00,2147483648.0
2023-05-24 00:22:00,1610612736.0
2023-05-24 00:25:00,1073741824.0
2023-05-24 00:28:00,536870912.0
2023-05-24 00:31:00,3221225472.0
2023-05-24 00:34:00,4294967296.0
2023-05-24 00:37:00,4294967296.0
2023-05-24 00:40:00,3221225472.0
2023-05-24 00:43:00,2684354560.0
2023-05-24 00:46:00,2147483648.0
2023-05-24 00:49:00,2147483648.0
2023-05-24 00:52:00,1610612736.0
2023-05-24 00:55:00,1073741824.0
2023-05-24 00:58:00,1073741824.0
2023-05-24 01:01:00,3758096384.0
2023-05-24 01:04:00,3758096384.0
2023-05-24 01:07:00,3758096384.0
2023-05-24 01:10:00,2684354560.0
2023-05-24 01:13:00,2684354560.0
2023-05-24 01:16:00,2684354560.0
2023-05-24 01:19:00,1610612736.0
2023-05-24 01:22:00,1610612736.0
2023-05-24 01:25:00,1073741824.0
