Time,heap
2023-06-17 17:13:00,14443890.0
2023-06-17 17:14:00,15147634.0
2023-06-17 17:15:00,14752708.0
2023-06-17 17:16:00,42425938.0
2023-06-17 17:17:00,49245932.0
2023-06-17 17:18:00,73843802.66666667
2023-06-17 17:19:00,71548464.0
2023-06-17 17:20:00,84753524.0
2023-06-17 17:21:00,86707244.0
2023-06-17 17:22:00,82791430.0
2023-06-17 17:23:00,88755304.0
2023-06-17 17:24:00,88692920.0
2023-06-17 17:25:00,91717910.0
2023-06-17 17:26:00,89472492.0
2023-06-17 17:27:00,93526630.0
2023-06-17 17:28:00,102802192.0
2023-06-17 17:29:00,95560558.0
2023-06-17 17:30:00,107230548.0
2023-06-17 17:31:00,112410134.0
2023-06-17 17:32:00,105825520.0
2023-06-17 17:33:00,110390956.0
2023-06-17 17:34:00,109213288.0
2023-06-17 17:35:00,114835430.0
2023-06-17 17:36:00,119023612.0
2023-06-17 17:37:00,111403764.0
2023-06-17 17:38:00,111896250.0
2023-06-17 17:39:00,115848992.66666666
2023-06-17 17:40:00,81483448.0
2023-06-17 17:41:00,90576576.0
2023-06-17 17:42:00,82196082.0
2023-06-17 17:43:00,88393996.0
2023-06-17 17:44:00,54721668.0
2023-06-17 17:45:00,59595348.0
2023-06-17 17:46:00,59727054.0
2023-06-17 17:47:00,64893812.0
2023-06-17 17:48:00,69604462.0
2023-06-17 17:49:00,72714328.0
2023-06-17 17:50:00,108221262.0
2023-06-17 17:51:00,118035172.0
2023-06-17 17:52:00,141421432.0
2023-06-17 17:53:00,144630406.0
2023-06-17 17:54:00,154841974.0
2023-06-17 17:55:00,158314900.0
2023-06-17 17:56:00,162567110.0
2023-06-17 17:57:00,162257848.0
2023-06-17 17:58:00,165550580.0
2023-06-17 17:59:00,163649628.0
2023-06-17 18:00:00,132749824.0
2023-06-17 18:01:00,136878572.0
2023-06-17 18:02:00,133892734.0
2023-06-17 18:03:00,145107428.0
2023-06-17 18:04:00,136631968.0
2023-06-17 18:05:00,119649832.0
2023-06-17 18:06:00,110901766.0
2023-06-17 18:07:00,119247126.0
2023-06-17 18:08:00,125914090.0
2023-06-17 18:09:00,123033336.0
2023-06-17 18:10:00,124596316.0
