Time,jvm_total_MarkSweepCompact,jvm_total_Copy
2023-06-17 17:13:00,0.0,0.28888888888888886
2023-06-17 17:14:00,0.0,0.6888888888888888
2023-06-17 17:15:00,0.02222222222222222,0.911111111111111
2023-06-17 17:16:00,0.02222222222222222,1.1257866666666665
2023-06-17 17:17:00,0.02222222222222222,1.4888888888888887
2023-06-17 17:18:00,0.0,2.222222222222222
2023-06-17 17:19:00,0.022216297876121924,3.288734855890281
2023-06-17 17:20:00,0.02222222222222222,4.044590139645146
2023-06-17 17:21:00,0.0,4.311111111111111
2023-06-17 17:22:00,0.0,5.022222222222221
2023-06-17 17:23:00,0.0,5.399999999999999
2023-06-17 17:24:00,0.02222222222222222,5.199999999999999
2023-06-17 17:25:00,0.0,5.622222222222222
2023-06-17 17:26:00,0.0,5.555555555555555
2023-06-17 17:27:00,0.0,5.755555555555555
2023-06-17 17:28:00,0.0,5.422222222222222
2023-06-17 17:29:00,0.0,5.0666666666666655
2023-06-17 17:30:00,0.0,4.9111111111111105
2023-06-17 17:31:00,0.0,4.422222222222222
2023-06-17 17:32:00,0.0,4.088888888888889
2023-06-17 17:33:00,0.0,3.644444444444444
2023-06-17 17:34:00,0.0,3.1120915396038256
2023-06-17 17:35:00,0.0,2.4225047729838005
2023-06-17 17:36:00,0.0,1.6888888888888887
2023-06-17 17:37:00,0.0,1.2888888888888888
2023-06-17 17:38:00,0.0,0.8222222222222222
2023-06-17 17:39:00,0.02222222222222222,0.5605333333333332
2023-06-17 17:40:00,0.0,0.2666666666666666
2023-06-17 17:41:00,0.0,0.11111111111111109
2023-06-17 17:42:00,0.0,0.0666459356004235
2023-06-17 17:43:00,0.0,0.04444444444444444
2023-06-17 17:44:00,0.0,0.1333333333333333
2023-06-17 17:45:00,0.0,0.3333333333333333
2023-06-17 17:46:00,0.0,0.5333333333333332
2023-06-17 17:47:00,0.0,0.8000355571358727
2023-06-17 17:48:00,0.02222222222222222,1.0222222222222221
2023-06-17 17:49:00,0.02222222222222222,1.5777777777777775
2023-06-17 17:50:00,0.0,2.711111111111111
2023-06-17 17:51:00,0.04444444444444444,4.866666666666665
2023-06-17 17:52:00,0.0,5.7333333333333325
2023-06-17 17:53:00,0.06666666666666665,6.8666400011851305
2023-06-17 17:54:00,0.0,7.333333333333333
2023-06-17 17:55:00,0.0,7.888888888888888
2023-06-17 17:56:00,0.0,7.55507023995695
2023-06-17 17:57:00,0.02222222222222222,7.888914086814927
2023-06-17 17:58:00,0.04444444444444444,6.933333333333333
2023-06-17 17:59:00,0.0,5.666666666666666
2023-06-17 18:00:00,0.0,5.111111111111111
2023-06-17 18:01:00,0.0,4.822222222222222
2023-06-17 18:02:00,0.0,4.133414823869318
2023-06-17 18:03:00,0.0,3.8666666666666663
2023-06-17 18:04:00,0.0,3.3777777777777773
2023-06-17 18:05:00,0.0,2.4888888888888885
2023-06-17 18:06:00,0.0,2.044467162908138
2023-06-17 18:07:00,0.0,1.511111111111111
2023-06-17 18:08:00,0.0,1.0666666666666667
2023-06-17 18:09:00,0.0,0.6222222222222221
2023-06-17 18:10:00,0.0,0.39407888888888887
2023-06-17 18:11:00,0.0,0.15555555555555556
2023-06-17 18:12:00,0.0,0.06666666666666665
2023-06-17 18:13:00,0.0,0.06666666666666665
2023-06-17 18:14:00,0.0,0.15555555555555553
2023-06-17 18:15:00,0.0,0.28885679368959
2023-06-17 18:16:00,0.0,0.4888888888888888
2023-06-17 18:17:00,0.02222222222222222,0.7333333333333333
2023-06-17 18:18:00,0.0,0.911111111111111
2023-06-17 18:19:00,0.02222222222222222,1.844444444444444
2023-06-17 18:20:00,0.05555555555555555,2.6333333333333333
2023-06-17 18:21:00,0.0,4.022222222222221
2023-06-17 18:22:00,0.0,4.955555555555556
2023-06-17 18:23:00,0.02222123461179503,5.977684942397621
2023-06-17 18:24:00,0.0,5.955595089865615
2023-06-17 18:25:00,0.0,6.822222222222221
2023-06-17 18:26:00,0.0,6.199964446814656
2023-06-17 18:27:00,0.0,6.888780747950136
2023-06-17 18:28:00,0.02634,6.316748181723918
2023-06-17 18:29:00,0.0,6.088888888888888
2023-06-17 18:30:00,0.0,5.688888888888888
2023-06-17 18:31:00,0.0,5.244420741794191
2023-06-17 18:32:00,0.02222222222222222,4.422602587471657
2023-06-17 18:33:00,0.0,3.644444444444444
2023-06-17 18:34:00,0.0,3.2444444444444445
2023-06-17 18:35:00,0.0,2.644444444444444
2023-06-17 18:36:00,0.0,2.222222222222222
2023-06-17 18:37:00,0.0,0.9999999999999998
2023-06-17 18:38:00,0.0,0.6666666666666666
2023-06-17 18:39:00,0.0,0.5111111111111111
2023-06-17 18:40:00,0.0,0.27403999999999995
2023-06-17 18:41:00,0.0,0.1333333333333333
2023-06-17 18:42:00,0.0,0.04444444444444444
2023-06-17 18:43:00,0.0,0.06666666666666665
2023-06-17 18:44:00,0.0,0.1111111111111111
2023-06-17 18:45:00,0.0,0.2666666666666666
2023-06-17 18:46:00,0.0,0.4444444444444444
2023-06-17 18:47:00,0.0,0.6444444444444444
2023-06-17 18:48:00,0.0,0.8555555555555554
2023-06-17 18:49:00,0.02222222222222222,1.4444444444444442
2023-06-17 18:50:00,0.0,2.511111111111111
2023-06-17 18:51:00,0.022221234611795034,4.31106568103146
2023-06-17 18:52:00,0.0,5.222051870779789
2023-06-17 18:53:00,0.0,6.978189683233426
2023-06-17 18:54:00,0.0,7.488888888888887
2023-06-17 18:55:00,0.02222222222222222,7.577777777777777
2023-06-17 18:56:00,0.02222222222222222,7.843713904931141
2023-06-17 18:57:00,0.02222222222222222,6.666666666666666
2023-06-17 18:58:00,0.0,6.155333362959012
2023-06-17 18:59:00,0.0,5.955555555555555
2023-06-17 19:00:00,0.02222222222222222,5.222222222222221
2023-06-17 19:01:00,0.0,4.777703708641646
2023-06-17 19:02:00,0.0,4.533459764324729
2023-06-17 19:03:00,0.0,3.7777496315060475
2023-06-17 19:04:00,0.0,3.444426667851772
2023-06-17 19:05:00,0.0,2.533333333333333
2023-06-17 19:06:00,0.0,2.0666666666666664
2023-06-17 19:07:00,0.0,1.4666666666666666
2023-06-17 19:08:00,0.02222222222222222,1.0222222222222221
2023-06-17 19:09:00,0.0,0.5999999999999999
2023-06-17 19:10:00,0.0,0.2444444444444444
2023-06-17 19:11:00,0.0,0.1111111111111111
2023-06-17 19:12:00,0.02222222222222222,0.06666666666666665
2023-06-17 19:13:00,0.0,0.06666666666666665
2023-06-17 19:14:00,0.0,0.1111111111111111
2023-06-17 19:15:00,0.0,0.2444444444444444
2023-06-17 19:16:00,0.0,0.39999999999999997
2023-06-17 19:17:00,0.0,0.5777777777777777
2023-06-17 19:18:00,0.0,0.7806533333333332
2023-06-17 19:19:00,0.02222222222222222,2.0888888888888886
2023-06-17 19:20:00,0.02222222222222222,2.1777777777777776
2023-06-17 19:21:00,0.04444444444444444,4.355175426904222
2023-06-17 19:22:00,0.0,4.844444444444443
2023-06-17 19:23:00,0.02222123461179503,6.866501738095432
2023-06-17 19:24:00,0.0,6.933525951608361
2023-06-17 19:25:00,0.02222222222222222,7.222384716634933
2023-06-17 19:26:00,0.0,6.444668667218521
2023-06-17 19:27:00,0.0,6.622234078814866
2023-06-17 19:28:00,0.02222222222222222,7.244444444444444
2023-06-17 19:29:00,0.0,4.837226666666666
2023-06-17 19:30:00,0.0,4.844444444444443
2023-06-17 19:31:00,0.0,4.422222222222222
2023-06-17 19:32:00,0.0,4.266666666666666
2023-06-17 19:33:00,0.0,3.8888770375637627
2023-06-17 19:34:00,0.0,3.2907851884777317
2023-06-17 19:35:00,0.0,2.3777777777777778
2023-06-17 19:36:00,0.0,1.8888888888888888
2023-06-17 19:37:00,0.02222123461179503,1.2221995071823968
2023-06-17 19:38:00,0.0,0.7555555555555554
2023-06-17 19:39:00,0.0,0.5111111111111111
2023-06-17 19:40:00,0.0,0.23892
2023-06-17 19:41:00,0.0,0.08888888888888888
2023-06-17 19:42:00,0.0,0.04444444444444444
2023-06-17 19:43:00,0.0,0.02222222222222222
2023-06-17 19:44:00,0.0,0.1111111111111111
