Time,tp
2023-04-27 15:21:00,3.8
2023-04-27 15:22:00,9.933
2023-04-27 15:23:00,15.8
2023-04-27 15:24:00,19.596
2023-04-27 15:25:00,24.0
2023-04-27 15:26:00,30.4
2023-04-27 15:27:00,35.202
2023-04-27 15:28:00,32.867
2023-04-27 15:29:00,37.533
2023-04-27 15:30:00,44.0
2023-04-27 15:31:00,43.333
2023-04-27 15:32:00,46.4
2023-04-27 15:33:00,47.333
2023-04-27 15:34:00,51.4
2023-04-27 15:35:00,50.128
2023-04-27 15:36:00,50.667
2023-04-27 15:37:00,49.135
2023-04-27 15:38:00,47.795
2023-04-27 15:39:00,45.67
2023-04-27 15:40:00,43.4
2023-04-27 15:41:00,42.2
2023-04-27 15:42:00,37.533
2023-04-27 15:43:00,36.067
2023-04-27 15:44:00,29.867
2023-04-27 15:45:00,27.2
2023-04-27 15:46:00,23.467
2023-04-27 15:47:00,18.327
2023-04-27 15:48:00,10.733
2023-04-27 15:49:00,5.267
2023-04-27 15:50:00,1.533
2023-04-27 15:51:00,4.867
2023-04-27 15:52:00,9.4
2023-04-27 15:53:00,12.733
2023-04-27 15:54:00,20.333
2023-04-27 15:55:00,23.933
2023-04-27 15:56:00,28.467
2023-04-27 15:57:00,32.867
2023-04-27 15:58:00,37.067
2023-04-27 15:59:00,41.333
2023-04-27 16:00:00,44.867
2023-04-27 16:01:00,44.733
2023-04-27 16:02:00,46.067
2023-04-27 16:03:00,46.667
2023-04-27 16:04:00,50.2
2023-04-27 16:05:00,51.072
2023-04-27 16:06:00,49.533
2023-04-27 16:07:00,47.6
2023-04-27 16:08:00,46.733
2023-04-27 16:09:00,43.8
2023-04-27 16:10:00,45.267
2023-04-27 16:11:00,40.2
2023-04-27 16:12:00,39.273
2023-04-27 16:13:00,33.667
2023-04-27 16:14:00,29.867
2023-04-27 16:15:00,26.467
2023-04-27 16:16:00,18.533
2023-04-27 16:17:00,14.667
2023-04-27 16:18:00,11.0
2023-04-27 16:19:00,6.533
2023-04-27 16:20:00,1.133
2023-04-27 16:21:00,2.133
2023-04-27 16:22:00,8.733
2023-04-27 16:23:00,13.867
2023-04-27 16:24:00,20.8
2023-04-27 16:25:00,24.533
2023-04-27 16:26:00,26.333
2023-04-27 16:27:00,34.2
2023-04-27 16:28:00,35.133
2023-04-27 16:29:00,38.4
2023-04-27 16:30:00,42.661
2023-04-27 16:31:00,44.8
2023-04-27 16:32:00,43.333
2023-04-27 16:33:00,48.067
2023-04-27 16:34:00,47.933
2023-04-27 16:35:00,47.133
2023-04-27 16:36:00,45.133
2023-04-27 16:37:00,48.933
2023-04-27 16:38:00,47.867
2023-04-27 16:39:00,43.867
2023-04-27 16:40:00,40.933
2023-04-27 16:41:00,40.867
2023-04-27 16:42:00,37.0
2023-04-27 16:43:00,35.467
2023-04-27 16:44:00,31.0
2023-04-27 16:45:00,25.267
2023-04-27 16:46:00,21.867
2023-04-27 16:47:00,16.067
2023-04-27 16:48:00,12.067
2023-04-27 16:49:00,5.8
2023-04-27 16:50:00,1.533
2023-04-27 16:51:00,4.067
2023-04-27 16:52:00,10.4
2023-04-27 16:53:00,21.2
2023-04-27 16:54:00,18.467
2023-04-27 16:55:00,24.733
2023-04-27 16:56:00,29.8
2023-04-27 16:57:00,33.467
2023-04-27 16:58:00,36.467
2023-04-27 16:59:00,40.2
2023-04-27 17:00:00,42.333
2023-04-27 17:01:00,46.933
2023-04-27 17:02:00,47.6
2023-04-27 17:03:00,49.803
2023-04-27 17:04:00,49.267
2023-04-27 17:05:00,51.467
2023-04-27 17:06:00,48.68
2023-04-27 17:07:00,47.933
2023-04-27 17:08:00,47.267
2023-04-27 17:09:00,46.133
2023-04-27 17:10:00,44.533
2023-04-27 17:11:00,42.267
2023-04-27 17:12:00,39.4
2023-04-27 17:13:00,33.2
2023-04-27 17:14:00,27.869
2023-04-27 17:15:00,23.867
2023-04-27 17:16:00,22.2
2023-04-27 17:17:00,15.267
2023-04-27 17:18:00,11.867
2023-04-27 17:19:00,7.067
2023-04-27 17:20:00,2.2
2023-04-27 17:21:00,4.933
2023-04-27 17:22:00,8.933
2023-04-27 17:23:00,20.867
2023-04-27 17:24:00,20.333
2023-04-27 17:25:00,23.667
2023-04-27 17:26:00,28.533
2023-04-27 17:27:00,31.8
2023-04-27 17:28:00,36.2
2023-04-27 17:29:00,39.733
2023-04-27 17:30:00,40.733
2023-04-27 17:31:00,45.733
2023-04-27 17:32:00,43.474
2023-04-27 17:33:00,49.467
2023-04-27 17:34:00,49.6
2023-04-27 17:35:00,50.133
2023-04-27 17:36:00,50.267
2023-04-27 17:37:00,52.2
2023-04-27 17:38:00,45.533
2023-04-27 17:39:00,48.067
2023-04-27 17:40:00,44.533
2023-04-27 17:41:00,41.4
2023-04-27 17:42:00,38.133
2023-04-27 17:43:00,34.733
2023-04-27 17:44:00,30.408
2023-04-27 17:45:00,25.933
2023-04-27 17:46:00,20.333
2023-04-27 17:47:00,17.8
2023-04-27 17:48:00,9.333
2023-04-27 17:49:00,6.867
2023-04-27 17:50:00,1.733
2023-04-27 17:51:00,2.733
2023-04-27 17:52:00,8.6
2023-04-27 17:53:00,15.267
2023-04-27 17:54:00,17.667
2023-04-27 17:55:00,22.53
2023-04-27 17:56:00,31.2
2023-04-27 17:57:00,33.0
2023-04-27 17:58:00,37.4
2023-04-27 17:59:00,38.067
2023-04-27 18:00:00,44.4
2023-04-27 18:01:00,46.8
2023-04-27 18:02:00,44.397
2023-04-27 18:03:00,45.933
2023-04-27 18:04:00,48.533
2023-04-27 18:05:00,49.067
2023-04-27 18:06:00,46.733
2023-04-27 18:07:00,47.475
2023-04-27 18:08:00,48.07
2023-04-27 18:09:00,44.489
2023-04-27 18:10:00,43.933
2023-04-27 18:11:00,40.8
2023-04-27 18:12:00,39.08
2023-04-27 18:13:00,32.603
2023-04-27 18:14:00,28.663
2023-04-27 18:15:00,24.064
2023-04-27 18:16:00,20.533
2023-04-27 18:17:00,17.067
2023-04-27 18:18:00,12.401
2023-04-27 18:19:00,5.533
2023-04-27 18:20:00,3.6
2023-04-27 18:21:00,2.667
