Time,heap
2023-05-25 07:18:00,536870912.0
2023-05-25 07:19:00,536870912.0
2023-05-25 07:20:00,536870912.0
2023-05-25 07:21:00,536870912.0
2023-05-25 07:22:00,536870912.0
2023-05-25 07:23:00,1073741824.0
2023-05-25 07:24:00,1073741824.0
2023-05-25 07:25:00,1610612736.0
2023-05-25 07:26:00,1610612736.0
2023-05-25 07:27:00,1610612736.0
2023-05-25 07:28:00,1610612736.0
2023-05-25 07:29:00,1610612736.0
2023-05-25 07:30:00,1610612736.0
2023-05-25 07:31:00,1610612736.0
2023-05-25 07:32:00,1610612736.0
2023-05-25 07:33:00,1610612736.0
2023-05-25 07:34:00,1610612736.0
2023-05-25 07:35:00,1610612736.0
2023-05-25 07:36:00,1610612736.0
2023-05-25 07:37:00,1610612736.0
2023-05-25 07:38:00,1610612736.0
2023-05-25 07:39:00,1610612736.0
2023-05-25 07:40:00,1610612736.0
2023-05-25 07:41:00,1610612736.0
2023-05-25 07:42:00,1610612736.0
2023-05-25 07:43:00,1610612736.0
2023-05-25 07:44:00,1610612736.0
2023-05-25 07:45:00,1610612736.0
2023-05-25 07:46:00,1610612736.0
2023-05-25 07:47:00,1610612736.0
2023-05-25 07:48:00,1610612736.0
2023-05-25 07:49:00,1610612736.0
2023-05-25 07:50:00,1073741824.0
2023-05-25 07:51:00,1073741824.0
2023-05-25 07:52:00,1073741824.0
2023-05-25 07:53:00,1073741824.0
2023-05-25 07:54:00,1073741824.0
2023-05-25 07:55:00,1073741824.0
2023-05-25 07:56:00,1073741824.0
2023-05-25 07:57:00,1073741824.0
2023-05-25 07:58:00,1073741824.0
2023-05-25 07:59:00,1073741824.0
2023-05-25 08:00:00,1610612736.0
2023-05-25 08:01:00,1610612736.0
2023-05-25 08:02:00,1610612736.0
2023-05-25 08:03:00,2147483648.0
2023-05-25 08:04:00,2147483648.0
2023-05-25 08:05:00,2147483648.0
2023-05-25 08:06:00,2147483648.0
2023-05-25 08:07:00,2147483648.0
2023-05-25 08:08:00,2147483648.0
2023-05-25 08:09:00,2147483648.0
2023-05-25 08:10:00,2147483648.0
2023-05-25 08:11:00,2147483648.0
2023-05-25 08:12:00,2147483648.0
2023-05-25 08:13:00,2147483648.0
2023-05-25 08:14:00,2147483648.0
2023-05-25 08:15:00,2147483648.0
2023-05-25 08:16:00,1610612736.0
2023-05-25 08:17:00,1610612736.0
2023-05-25 08:18:00,1610612736.0
2023-05-25 08:19:00,1610612736.0
2023-05-25 08:20:00,1073741824.0
2023-05-25 08:21:00,1073741824.0
2023-05-25 08:22:00,1073741824.0
2023-05-25 08:23:00,536870912.0
2023-05-25 08:24:00,1073741824.0
2023-05-25 08:25:00,1073741824.0
2023-05-25 08:26:00,1073741824.0
2023-05-25 08:27:00,1073741824.0
2023-05-25 08:28:00,1610612736.0
2023-05-25 08:29:00,1610612736.0
2023-05-25 08:30:00,1610612736.0
2023-05-25 08:31:00,1610612736.0
2023-05-25 08:32:00,1610612736.0
2023-05-25 08:33:00,1610612736.0
2023-05-25 08:34:00,1610612736.0
2023-05-25 08:35:00,1610612736.0
2023-05-25 08:36:00,1610612736.0
2023-05-25 08:37:00,1610612736.0
2023-05-25 08:38:00,1610612736.0
2023-05-25 08:39:00,1610612736.0
2023-05-25 08:40:00,1610612736.0
2023-05-25 08:41:00,1610612736.0
2023-05-25 08:42:00,1610612736.0
2023-05-25 08:43:00,1610612736.0
2023-05-25 08:44:00,1610612736.0
2023-05-25 08:45:00,1610612736.0
2023-05-25 08:46:00,1610612736.0
2023-05-25 08:47:00,1073741824.0
2023-05-25 08:48:00,1073741824.0
2023-05-25 08:49:00,1073741824.0
2023-05-25 08:50:00,1073741824.0
2023-05-25 08:51:00,1073741824.0
2023-05-25 08:52:00,1073741824.0
2023-05-25 08:53:00,536870912.0
2023-05-25 08:54:00,1073741824.0
2023-05-25 08:55:00,1073741824.0
2023-05-25 08:56:00,1073741824.0
2023-05-25 08:57:00,1073741824.0
2023-05-25 08:58:00,1610612736.0
2023-05-25 08:59:00,1610612736.0
2023-05-25 09:00:00,1610612736.0
2023-05-25 09:01:00,1610612736.0
2023-05-25 09:02:00,1610612736.0
2023-05-25 09:03:00,1610612736.0
2023-05-25 09:04:00,1610612736.0
2023-05-25 09:05:00,1610612736.0
2023-05-25 09:06:00,1610612736.0
2023-05-25 09:07:00,1610612736.0
2023-05-25 09:08:00,1610612736.0
2023-05-25 09:09:00,1610612736.0
2023-05-25 09:10:00,1610612736.0
2023-05-25 09:11:00,1610612736.0
2023-05-25 09:12:00,1610612736.0
2023-05-25 09:13:00,1610612736.0
2023-05-25 09:14:00,1610612736.0
2023-05-25 09:15:00,1610612736.0
2023-05-25 09:16:00,1610612736.0
2023-05-25 09:17:00,1073741824.0
2023-05-25 09:18:00,1073741824.0
2023-05-25 09:19:00,1073741824.0
2023-05-25 09:20:00,1073741824.0
2023-05-25 09:21:00,1073741824.0
2023-05-25 09:22:00,536870912.0
2023-05-25 09:23:00,536870912.0
2023-05-25 09:24:00,1073741824.0
2023-05-25 09:25:00,1073741824.0
2023-05-25 09:26:00,1073741824.0
2023-05-25 09:27:00,1610612736.0
2023-05-25 09:28:00,1610612736.0
2023-05-25 09:29:00,2147483648.0
2023-05-25 09:30:00,2147483648.0
2023-05-25 09:31:00,2147483648.0
2023-05-25 09:32:00,2147483648.0
2023-05-25 09:33:00,2147483648.0
2023-05-25 09:34:00,2147483648.0
2023-05-25 09:35:00,2147483648.0
2023-05-25 09:36:00,2147483648.0
2023-05-25 09:37:00,2147483648.0
2023-05-25 09:38:00,2147483648.0
2023-05-25 09:39:00,2147483648.0
2023-05-25 09:40:00,2147483648.0
2023-05-25 09:41:00,2147483648.0
2023-05-25 09:42:00,2147483648.0
2023-05-25 09:43:00,2147483648.0
2023-05-25 09:44:00,2147483648.0
2023-05-25 09:45:00,1610612736.0
2023-05-25 09:46:00,1610612736.0
2023-05-25 09:47:00,1610612736.0
2023-05-25 09:48:00,1610612736.0
2023-05-25 09:49:00,1610612736.0
2023-05-25 09:50:00,1073741824.0
2023-05-25 09:51:00,1073741824.0
2023-05-25 09:52:00,1073741824.0
2023-05-25 09:53:00,536870912.0
2023-05-25 09:54:00,1073741824.0
2023-05-25 09:55:00,1073741824.0
2023-05-25 09:56:00,1073741824.0
2023-05-25 09:57:00,1610612736.0
2023-05-25 09:58:00,1610612736.0
2023-05-25 09:59:00,1610612736.0
2023-05-25 10:00:00,1610612736.0
2023-05-25 10:01:00,2147483648.0
2023-05-25 10:02:00,2147483648.0
2023-05-25 10:03:00,2147483648.0
2023-05-25 10:04:00,2147483648.0
2023-05-25 10:05:00,2147483648.0
2023-05-25 10:06:00,2147483648.0
2023-05-25 10:07:00,2147483648.0
2023-05-25 10:08:00,2147483648.0
2023-05-25 10:09:00,2147483648.0
2023-05-25 10:10:00,2147483648.0
2023-05-25 10:11:00,2147483648.0
2023-05-25 10:12:00,2147483648.0
2023-05-25 10:13:00,2147483648.0
2023-05-25 10:14:00,2147483648.0
2023-05-25 10:15:00,1610612736.0
2023-05-25 10:16:00,1610612736.0
2023-05-25 10:17:00,1610612736.0
2023-05-25 10:18:00,1610612736.0
