Time,conn-pool_jms_TradeStreamerTCF,conn-pool_jdbc_TradeDataSource
2023-05-25 08:44:00,88.33333333333333,92.66666666666667
2023-05-25 08:45:00,86.75,95.08333333333334
2023-05-25 08:46:00,81.33333333333333,101.66666666666667
2023-05-25 08:47:00,90.5,113.75
2023-05-25 08:48:00,82.125,103.75
2023-05-25 08:49:00,74.25,105.75
2023-05-25 08:50:00,86.125,120.875
2023-05-25 08:51:00,78.375,101.125
2023-05-25 08:52:00,66.75,88.75
2023-05-25 08:53:00,88.25,108.5
2023-05-25 08:54:00,75.75,75.0
2023-05-25 08:55:00,48.0,55.375
2023-05-25 08:56:00,63.25,71.0
2023-05-25 08:57:00,60.875,61.125
2023-05-25 08:58:00,49.33333333333333,55.666666666666664
2023-05-25 08:59:00,61.91666666666667,68.16666666666667
2023-05-25 09:00:00,65.75,68.25
2023-05-25 09:01:00,67.08333333333333,72.83333333333333
2023-05-25 09:02:00,82.0,86.83333333333333
2023-05-25 09:03:00,86.41666666666667,87.58333333333333
2023-05-25 09:04:00,75.91666666666666,79.5
2023-05-25 09:05:00,85.5,87.58333333333333
2023-05-25 09:06:00,90.16666666666666,91.75
2023-05-25 09:07:00,80.0,84.08333333333334
2023-05-25 09:08:00,85.0,88.33333333333333
2023-05-25 09:09:00,91.08333333333333,91.08333333333333
2023-05-25 09:10:00,82.25,85.16666666666667
2023-05-25 09:11:00,89.16666666666666,91.75
2023-05-25 09:12:00,90.5,87.83333333333333
2023-05-25 09:13:00,80.08333333333334,79.75
2023-05-25 09:14:00,88.16666666666667,93.33333333333333
2023-05-25 09:15:00,90.16666666666667,99.25
2023-05-25 09:16:00,82.0,98.83333333333333
2023-05-25 09:17:00,92.75,111.625
2023-05-25 09:18:00,87.875,107.625
2023-05-25 09:19:00,72.375,102.375
2023-05-25 09:20:00,80.5,114.75
2023-05-25 09:21:00,73.25,98.375
2023-05-25 09:22:00,69.0,93.0
2023-05-25 09:23:00,91.0,118.0
2023-05-25 09:24:00,47.125,47.875
2023-05-25 09:25:00,54.0,62.25
2023-05-25 09:26:00,68.25,77.625
2023-05-25 09:27:00,48.08333333333333,50.666666666666664
2023-05-25 09:28:00,57.08333333333333,63.666666666666664
2023-05-25 09:29:00,71.16666666666667,60.0625
2023-05-25 09:30:00,56.9375,57.99999999999999
2023-05-25 09:31:00,65.125,70.625
2023-05-25 09:32:00,78.5,83.875
2023-05-25 09:33:00,79.5,77.25
2023-05-25 09:34:00,77.8125,82.4375
2023-05-25 09:35:00,90.75,94.5
2023-05-25 09:36:00,83.75,79.5
2023-05-25 09:37:00,79.3125,82.375
2023-05-25 09:38:00,92.0625,91.75
2023-05-25 09:39:00,85.3125,78.75
2023-05-25 09:40:00,80.125,82.0
2023-05-25 09:41:00,96.6875,96.1875
2023-05-25 09:42:00,90.0625,84.6875
2023-05-25 09:43:00,84.5,89.8125
2023-05-25 09:44:00,94.3125,100.625
2023-05-25 09:45:00,83.91666666666667,92.75
2023-05-25 09:46:00,81.83333333333333,107.83333333333334
2023-05-25 09:47:00,92.41666666666667,124.58333333333334
2023-05-25 09:48:00,73.25,104.83333333333333
2023-05-25 09:49:00,65.91666666666666,106.0
2023-05-25 09:50:00,75.75,113.625
2023-05-25 09:51:00,67.5,87.875
2023-05-25 09:52:00,55.75,81.875
2023-05-25 09:53:00,92.0,127.75
2023-05-25 09:54:00,43.375,47.875
2023-05-25 09:55:00,52.875,63.625
2023-05-25 09:56:00,68.625,78.5
2023-05-25 09:57:00,67.375,69.0
2023-05-25 09:58:00,54.25,59.333333333333336
2023-05-25 09:59:00,68.5,74.91666666666667
2023-05-25 10:00:00,65.83333333333334,67.91666666666667
2023-05-25 10:01:00,52.75,58.12499999999999
2023-05-25 10:02:00,67.4375,72.5625
2023-05-25 10:03:00,74.0625,77.625
2023-05-25 10:04:00,73.4375,75.375
2023-05-25 10:05:00,86.375,90.0
2023-05-25 10:06:00,93.25,94.5625
2023-05-25 10:07:00,87.25,85.75
2023-05-25 10:08:00,91.4375,94.125
2023-05-25 10:09:00,92.4375,92.75
2023-05-25 10:10:00,82.25,78.6875
2023-05-25 10:11:00,84.75,87.3125
2023-05-25 10:12:00,87.6875,89.4375
2023-05-25 10:13:00,78.875,80.4375
2023-05-25 10:14:00,79.625,88.5
2023-05-25 10:15:00,85.58333333333333,96.58333333333334
2023-05-25 10:16:00,77.58333333333333,98.75
2023-05-25 10:17:00,85.16666666666667,117.16666666666667
2023-05-25 10:18:00,78.91666666666667,115.0
